playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation,currAge,height,foot,league,team,nation,pos,age,born,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,nextSeason
Thomas Delaney,/thomas-delaney/profil/spieler/91849,26,CM,Denmark,2000000,20000000,SV Werder Bremen,/sv-werder-bremen/startseite/verein/86,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,out,2018,-18000000,31.0,1.82,left,GER-Bundesliga,Dortmund,DEN,MF,26.0,1991.0,25.4,1936.0,70.0,364.0,1311.0,272.0,44.0,1936.0,15.0,10.0,66.7,5.0,33.3,1045.0,4156.0,1602.0,21.0,30.0,3.0,37.0,14.0,1358.0,32.0,2019
Florian Kainz,/florian-kainz/profil/spieler/106270,26,LW,Austria,5000000,3000000,SV Werder Bremen,/sv-werder-bremen/startseite/verein/86,1.FC Köln,/1-fc-koln/startseite/verein/3,out,2018,2000000,30.0,1.76,both,GER-Bundesliga,Werder Bremen,AUT,FW,25.0,1992.0,4.1,255.0,5.0,36.0,105.0,116.0,7.0,255.0,12.0,5.0,41.7,7.0,58.3,159.0,955.0,435.0,19.0,9.0,3.0,12.0,12.0,192.0,47.0,2019
André Hahn,/andre-hahn/profil/spieler/42783,27,RW,Germany,1200000,3000000,Hamburger SV,/hamburger-sv/startseite/verein/41,FC Augsburg,/fc-augsburg/startseite/verein/167,in,2018,-1800000,32.0,1.85,right,GER-Bundesliga,Augsburg,GER,"FW,MF",27.0,1990.0,22.8,863.0,35.0,152.0,386.0,336.0,64.0,863.0,43.0,17.0,39.5,26.0,60.5,429.0,2710.0,1071.0,41.0,24.0,8.0,44.0,28.0,511.0,127.0,2019
Fredrik Jensen,/fredrik-jensen/profil/spieler/249157,20,AM,Finland,2500000,3000000,Twente Enschede FC,/fc-twente-enschede/startseite/verein/317,FC Augsburg,/fc-augsburg/startseite/verein/167,in,2018,-500000,25.0,1.83,right,GER-Bundesliga,Augsburg,FIN,"FW,MF",20.0,1997.0,2.3,86.0,6.0,17.0,39.0,30.0,6.0,86.0,3.0,2.0,66.7,1.0,33.3,46.0,124.0,41.0,3.0,0.0,2.0,5.0,4.0,53.0,9.0,2019
Walace,/walace/profil/spieler/323954,23,DM,Brazil,7000000,6000000,Hamburger SV,/hamburger-sv/startseite/verein/41,Hannover 96,/hannover-96/startseite/verein/42,in,2018,1000000,28.0,1.88,right,GER-Bundesliga,Hannover 96,BRA,MF,23.0,1995.0,22.2,1360.0,70.0,350.0,860.0,185.0,14.0,1360.0,39.0,25.0,64.1,14.0,35.9,746.0,4497.0,2217.0,26.0,20.0,3.0,35.0,32.0,829.0,23.0,2019
Genki Haraguchi,/genki-haraguchi/profil/spieler/79377,27,AM,Japan,1000000,4500000,Hertha BSC,/hertha-bsc/startseite/verein/44,Hannover 96,/hannover-96/startseite/verein/42,in,2018,-3500000,32.0,1.78,right,GER-Bundesliga,Hannover 96,JPN,"MF,DF",27.0,1991.0,23.7,1148.0,41.0,276.0,532.0,355.0,40.0,1148.0,75.0,46.0,61.3,29.0,38.7,614.0,4296.0,2179.0,60.0,41.0,16.0,24.0,29.0,692.0,78.0,2019
Josip Elez,/josip-elez/profil/spieler/179895,24,CB,Croatia,850000,2500000,HNK Rijeka,/hnk-rijeka/startseite/verein/144,Hannover 96,/hannover-96/startseite/verein/42,in,2018,-1650000,29.0,1.89,right,GER-Bundesliga,Hannover 96,CRO,DF,24.0,1994.0,7.2,383.0,38.0,147.0,224.0,15.0,1.0,383.0,4.0,3.0,75.0,1.0,25.0,181.0,1188.0,819.0,14.0,3.0,0.0,2.0,4.0,213.0,0.0,2019
Florent Muslija,/florent-muslija/profil/spieler/337036,20,AM,Kosovo,1500000,1400000,Karlsruher SC,/karlsruher-sc/startseite/verein/48,Hannover 96,/hannover-96/startseite/verein/42,in,2018,100000,24.0,1.72,right,GER-Bundesliga,Hannover 96,KVX,"MF,FW",20.0,1998.0,7.5,418.0,2.0,57.0,197.0,174.0,11.0,418.0,29.0,16.0,55.2,13.0,44.8,287.0,2226.0,999.0,28.0,25.0,5.0,25.0,15.0,308.0,51.0,2019
Salif Sané,/salif-sane/profil/spieler/126534,27,CB,Senegal,300000,7000000,Hannover 96,/hannover-96/startseite/verein/42,FC Schalke 04,/fc-schalke-04/startseite/verein/33,out,2018,-6700000,32.0,1.96,right,GER-Bundesliga,Schalke 04,SEN,DF,27.0,1990.0,29.0,1898.0,211.0,940.0,907.0,68.0,28.0,1898.0,15.0,14.0,93.3,1.0,6.7,1042.0,6507.0,3911.0,25.0,8.0,1.0,12.0,6.0,1144.0,7.0,2019
Martin Harnik,/martin-harnik/profil/spieler/31159,31,RW,Austria,0,2250000,Hannover 96,/hannover-96/startseite/verein/42,SV Werder Bremen,/sv-werder-bremen/startseite/verein/86,out,2018,-2250000,36.0,1.85,right,GER-Bundesliga,Werder Bremen,AUT,"FW,MF",31.0,1987.0,9.2,390.0,8.0,35.0,177.0,180.0,56.0,390.0,12.0,6.0,50.0,6.0,50.0,180.0,854.0,323.0,14.0,6.0,9.0,28.0,9.0,260.0,97.0,2019
Jean-Philippe Mateta,/jean-philippe-mateta/profil/spieler/420002,21,CF,France,7000000,8000000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,in,2018,-1000000,26.0,1.92,right,GER-Bundesliga,Mainz 05,FRA,FW,21.0,1997.0,27.6,826.0,26.0,60.0,321.0,452.0,131.0,826.0,66.0,34.0,51.5,32.0,48.5,472.0,2563.0,917.0,44.0,12.0,21.0,100.0,60.0,597.0,169.0,2019
Pierre Kunde,/pierre-kunde/profil/spieler/339829,22,CM,Cameroon,1700000,7500000,Atlético de Madrid B,/atletico-madrid-b/startseite/verein/3679,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,in,2018,-5800000,27.0,1.8,right,GER-Bundesliga,Mainz 05,CMR,MF,23.0,1995.0,21.2,1408.0,73.0,336.0,904.0,205.0,7.0,1408.0,33.0,24.0,72.7,9.0,27.3,780.0,4139.0,1997.0,34.0,35.0,2.0,18.0,23.0,858.0,10.0,2019
Jean-Paul Boëtius,/jean-paul-boetius/profil/spieler/182574,24,AM,Netherlands,1500000,3500000,Feyenoord Rotterdam,/feyenoord-rotterdam/startseite/verein/234,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,in,2018,-2000000,29.0,1.78,right,GER-Bundesliga,Mainz 05,NED,MF,24.0,1994.0,23.6,1210.0,16.0,172.0,579.0,466.0,52.0,1210.0,56.0,32.0,57.1,24.0,42.9,673.0,3169.0,1496.0,45.0,29.0,12.0,57.0,38.0,747.0,126.0,2019
Abdou Diallo,/abdou-diallo/profil/spieler/229005,22,CB,Senegal,10000000,28000000,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,out,2018,-18000000,27.0,1.87,left,GER-Bundesliga,Dortmund,SEN,DF,22.0,1996.0,26.4,2229.0,157.0,803.0,1236.0,212.0,16.0,2229.0,54.0,40.0,74.1,14.0,25.9,1392.0,7487.0,4230.0,46.0,29.0,2.0,27.0,16.0,1574.0,62.0,2019
Suat Serdar,/suat-serdar/profil/spieler/261905,21,CM,Germany,4500000,11000000,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,FC Schalke 04,/fc-schalke-04/startseite/verein/33,out,2018,-6500000,26.0,1.84,right,GER-Bundesliga,Schalke 04,GER,MF,21.0,1997.0,19.2,713.0,10.0,132.0,423.0,185.0,35.0,713.0,58.0,37.0,63.8,21.0,36.2,398.0,2790.0,1386.0,29.0,31.0,5.0,44.0,37.0,396.0,58.0,2019
Jonas Lössl,/jonas-lossl/profil/spieler/48870,29,GK,Denmark,500000,2500000,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,Huddersfield Town,/huddersfield-town/startseite/verein/1110,out,2018,-2000000,34.0,1.95,right,ENG-Premier League,Huddersfield,DEN,GK,29.0,1989.0,30.9,1168.0,974.0,1158.0,8.0,3.0,2.0,1168.0,1.0,1.0,100.0,0.0,0.0,555.0,3161.0,2080.0,0.0,2.0,1.0,1.0,1.0,520.0,0.0,2019
Pablo de Blasis,/pablo-de-blasis/profil/spieler/75446,30,AM,Argentina,500000,2000000,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,SD Eibar,/sd-eibar/startseite/verein/1533,out,2018,-1500000,35.0,1.65,right,ESP-La Liga,Eibar,ARG,"DF,MF",30.0,1988.0,16.9,956.0,27.0,154.0,450.0,365.0,24.0,956.0,18.0,8.0,44.4,10.0,55.6,472.0,2405.0,1249.0,36.0,26.0,4.0,32.0,16.0,574.0,86.0,2019
Pablo de Blasis,/pablo-de-blasis/profil/spieler/75446,30,AM,Argentina,500000,2000000,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,SD Eibar,/sd-eibar/startseite/verein/1533,out,2018,-1500000,35.0,1.65,right,GER-Bundesliga,Mainz 05,ARG,FW,30.0,1988.0,1.0,46.0,0.0,5.0,22.0,19.0,1.0,46.0,5.0,0.0,0.0,5.0,100.0,21.0,104.0,49.0,1.0,2.0,0.0,1.0,0.0,32.0,3.0,2019
Kenan Kodro,/kenan-kodro/profil/spieler/197126,24,CF,Bosnia-Herzegovina,1200000,1600000,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,FC Copenhagen,/fc-kopenhagen/startseite/verein/190,out,2018,-400000,29.0,1.88,right,ESP-La Liga,Athletic Club,BIH,"FW,MF",24.0,1993.0,1.8,65.0,0.0,5.0,34.0,27.0,6.0,65.0,2.0,1.0,50.0,1.0,50.0,38.0,126.0,29.0,1.0,1.0,0.0,7.0,5.0,56.0,16.0,2019
Luca Waldschmidt,/luca-waldschmidt/profil/spieler/196095,22,SS,Germany,3000000,5000000,Hamburger SV,/hamburger-sv/startseite/verein/41,SC Freiburg,/sc-freiburg/startseite/verein/60,in,2018,-2000000,27.0,1.81,left,GER-Bundesliga,Freiburg,GER,"FW,MF",22.0,1996.0,19.1,820.0,6.0,86.0,443.0,298.0,50.0,817.0,38.0,20.0,52.6,18.0,47.4,433.0,2618.0,1187.0,38.0,29.0,13.0,36.0,22.0,584.0,86.0,2019
Roland Sallai,/roland-sallai/profil/spieler/332798,21,RW,Hungary,10000000,4500000,APOEL Nicosia,/apoel-nikosia/startseite/verein/2784,SC Freiburg,/sc-freiburg/startseite/verein/60,in,2018,5500000,26.0,1.83,both,GER-Bundesliga,Freiburg,HUN,MF,21.0,1997.0,5.9,246.0,6.0,40.0,116.0,91.0,22.0,246.0,24.0,5.0,20.8,19.0,79.2,151.0,1096.0,471.0,19.0,16.0,9.0,14.0,9.0,171.0,44.0,2019
Dominique Heintz,/dominique-heintz/profil/spieler/110036,24,CB,Germany,1200000,3000000,1.FC Köln,/1-fc-koln/startseite/verein/3,SC Freiburg,/sc-freiburg/startseite/verein/60,in,2018,-1800000,29.0,1.88,left,GER-Bundesliga,Freiburg,GER,DF,24.0,1993.0,33.9,2064.0,251.0,979.0,1013.0,91.0,12.0,2064.0,26.0,21.0,80.8,5.0,19.2,1074.0,6924.0,4436.0,47.0,25.0,2.0,20.0,10.0,1328.0,5.0,2019
Mark Flekken,/mark-flekken/profil/spieler/125714,25,GK,Netherlands,10000000,2000000,MSV Duisburg,/msv-duisburg/startseite/verein/52,SC Freiburg,/sc-freiburg/startseite/verein/60,in,2018,8000000,30.0,1.95,both,GER-Bundesliga,Freiburg,NED,GK,25.0,1993.0,1.0,31.0,30.0,31.0,0.0,0.0,0.0,31.0,0.0,0.0,,0.0,,21.0,118.0,39.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,2019
Philipp Lienhart,/philipp-lienhart/profil/spieler/225657,21,CB,Austria,20000000,2000000,Real Madrid,/real-madrid/startseite/verein/418,SC Freiburg,/sc-freiburg/startseite/verein/60,in,2018,18000000,26.0,1.89,right,GER-Bundesliga,Freiburg,AUT,DF,22.0,1996.0,6.8,380.0,44.0,186.0,184.0,13.0,3.0,380.0,5.0,5.0,100.0,0.0,0.0,178.0,1442.0,845.0,7.0,6.0,1.0,5.0,2.0,234.0,1.0,2019
Jérôme Gondorf,/jerome-gondorf/profil/spieler/77108,30,CM,Germany,400000,1300000,SV Werder Bremen,/sv-werder-bremen/startseite/verein/86,SC Freiburg,/sc-freiburg/startseite/verein/60,in,2018,-900000,35.0,1.76,right,GER-Bundesliga,Freiburg,GER,"MF,FW",30.0,1988.0,14.4,700.0,34.0,150.0,319.0,238.0,29.0,700.0,17.0,6.0,35.3,11.0,64.7,272.0,1600.0,766.0,22.0,13.0,3.0,22.0,17.0,372.0,62.0,2019
Wout Weghorst,/wout-weghorst/profil/spieler/228645,25,CF,Netherlands,12000000,10500000,AZ Alkmaar,/az-alkmaar/startseite/verein/1090,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,in,2018,1500000,30.0,1.97,right,GER-Bundesliga,Wolfsburg,NED,FW,25.0,1992.0,32.5,1124.0,40.0,125.0,554.0,452.0,123.0,1120.0,26.0,15.0,57.7,11.0,42.3,571.0,2682.0,994.0,26.0,21.0,14.0,63.0,46.0,797.0,154.0,2019
Daniel Ginczek,/daniel-ginczek/profil/spieler/79501,27,CF,Germany,500000,10000000,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,in,2018,-9500000,32.0,1.91,right,GER-Bundesliga,Wolfsburg,GER,FW,27.0,1991.0,14.2,521.0,19.0,62.0,239.0,226.0,60.0,521.0,24.0,14.0,58.3,10.0,41.7,286.0,1691.0,786.0,34.0,25.0,21.0,42.0,25.0,366.0,103.0,2019
Marcel Tisserand,/marcel-tisserand/profil/spieler/170463,25,CB,DR Congo,2800000,7000000,FC Ingolstadt 04,/fc-ingolstadt-04/startseite/verein/4795,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,in,2018,-4200000,30.0,1.9,right,GER-Bundesliga,Wolfsburg,COD,DF,25.0,1993.0,9.8,722.0,55.0,292.0,381.0,53.0,14.0,722.0,12.0,4.0,33.3,8.0,66.7,452.0,2962.0,1547.0,16.0,4.0,0.0,6.0,7.0,480.0,7.0,2019
Jérôme Roussillon,/jerome-roussillon/profil/spieler/127076,25,LB,Guadeloupe,3000000,5000000,Montpellier HSC,/montpellier-hsc/startseite/verein/969,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,in,2018,-2000000,30.0,1.72,left,GER-Bundesliga,Wolfsburg,FRA,DF,25.0,1993.0,27.3,1691.0,75.0,440.0,830.0,446.0,38.0,1691.0,80.0,49.0,61.3,31.0,38.8,927.0,5864.0,3258.0,92.0,58.0,17.0,46.0,35.0,996.0,123.0,2019
Felix Klaus,/felix-klaus/profil/spieler/89591,25,RW,Germany,800000,3000000,Hannover 96,/hannover-96/startseite/verein/42,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,in,2018,-2200000,30.0,1.79,right,GER-Bundesliga,Wolfsburg,GER,"FW,MF",25.0,1992.0,4.9,203.0,0.0,35.0,76.0,96.0,27.0,203.0,5.0,3.0,60.0,2.0,40.0,115.0,647.0,301.0,8.0,4.0,4.0,12.0,5.0,139.0,37.0,2019
Pavao Pervan,/pavao-pervan/profil/spieler/51977,30,GK,Austria,400000,500000,LASK,/lask/startseite/verein/413,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,in,2018,-100000,35.0,1.94,both,GER-Bundesliga,Wolfsburg,AUT,GK,30.0,1987.0,8.5,365.0,313.0,363.0,2.0,0.0,0.0,365.0,0.0,0.0,,0.0,,199.0,926.0,555.0,0.0,0.0,0.0,1.0,0.0,197.0,0.0,2019
Marvin Ducksch,/marvin-ducksch/profil/spieler/125103,24,CF,Germany,7500000,2000000,FC St. Pauli,/fc-st-pauli/startseite/verein/35,Fortuna Düsseldorf,/fortuna-dusseldorf/startseite/verein/38,in,2018,5500000,29.0,1.88,right,GER-Bundesliga,Düsseldorf,GER,FW,24.0,1994.0,9.1,367.0,11.0,31.0,171.0,167.0,36.0,367.0,8.0,2.0,25.0,6.0,75.0,164.0,604.0,258.0,8.0,3.0,1.0,22.0,6.0,241.0,61.0,2019
Benito Raman,/benito-raman/profil/spieler/112930,23,CF,Belgium,2000000,1500000,Standard Liège,/standard-luttich/startseite/verein/3057,Fortuna Düsseldorf,/fortuna-dusseldorf/startseite/verein/38,in,2018,500000,28.0,1.69,right,GER-Bundesliga,Düsseldorf,BEL,"MF,FW",23.0,1994.0,18.7,750.0,15.0,120.0,305.0,346.0,70.0,750.0,83.0,37.0,44.6,46.0,55.4,473.0,3386.0,1749.0,69.0,37.0,28.0,58.0,26.0,468.0,145.0,2019
Jean Zimmer,/jean-zimmer/profil/spieler/118196,24,RB,Germany,600000,900000,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,Fortuna Düsseldorf,/fortuna-dusseldorf/startseite/verein/38,in,2018,-300000,29.0,1.73,right,GER-Bundesliga,Düsseldorf,GER,"DF,FW",24.0,1993.0,15.9,752.0,36.0,158.0,335.0,267.0,17.0,752.0,23.0,7.0,30.4,16.0,69.6,372.0,2297.0,1384.0,44.0,24.0,8.0,23.0,13.0,447.0,99.0,2019
Davor Lovren,/davor-lovren/profil/spieler/316915,19,LW,Croatia,25000,750000,GNK Dinamo Zagreb II,/gnk-dinamo-zagreb-ii/startseite/verein/44796,Fortuna Düsseldorf,/fortuna-dusseldorf/startseite/verein/38,in,2018,-725000,24.0,1.72,left,GER-Bundesliga,Düsseldorf,CRO,MF,19.0,1998.0,0.5,26.0,0.0,2.0,14.0,10.0,0.0,26.0,1.0,0.0,0.0,1.0,100.0,15.0,65.0,20.0,0.0,0.0,0.0,2.0,1.0,19.0,8.0,2019
Virgil Misidjan,/virgil-misidjan/profil/spieler/214346,25,LW,Netherlands,3000000,3000000,Ludogorets Razgrad,/pfk-ludogorets-razgrad/startseite/verein/31614,1.FC Nuremberg,/1-fc-nurnberg/startseite/verein/4,in,2018,0,29.0,1.73,both,GER-Bundesliga,Nürnberg,NED,"MF,FW",25.0,1993.0,17.1,650.0,5.0,86.0,269.0,316.0,38.0,650.0,96.0,41.0,42.7,55.0,57.3,465.0,4137.0,1852.0,62.0,50.0,10.0,54.0,46.0,474.0,135.0,2019
Christian Mathenia,/christian-mathenia/profil/spieler/82361,26,GK,Germany,600000,500000,Hamburger SV,/hamburger-sv/startseite/verein/41,1.FC Nuremberg,/1-fc-nurnberg/startseite/verein/4,in,2018,100000,31.0,1.89,right,GER-Bundesliga,Nürnberg,GER,GK,26.0,1992.0,21.5,962.0,810.0,959.0,3.0,0.0,0.0,962.0,1.0,1.0,100.0,0.0,0.0,431.0,2552.0,1808.0,0.0,0.0,0.0,1.0,0.0,430.0,0.0,2019
Lucas Hernández,/lucas-hernandez/profil/spieler/281963,23,CB,France,45000000,80000000,Atlético de Madrid,/atletico-madrid/startseite/verein/13,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,in,2019,-35000000,27.0,1.84,left,GER-Bundesliga,Bayern Munich,FRA,DF,23.0,1996.0,10.2,907.0,37.0,324.0,490.0,96.0,10.0,907.0,10.0,8.0,80.0,2.0,20.0,587.0,2881.0,1682.0,17.0,14.0,1.0,5.0,8.0,676.0,26.0,2020
Benjamin Pavard,/benjamin-pavard/profil/spieler/353366,23,RB,France,40000000,35000000,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,in,2019,5000000,27.0,1.86,right,GER-Bundesliga,Bayern Munich,FRA,DF,23.0,1996.0,31.0,2791.0,104.0,730.0,1527.0,547.0,41.0,2791.0,26.0,13.0,50.0,13.0,50.0,1605.0,7629.0,4377.0,70.0,47.0,5.0,22.0,7.0,2022.0,145.0,2020
Renato Sanches,/renato-sanches/profil/spieler/258027,22,CM,Portugal,15000000,20000000,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,LOSC Lille,/losc-lille/startseite/verein/1082,out,2019,-5000000,25.0,1.76,right,FRA-Ligue 1,Lille,POR,"MF,FW",21.0,1997.0,16.5,1210.0,17.0,113.0,741.0,378.0,28.0,1210.0,72.0,50.0,69.4,22.0,30.6,692.0,4013.0,2384.0,45.0,43.0,15.0,45.0,32.0,850.0,64.0,2020
Renato Sanches,/renato-sanches/profil/spieler/258027,22,CM,Portugal,15000000,20000000,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,LOSC Lille,/losc-lille/startseite/verein/1082,out,2019,-5000000,25.0,1.76,right,GER-Bundesliga,Bayern Munich,POR,MF,21.0,1997.0,0.1,10.0,0.0,1.0,4.0,5.0,1.0,10.0,0.0,0.0,,0.0,,9.0,38.0,25.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,2020
Mats Hummels,/mats-hummels/profil/spieler/39728,30,CB,Germany,6000000,30500000,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,in,2019,-24500000,34.0,1.91,right,GER-Bundesliga,Dortmund,GER,DF,30.0,1988.0,28.7,2616.0,256.0,1283.0,1268.0,82.0,29.0,2616.0,15.0,14.0,93.3,1.0,6.7,1587.0,7992.0,4702.0,23.0,13.0,1.0,15.0,7.0,1789.0,8.0,2020
Paco Alcácer,/paco-alcacer/profil/spieler/126716,25,CF,Spain,7500000,21000000,FC Barcelona,/fc-barcelona/startseite/verein/131,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,in,2019,-13500000,29.0,1.75,right,ESP-La Liga,Villarreal,ESP,FW,25.0,1993.0,10.3,306.0,11.0,29.0,137.0,143.0,36.0,306.0,7.0,3.0,42.9,4.0,57.1,159.0,597.0,270.0,13.0,7.0,9.0,15.0,8.0,213.0,50.0,2020
Paco Alcácer,/paco-alcacer/profil/spieler/126716,25,CF,Spain,7500000,21000000,FC Barcelona,/fc-barcelona/startseite/verein/131,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,in,2019,-13500000,29.0,1.75,right,GER-Bundesliga,Dortmund,ESP,FW,25.0,1993.0,5.9,163.0,2.0,9.0,75.0,79.0,26.0,163.0,5.0,2.0,40.0,3.0,60.0,78.0,207.0,55.0,1.0,2.0,1.0,12.0,5.0,110.0,37.0,2020
Paco Alcácer,/paco-alcacer/profil/spieler/126716,26,CF,Spain,7500000,23000000,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,Villarreal CF,/fc-villarreal/startseite/verein/1050,out,2019,-15500000,29.0,1.75,right,ESP-La Liga,Villarreal,ESP,FW,25.0,1993.0,10.3,306.0,11.0,29.0,137.0,143.0,36.0,306.0,7.0,3.0,42.9,4.0,57.1,159.0,597.0,270.0,13.0,7.0,9.0,15.0,8.0,213.0,50.0,2020
Paco Alcácer,/paco-alcacer/profil/spieler/126716,26,CF,Spain,7500000,23000000,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,Villarreal CF,/fc-villarreal/startseite/verein/1050,out,2019,-15500000,29.0,1.75,right,GER-Bundesliga,Dortmund,ESP,FW,25.0,1993.0,5.9,163.0,2.0,9.0,75.0,79.0,26.0,163.0,5.0,2.0,40.0,3.0,60.0,78.0,207.0,55.0,1.0,2.0,1.0,12.0,5.0,110.0,37.0,2020
Erling Haaland,/erling-haaland/profil/spieler/418560,19,CF,Norway,180000000,20000000,Red Bull Salzburg,/red-bull-salzburg/startseite/verein/409,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,in,2019,160000000,22.0,1.95,left,GER-Bundesliga,Dortmund,NOR,FW,19.0,2000.0,11.8,350.0,8.0,18.0,166.0,170.0,59.0,350.0,23.0,12.0,52.2,11.0,47.8,194.0,1021.0,524.0,22.0,13.0,13.0,26.0,12.0,245.0,69.0,2020
Abdou Diallo,/abdou-diallo/profil/spieler/229005,23,CB,Senegal,10000000,32000000,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,out,2019,-22000000,27.0,1.87,left,FRA-Ligue 1,Paris S-G,SEN,DF,23.0,1996.0,13.3,1167.0,77.0,358.0,765.0,55.0,9.0,1167.0,19.0,16.0,84.2,3.0,15.8,726.0,4110.0,2637.0,21.0,15.0,2.0,14.0,3.0,897.0,10.0,2020
Julian Weigl,/julian-weigl/profil/spieler/196792,24,DM,Germany,10000000,20000000,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,SL Benfica,/benfica-lissabon/startseite/verein/294,out,2019,-10000000,27.0,1.86,right,GER-Bundesliga,Dortmund,GER,"MF,DF",23.0,1995.0,11.3,921.0,52.0,267.0,553.0,105.0,6.0,921.0,7.0,5.0,71.4,2.0,28.6,591.0,2729.0,1313.0,11.0,8.0,1.0,6.0,6.0,715.0,5.0,2020
Alexander Isak,/alexander-isak/profil/spieler/349066,19,CF,Sweden,70000000,15000000,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,Real Sociedad,/real-sociedad-san-sebastian/startseite/verein/681,out,2019,55000000,23.0,1.92,right,ESP-La Liga,Real Sociedad,SWE,FW,19.0,1999.0,16.7,481.0,6.0,13.0,212.0,266.0,98.0,481.0,30.0,17.0,56.7,13.0,43.3,312.0,2153.0,1099.0,46.0,30.0,24.0,59.0,37.0,360.0,98.0,2020
Dani Olmo,/dani-olmo/profil/spieler/293385,21,AM,Spain,40000000,29000000,GNK Dinamo Zagreb,/gnk-dinamo-zagreb/startseite/verein/419,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,in,2019,11000000,25.0,1.79,right,GER-Bundesliga,RB Leipzig,ESP,"MF,FW",21.0,1998.0,8.3,469.0,8.0,46.0,232.0,195.0,24.0,469.0,15.0,6.0,40.0,9.0,60.0,280.0,1060.0,502.0,15.0,11.0,6.0,18.0,25.0,340.0,57.0,2020
Ademola Lookman,/ademola-lookman/profil/spieler/406040,21,SS,Nigeria,30000000,18000000,Everton FC,/fc-everton/startseite/verein/29,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,in,2019,12000000,25.0,1.74,right,GER-Bundesliga,RB Leipzig,NGA,"FW,MF",21.0,1997.0,3.4,203.0,0.0,14.0,83.0,111.0,15.0,203.0,18.0,8.0,44.4,10.0,55.6,129.0,954.0,473.0,19.0,17.0,4.0,10.0,9.0,144.0,32.0,2020
Christopher Nkunku,/christopher-nkunku/profil/spieler/344381,21,SS,France,80000000,13000000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,in,2019,67000000,25.0,1.78,right,GER-Bundesliga,RB Leipzig,FRA,"MF,FW",21.0,1997.0,21.4,1118.0,12.0,92.0,452.0,592.0,86.0,1118.0,90.0,55.0,61.1,35.0,38.9,677.0,4337.0,2399.0,86.0,48.0,31.0,50.0,31.0,750.0,184.0,2020
