playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation,currAge,height,foot,league,team,nation,pos,age,born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,nextSeason
Josip Elez,/josip-elez/profil/spieler/179895,24,CB,Croatia,850000,2500000,HNK Rijeka,/hnk-rijeka/startseite/verein/144,Hannover 96,/hannover-96/startseite/verein/42,in,2018,-1650000,29.0,1.89,right,GER-Bundesliga,Hannover 96,CRO,DF,24.0,1994.0,10,646.0,65.0,21.1,7.2,7,87.0,6.0,3,13.0,9,0.8,9.0,16.0,-7.0,-0.98,0.26,8.2,16.9,-8.6,-1.2,-0.38,2019
Florent Muslija,/florent-muslija/profil/spieler/337036,20,AM,Kosovo,1500000,1400000,Karlsruher SC,/karlsruher-sc/startseite/verein/48,Hannover 96,/hannover-96/startseite/verein/42,in,2018,100000,24.0,1.72,right,GER-Bundesliga,Hannover 96,KVX,"MF,FW",20.0,1998.0,17,679.0,40.0,22.2,7.5,6,67.0,0.0,11,25.0,10,0.18,7.0,12.0,-5.0,-0.66,0.66,8.2,13.4,-5.2,-0.68,0.27,2019
Salif Sané,/salif-sane/profil/spieler/126534,27,CB,Senegal,300000,7000000,Hannover 96,/hannover-96/startseite/verein/42,FC Schalke 04,/fc-schalke-04/startseite/verein/33,out,2018,-6700000,32.0,1.96,right,GER-Bundesliga,Schalke 04,SEN,DF,27.0,1990.0,30,2614.0,87.0,85.4,29.0,29,90.0,29.0,1,3.0,0,1.0,33.0,49.0,-16.0,-0.55,-0.15,39.2,42.4,-3.2,-0.11,0.15,2019
Martin Harnik,/martin-harnik/profil/spieler/31159,31,RW,Austria,0,2250000,Hannover 96,/hannover-96/startseite/verein/42,SV Werder Bremen,/sv-werder-bremen/startseite/verein/86,out,2018,-2250000,36.0,1.85,right,GER-Bundesliga,Werder Bremen,AUT,"FW,MF",31.0,1987.0,18,828.0,46.0,27.1,9.2,10,68.0,1.0,8,19.0,8,1.72,20.0,15.0,5.0,0.54,0.38,17.6,15.8,1.7,0.19,0.51,2019
Jean-Philippe Mateta,/jean-philippe-mateta/profil/spieler/420002,21,CF,France,7000000,8000000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,in,2018,-1000000,26.0,1.92,right,GER-Bundesliga,Mainz 05,FRA,FW,21.0,1997.0,34,2483.0,73.0,81.1,27.6,29,81.0,15.0,5,29.0,0,1.26,38.0,49.0,-11.0,-0.4,-0.4,41.7,49.4,-7.8,-0.28,-0.24,2019
Pierre Kunde,/pierre-kunde/profil/spieler/339829,22,CM,Cameroon,1700000,7500000,Atlético de Madrid B,/atletico-madrid-b/startseite/verein/3679,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,in,2018,-5800000,27.0,1.8,right,GER-Bundesliga,Mainz 05,CMR,MF,23.0,1995.0,29,1909.0,66.0,62.4,21.2,23,78.0,12.0,6,21.0,4,1.34,28.0,37.0,-9.0,-0.42,-0.27,27.7,36.5,-8.8,-0.41,-0.47,2019
Jean-Paul Boëtius,/jean-paul-boetius/profil/spieler/182574,24,AM,Netherlands,1500000,3500000,Feyenoord Rotterdam,/feyenoord-rotterdam/startseite/verein/234,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,in,2018,-2000000,29.0,1.78,right,GER-Bundesliga,Mainz 05,NED,MF,24.0,1994.0,30,2127.0,71.0,69.5,23.6,25,82.0,16.0,5,15.0,2,1.23,36.0,41.0,-5.0,-0.21,0.37,37.2,41.8,-4.6,-0.2,0.14,2019
Abdou Diallo,/abdou-diallo/profil/spieler/229005,22,CB,Senegal,10000000,28000000,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,out,2018,-18000000,27.0,1.87,left,GER-Bundesliga,Dortmund,SEN,DF,22.0,1996.0,28,2379.0,85.0,77.7,26.4,27,88.0,24.0,1,7.0,0,2.07,58.0,38.0,20.0,0.76,-1.49,47.2,32.3,14.9,0.57,-0.31,2019
Suat Serdar,/suat-serdar/profil/spieler/261905,21,CM,Germany,4500000,11000000,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,FC Schalke 04,/fc-schalke-04/startseite/verein/33,out,2018,-6500000,26.0,1.84,right,GER-Bundesliga,Schalke 04,GER,MF,21.0,1997.0,26,1729.0,67.0,56.5,19.2,20,77.0,7.0,6,32.0,1,1.08,17.0,22.0,-5.0,-0.26,0.62,25.4,23.4,1.9,0.1,0.53,2019
Jonas Lössl,/jonas-lossl/profil/spieler/48870,29,GK,Denmark,500000,2500000,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,Huddersfield Town,/huddersfield-town/startseite/verein/1110,out,2018,-2000000,34.0,1.95,right,ENG-Premier League,Huddersfield,DEN,GK,29.0,1989.0,31,2778.0,90.0,81.2,30.9,30,90.0,30.0,1,77.0,3,0.48,18.0,54.0,-36.0,-1.17,1.36,22.0,44.1,-22.1,-0.72,0.69,2019
Pablo de Blasis,/pablo-de-blasis/profil/spieler/75446,30,AM,Argentina,500000,2000000,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,SD Eibar,/sd-eibar/startseite/verein/1533,out,2018,-1500000,35.0,1.65,right,ESP-La Liga,Eibar,ARG,"DF,MF",30.0,1988.0,24,1520.0,63.0,44.4,16.9,16,88.0,13.0,8,15.0,8,1.21,16.0,24.0,-8.0,-0.47,-0.66,19.1,18.5,0.6,0.03,-0.36,2019
Pablo de Blasis,/pablo-de-blasis/profil/spieler/75446,30,AM,Argentina,500000,2000000,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,SD Eibar,/sd-eibar/startseite/verein/1533,out,2018,-1500000,35.0,1.65,right,GER-Bundesliga,Mainz 05,ARG,FW,30.0,1988.0,1,90.0,90.0,2.9,1.0,1,90.0,1.0,0,,0,3.0,1.0,0.0,1.0,1.0,1.36,1.2,0.9,0.4,0.35,0.61,2019
Kenan Kodro,/kenan-kodro/profil/spieler/197126,24,CF,Bosnia-Herzegovina,1200000,1600000,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,FC Copenhagen,/fc-kopenhagen/startseite/verein/190,out,2018,-400000,29.0,1.88,right,ESP-La Liga,Athletic Club,BIH,"FW,MF",24.0,1993.0,11,161.0,15.0,4.7,1.8,0,,0.0,11,14.0,2,1.91,2.0,2.0,0.0,0.0,0.11,2.0,3.6,-1.6,-0.91,-0.9,2019
Luca Waldschmidt,/luca-waldschmidt/profil/spieler/196095,22,SS,Germany,3000000,5000000,Hamburger SV,/hamburger-sv/startseite/verein/41,SC Freiburg,/sc-freiburg/startseite/verein/60,in,2018,-2000000,27.0,1.81,left,GER-Bundesliga,Freiburg,GER,"FW,MF",22.0,1996.0,30,1717.0,57.0,56.1,19.1,16,82.0,5.0,14,29.0,2,1.03,29.0,35.0,-6.0,-0.31,0.29,25.5,33.0,-7.5,-0.4,0.46,2019
Roland Sallai,/roland-sallai/profil/spieler/332798,21,RW,Hungary,10000000,4500000,APOEL Nicosia,/apoel-nikosia/startseite/verein/2784,SC Freiburg,/sc-freiburg/startseite/verein/60,in,2018,5500000,26.0,1.83,both,GER-Bundesliga,Freiburg,HUN,MF,21.0,1997.0,10,527.0,53.0,17.2,5.9,5,77.0,3.0,5,29.0,1,1.5,7.0,8.0,-1.0,-0.17,0.33,7.9,8.6,-0.7,-0.12,0.57,2019
Dominique Heintz,/dominique-heintz/profil/spieler/110036,24,CB,Germany,1200000,3000000,1.FC Köln,/1-fc-koln/startseite/verein/3,SC Freiburg,/sc-freiburg/startseite/verein/60,in,2018,-1800000,29.0,1.88,left,GER-Bundesliga,Freiburg,GER,DF,24.0,1993.0,34,3053.0,90.0,99.8,33.9,34,90.0,33.0,0,,0,1.06,45.0,61.0,-16.0,-0.47,-13.33,39.9,61.1,-21.2,-0.63,-13.11,2019
Mark Flekken,/mark-flekken/profil/spieler/125714,25,GK,Netherlands,10000000,2000000,MSV Duisburg,/msv-duisburg/startseite/verein/52,SC Freiburg,/sc-freiburg/startseite/verein/60,in,2018,8000000,30.0,1.95,both,GER-Bundesliga,Freiburg,NED,GK,25.0,1993.0,1,90.0,90.0,2.9,1.0,1,90.0,1.0,0,,27,3.0,5.0,1.0,4.0,4.0,4.58,0.9,1.1,-0.2,-0.23,0.38,2019
Philipp Lienhart,/philipp-lienhart/profil/spieler/225657,21,CB,Austria,20000000,2000000,Real Madrid,/real-madrid/startseite/verein/418,SC Freiburg,/sc-freiburg/startseite/verein/60,in,2018,18000000,26.0,1.89,right,GER-Bundesliga,Freiburg,AUT,DF,22.0,1996.0,14,614.0,44.0,20.1,6.8,7,78.0,5.0,7,10.0,9,1.64,12.0,10.0,2.0,0.29,0.92,7.8,10.1,-2.3,-0.34,0.32,2019
Jérôme Gondorf,/jerome-gondorf/profil/spieler/77108,30,CM,Germany,400000,1300000,SV Werder Bremen,/sv-werder-bremen/startseite/verein/86,SC Freiburg,/sc-freiburg/startseite/verein/60,in,2018,-900000,35.0,1.76,right,GER-Bundesliga,Freiburg,GER,"MF,FW",30.0,1988.0,25,1296.0,52.0,42.4,14.4,13,84.0,5.0,12,17.0,4,0.96,15.0,24.0,-9.0,-0.62,-0.32,19.4,27.0,-7.6,-0.53,0.11,2019
Wout Weghorst,/wout-weghorst/profil/spieler/228645,25,CF,Netherlands,12000000,10500000,AZ Alkmaar,/az-alkmaar/startseite/verein/1090,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,in,2018,1500000,30.0,1.97,right,GER-Bundesliga,Wolfsburg,NED,FW,25.0,1992.0,34,2925.0,86.0,95.6,32.5,33,88.0,26.0,1,8.0,0,1.62,60.0,49.0,11.0,0.34,-0.33,45.4,46.1,-0.7,-0.02,0.03,2019
Daniel Ginczek,/daniel-ginczek/profil/spieler/79501,27,CF,Germany,500000,10000000,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,in,2018,-9500000,32.0,1.91,right,GER-Bundesliga,Wolfsburg,GER,FW,27.0,1991.0,24,1276.0,53.0,41.7,14.2,12,83.0,5.0,12,23.0,0,1.58,30.0,16.0,14.0,0.99,1.09,20.8,16.8,4.0,0.28,0.52,2019
Marcel Tisserand,/marcel-tisserand/profil/spieler/170463,25,CB,DR Congo,2800000,7000000,FC Ingolstadt 04,/fc-ingolstadt-04/startseite/verein/4795,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,in,2018,-4200000,30.0,1.9,right,GER-Bundesliga,Wolfsburg,COD,DF,25.0,1993.0,10,886.0,89.0,29.0,9.8,10,89.0,8.0,0,,3,1.3,18.0,12.0,6.0,0.61,0.36,13.8,13.5,0.3,0.03,0.08,2019
Jérôme Roussillon,/jerome-roussillon/profil/spieler/127076,25,LB,Guadeloupe,3000000,5000000,Montpellier HSC,/montpellier-hsc/startseite/verein/969,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,in,2018,-2000000,30.0,1.72,left,GER-Bundesliga,Wolfsburg,FRA,DF,25.0,1993.0,28,2461.0,88.0,80.4,27.3,28,88.0,23.0,0,,0,1.5,47.0,42.0,5.0,0.18,-0.87,37.1,39.4,-2.3,-0.09,-0.32,2019
Felix Klaus,/felix-klaus/profil/spieler/89591,25,RW,Germany,800000,3000000,Hannover 96,/hannover-96/startseite/verein/42,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,in,2018,-2200000,30.0,1.79,right,GER-Bundesliga,Wolfsburg,GER,"FW,MF",25.0,1992.0,15,443.0,30.0,14.5,4.9,5,69.0,0.0,10,10.0,5,1.6,8.0,5.0,3.0,0.61,0.3,7.2,10.7,-3.6,-0.73,-0.83,2019
Pavao Pervan,/pavao-pervan/profil/spieler/51977,30,GK,Austria,400000,500000,LASK,/lask/startseite/verein/413,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,in,2018,-100000,35.0,1.94,both,GER-Bundesliga,Wolfsburg,AUT,GK,30.0,1987.0,9,765.0,85.0,25.0,8.5,8,90.0,8.0,1,45.0,24,2.0,24.0,12.0,12.0,1.41,1.41,13.3,12.7,0.6,0.07,0.12,2019
Marvin Ducksch,/marvin-ducksch/profil/spieler/125103,24,CF,Germany,7500000,2000000,FC St. Pauli,/fc-st-pauli/startseite/verein/35,Fortuna Düsseldorf,/fortuna-dusseldorf/startseite/verein/38,in,2018,5500000,29.0,1.88,right,GER-Bundesliga,Düsseldorf,GER,FW,24.0,1994.0,16,823.0,51.0,26.9,9.1,8,81.0,3.0,8,22.0,11,0.94,9.0,19.0,-10.0,-1.09,-0.85,9.0,18.5,-9.4,-1.03,-0.8,2019
Benito Raman,/benito-raman/profil/spieler/112930,23,CF,Belgium,2000000,1500000,Standard Liège,/standard-luttich/startseite/verein/3057,Fortuna Düsseldorf,/fortuna-dusseldorf/startseite/verein/38,in,2018,500000,28.0,1.69,right,GER-Bundesliga,Düsseldorf,BEL,"MF,FW",23.0,1994.0,30,1681.0,56.0,54.9,18.7,19,79.0,10.0,11,17.0,1,1.33,29.0,41.0,-12.0,-0.64,-0.38,27.7,34.9,-7.1,-0.38,0.15,2019
Jean Zimmer,/jean-zimmer/profil/spieler/118196,24,RB,Germany,600000,900000,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,Fortuna Düsseldorf,/fortuna-dusseldorf/startseite/verein/38,in,2018,-300000,29.0,1.73,right,GER-Bundesliga,Düsseldorf,GER,"DF,FW",24.0,1993.0,18,1435.0,80.0,46.9,15.9,17,83.0,12.0,1,19.0,1,1.0,16.0,33.0,-17.0,-1.07,-1.12,18.6,30.0,-11.4,-0.72,-0.51,2019
Davor Lovren,/davor-lovren/profil/spieler/316915,19,LW,Croatia,25000,750000,GNK Dinamo Zagreb II,/gnk-dinamo-zagreb-ii/startseite/verein/44796,Fortuna Düsseldorf,/fortuna-dusseldorf/startseite/verein/38,in,2018,-725000,24.0,1.72,left,GER-Bundesliga,Düsseldorf,CRO,MF,19.0,1998.0,2,46.0,23.0,1.5,0.5,0,,0.0,2,22.0,4,0.0,0.0,3.0,-3.0,-5.87,-5.48,0.3,1.3,-1.0,-1.95,-1.52,2019
Virgil Misidjan,/virgil-misidjan/profil/spieler/214346,25,LW,Netherlands,3000000,3000000,Ludogorets Razgrad,/pfk-ludogorets-razgrad/startseite/verein/31614,1.FC Nuremberg,/1-fc-nurnberg/startseite/verein/4,in,2018,0,29.0,1.73,both,GER-Bundesliga,Nürnberg,NED,"MF,FW",25.0,1993.0,23,1543.0,67.0,50.4,17.1,17,81.0,10.0,6,27.0,1,0.52,11.0,42.0,-31.0,-1.81,-1.16,14.7,29.3,-14.6,-0.85,-0.7,2019
Christian Mathenia,/christian-mathenia/profil/spieler/82361,26,GK,Germany,600000,500000,Hamburger SV,/hamburger-sv/startseite/verein/41,1.FC Nuremberg,/1-fc-nurnberg/startseite/verein/4,in,2018,100000,31.0,1.89,right,GER-Bundesliga,Nürnberg,GER,GK,26.0,1992.0,22,1932.0,88.0,63.1,21.5,22,88.0,21.0,0,,7,0.45,17.0,40.0,-23.0,-1.07,0.44,22.5,34.4,-11.9,-0.55,-0.12,2019
Lucas Hernández,/lucas-hernandez/profil/spieler/281963,23,CB,France,45000000,80000000,Atlético de Madrid,/atletico-madrid/startseite/verein/13,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,in,2019,-35000000,27.0,1.84,left,GER-Bundesliga,Bayern Munich,FRA,DF,23.0,1996.0,19,920.0,48.0,30.1,10.2,10,77.0,6.0,9,17.0,2,2.68,30.0,10.0,20.0,1.96,-0.06,23.3,14.4,8.8,0.86,-0.93,2020
Benjamin Pavard,/benjamin-pavard/profil/spieler/353366,23,RB,France,40000000,35000000,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,in,2019,5000000,27.0,1.86,right,GER-Bundesliga,Bayern Munich,FRA,DF,23.0,1996.0,32,2790.0,87.0,91.2,31.0,31,89.0,30.0,1,29.0,1,2.47,94.0,28.0,66.0,2.13,1.46,82.2,34.1,48.1,1.55,0.4,2020
Renato Sanches,/renato-sanches/profil/spieler/258027,22,CM,Portugal,15000000,20000000,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,LOSC Lille,/losc-lille/startseite/verein/1082,out,2019,-5000000,25.0,1.76,right,FRA-Ligue 1,Lille,POR,"MF,FW",21.0,1997.0,19,1483.0,78.0,58.8,16.5,16,88.0,14.0,3,25.0,1,1.95,19.0,15.0,4.0,0.24,-0.1,24.4,19.2,5.2,0.32,0.0,2020
Renato Sanches,/renato-sanches/profil/spieler/258027,22,CM,Portugal,15000000,20000000,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,LOSC Lille,/losc-lille/startseite/verein/1082,out,2019,-5000000,25.0,1.76,right,GER-Bundesliga,Bayern Munich,POR,MF,21.0,1997.0,1,6.0,6.0,0.2,0.1,0,,0.0,1,6.0,0,1.0,0.0,0.0,0.0,0.0,-2.0,0.2,0.0,0.2,2.55,1.03,2020
Mats Hummels,/mats-hummels/profil/spieler/39728,30,CB,Germany,6000000,30500000,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,in,2019,-24500000,34.0,1.91,right,GER-Bundesliga,Dortmund,GER,DF,30.0,1988.0,31,2581.0,83.0,84.3,28.7,31,83.0,26.0,0,,0,2.0,74.0,36.0,38.0,1.33,0.39,51.4,36.2,15.2,0.53,-0.39,2020
Paco Alcácer,/paco-alcacer/profil/spieler/126716,25,CF,Spain,7500000,21000000,FC Barcelona,/fc-barcelona/startseite/verein/131,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,in,2019,-13500000,29.0,1.75,right,ESP-La Liga,Villarreal,ESP,FW,25.0,1993.0,13,924.0,71.0,27.0,10.3,11,77.0,3.0,2,36.0,1,1.77,14.0,13.0,1.0,0.1,-0.37,14.8,11.0,3.8,0.37,-0.12,2020
Paco Alcácer,/paco-alcacer/profil/spieler/126716,25,CF,Spain,7500000,21000000,FC Barcelona,/fc-barcelona/startseite/verein/131,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,in,2019,-13500000,29.0,1.75,right,GER-Bundesliga,Dortmund,ESP,FW,25.0,1993.0,11,530.0,48.0,17.3,5.9,6,78.0,3.0,5,13.0,3,1.64,13.0,12.0,1.0,0.17,-1.32,12.1,7.8,4.3,0.72,0.16,2020
Paco Alcácer,/paco-alcacer/profil/spieler/126716,26,CF,Spain,7500000,23000000,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,Villarreal CF,/fc-villarreal/startseite/verein/1050,out,2019,-15500000,29.0,1.75,right,ESP-La Liga,Villarreal,ESP,FW,25.0,1993.0,13,924.0,71.0,27.0,10.3,11,77.0,3.0,2,36.0,1,1.77,14.0,13.0,1.0,0.1,-0.37,14.8,11.0,3.8,0.37,-0.12,2020
Paco Alcácer,/paco-alcacer/profil/spieler/126716,26,CF,Spain,7500000,23000000,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,Villarreal CF,/fc-villarreal/startseite/verein/1050,out,2019,-15500000,29.0,1.75,right,GER-Bundesliga,Dortmund,ESP,FW,25.0,1993.0,11,530.0,48.0,17.3,5.9,6,78.0,3.0,5,13.0,3,1.64,13.0,12.0,1.0,0.17,-1.32,12.1,7.8,4.3,0.72,0.16,2020
Erling Haaland,/erling-haaland/profil/spieler/418560,19,CF,Norway,180000000,20000000,Red Bull Salzburg,/red-bull-salzburg/startseite/verein/409,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,in,2019,160000000,22.0,1.95,left,GER-Bundesliga,Dortmund,NOR,FW,19.0,2000.0,15,1063.0,71.0,34.7,11.8,11,86.0,7.0,4,30.0,0,2.2,31.0,12.0,19.0,1.61,0.53,19.3,13.8,5.5,0.46,-0.2,2020
Abdou Diallo,/abdou-diallo/profil/spieler/229005,23,CB,Senegal,10000000,32000000,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,out,2019,-22000000,27.0,1.87,left,FRA-Ligue 1,Paris S-G,SEN,DF,23.0,1996.0,16,1201.0,75.0,49.4,13.3,14,80.0,10.0,2,42.0,5,2.44,27.0,9.0,18.0,1.35,-1.07,30.3,9.1,21.2,1.59,-0.6,2020
Julian Weigl,/julian-weigl/profil/spieler/196792,24,DM,Germany,10000000,20000000,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,SL Benfica,/benfica-lissabon/startseite/verein/294,out,2019,-10000000,27.0,1.86,right,GER-Bundesliga,Dortmund,GER,"MF,DF",23.0,1995.0,13,1019.0,78.0,33.3,11.3,12,84.0,9.0,1,13.0,3,1.69,25.0,17.0,8.0,0.71,-0.84,19.1,17.5,1.7,0.15,-0.67,2020
Alexander Isak,/alexander-isak/profil/spieler/349066,19,CF,Sweden,70000000,15000000,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,Real Sociedad,/real-sociedad-san-sebastian/startseite/verein/681,out,2019,55000000,23.0,1.92,right,ESP-La Liga,Real Sociedad,SWE,FW,19.0,1999.0,37,1507.0,41.0,44.1,16.7,14,71.0,1.0,23,22.0,1,1.51,25.0,21.0,4.0,0.24,0.05,24.5,21.8,2.6,0.16,0.01,2020
Dani Olmo,/dani-olmo/profil/spieler/293385,21,AM,Spain,40000000,29000000,GNK Dinamo Zagreb,/gnk-dinamo-zagreb/startseite/verein/419,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,in,2019,11000000,25.0,1.79,right,GER-Bundesliga,RB Leipzig,ESP,"MF,FW",21.0,1998.0,12,747.0,62.0,24.4,8.3,9,71.0,1.0,3,35.0,3,1.75,20.0,5.0,15.0,1.81,0.68,17.0,7.3,9.7,1.17,0.28,2020
Ademola Lookman,/ademola-lookman/profil/spieler/406040,21,SS,Nigeria,30000000,18000000,Everton FC,/fc-everton/startseite/verein/29,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,in,2019,12000000,25.0,1.74,right,GER-Bundesliga,RB Leipzig,NGA,"FW,MF",21.0,1997.0,11,309.0,28.0,10.1,3.4,1,90.0,1.0,10,22.0,19,1.27,6.0,7.0,-1.0,-0.29,-1.76,7.3,6.0,1.2,0.36,-0.66,2020
Christopher Nkunku,/christopher-nkunku/profil/spieler/344381,21,SS,France,80000000,13000000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,in,2019,67000000,25.0,1.78,right,GER-Bundesliga,RB Leipzig,FRA,"MF,FW",21.0,1997.0,32,1925.0,60.0,62.9,21.4,21,78.0,9.0,11,26.0,2,1.88,56.0,20.0,36.0,1.68,1.05,50.1,19.6,30.5,1.42,1.26,2020
Hannes Wolf,/hannes-wolf/profil/spieler/321070,20,LW,Austria,3000000,12000000,Red Bull Salzburg,/red-bull-salzburg/startseite/verein/409,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,in,2019,-9000000,24.0,1.79,left,GER-Bundesliga,RB Leipzig,AUT,"FW,MF",20.0,1999.0,5,58.0,12.0,1.9,0.6,0,,0.0,5,12.0,13,2.2,1.0,2.0,-1.0,-1.55,-2.9,0.2,1.3,-1.1,-1.7,-2.71,2020
Philipp Tschauner,/philipp-tschauner/profil/spieler/21726,33,GK,Germany,0,350000,Hannover 96,/hannover-96/startseite/verein/42,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,in,2019,-350000,37.0,1.96,right,GER-Bundesliga,RB Leipzig,GER,GK,33.0,1985.0,0,,,,,0,,0.0,0,,3,,,,,,,,,,,,2020
Diego Demme,/diego-demme/profil/spieler/82070,28,DM,Germany,3000000,10250000,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,SSC Napoli,/ssc-neapel/startseite/verein/6195,out,2019,-7250000,31.0,1.7,right,GER-Bundesliga,RB Leipzig,GER,MF,27.0,1991.0,17,1211.0,71.0,39.6,13.5,14,81.0,10.0,3,28.0,0,2.18,37.0,18.0,19.0,1.41,0.2,32.8,17.8,15.0,1.11,0.26,2020
Diego Demme,/diego-demme/profil/spieler/82070,28,DM,Germany,3000000,10250000,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,SSC Napoli,/ssc-neapel/startseite/verein/6195,out,2019,-7250000,31.0,1.7,right,ITA-Serie A,Napoli,GER,MF,27.0,1991.0,15,902.0,60.0,26.4,10.0,10,78.0,3.0,5,25.0,3,1.73,13.0,14.0,-1.0,-0.1,-0.53,14.5,11.6,2.9,0.29,-0.22,2020
Edmond Tapsoba,/edmond-tapsoba/profil/spieler/564545,20,CB,Burkina Faso,30000000,20200000,Vitória Guimarães SC,/vitoria-guimaraes-sc/startseite/verein/2420,Bayer 04 Leverkusen,/bayer-04-leverkusen/startseite/verein/15,in,2019,9800000,24.0,1.94,right,GER-Bundesliga,Leverkusen,BFA,DF,20.0,1999.0,14,1058.0,76.0,34.6,11.8,12,87.0,11.0,2,6.0,0,2.07,28.0,20.0,8.0,0.68,0.28,19.6,17.9,1.7,0.14,-0.13,2020
Exequiel Palacios,/exequiel-palacios/profil/spieler/401578,21,CM,Argentina,22000000,17000000,CA River Plate,/club-atletico-river-plate/startseite/verein/209,Bayer 04 Leverkusen,/bayer-04-leverkusen/startseite/verein/15,in,2019,5000000,24.0,1.77,right,GER-Bundesliga,Leverkusen,ARG,MF,20.0,1998.0,3,177.0,59.0,5.8,2.0,2,77.0,1.0,1,24.0,7,2.33,3.0,1.0,2.0,1.02,0.55,2.6,1.7,0.9,0.47,0.25,2020
Moussa Diaby,/moussa-diaby/profil/spieler/395516,19,RW,France,50000000,15000000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,Bayer 04 Leverkusen,/bayer-04-leverkusen/startseite/verein/15,in,2019,35000000,23.0,1.7,left,GER-Bundesliga,Leverkusen,FRA,"FW,MF",20.0,1999.0,28,1771.0,63.0,57.9,19.7,18,84.0,12.0,10,26.0,6,1.86,33.0,29.0,4.0,0.2,-0.7,32.5,33.4,-0.9,-0.05,-0.66,2020
Daley Sinkgraven,/daley-sinkgraven/profil/spieler/215099,23,LB,Netherlands,2500000,5000000,Ajax Amsterdam,/ajax-amsterdam/startseite/verein/610,Bayer 04 Leverkusen,/bayer-04-leverkusen/startseite/verein/15,in,2019,-2500000,27.0,1.79,left,GER-Bundesliga,Leverkusen,NED,"DF,MF",24.0,1995.0,13,909.0,70.0,29.7,10.1,11,78.0,5.0,2,24.0,12,2.23,23.0,9.0,14.0,1.39,1.26,19.6,14.7,4.9,0.49,0.37,2020
Julian Brandt,/julian-brandt/profil/spieler/187492,23,AM,Germany,40000000,25000000,Bayer 04 Leverkusen,/bayer-04-leverkusen/startseite/verein/15,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,out,2019,15000000,27.0,1.85,right,GER-Bundesliga,Dortmund,GER,"MF,FW",23.0,1996.0,33,2203.0,67.0,72.0,24.5,25,79.0,12.0,8,27.0,0,2.0,61.0,30.0,31.0,1.27,0.01,46.4,32.5,13.9,0.57,-0.09,2020
