playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation,currAge,height,foot,league,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,nextSeason
Víctor Chust,/victor-chust/profil/spieler/495625,22,CB,Spain,2500000,1000000,Real Madrid,/real-madrid/startseite/verein/418,Cádiz CF,/fc-cadiz/startseite/verein/2687,in,2022,1500000,23.0,1.84,both,ESP-La Liga,Cádiz,Víctor Chust,ESP,DF,21.0,2000.0,25,20,1830,20.3,0,0,0,0,0,0,2,0,0.7,0.7,0.0,0.7,17.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,2022
Lucas Pérez,/lucas-perez/profil/spieler/73185,34,CF,Spain,800000,1000000,Cádiz CF,/fc-cadiz/startseite/verein/2687,Deportivo de La Coruña,/deportivo-la-coruna/startseite/verein/897,out,2022,-200000,34.0,1.8,left,ESP-La Liga,Cádiz,Lucas Pérez,ESP,"FW,MF",32.0,1988.0,15,11,1060,11.8,3,2,5,3,0,0,1,0,3.3,3.3,3.7,7.0,17.0,41.0,61.0,0.25,0.17,0.42,0.25,0.42,0.28,0.31,0.59,0.28,0.59,2022
Lucas Pérez,/lucas-perez/profil/spieler/73185,34,CF,Spain,800000,1000000,Cádiz CF,/fc-cadiz/startseite/verein/2687,Deportivo de La Coruña,/deportivo-la-coruna/startseite/verein/897,out,2022,-200000,34.0,1.8,left,ESP-La Liga,Elche,Lucas Pérez,ESP,FW,32.0,1988.0,18,16,1266,14.1,2,1,3,2,0,0,0,0,2.2,2.2,1.6,3.8,17.0,40.0,59.0,0.14,0.07,0.21,0.14,0.21,0.16,0.11,0.27,0.16,0.27,2022
El Bilal Touré,/el-bilal-toure/profil/spieler/649016,20,CF,Mali,12000000,8000000,Stade Reims,/stade-reims/startseite/verein/1421,UD Almería,/ud-almeria/startseite/verein/3302,in,2022,4000000,21.0,1.85,both,FRA-Ligue 1,Reims,El Bilal Touré,MLI,FW,19.0,2001.0,21,15,1194,13.3,2,4,6,1,1,1,2,0,4.1,3.3,1.7,5.0,22.0,23.0,78.0,0.15,0.3,0.45,0.08,0.38,0.31,0.13,0.44,0.25,0.38,2022
Gonzalo Melero,/gonzalo-melero/profil/spieler/162056,28,CM,Spain,4000000,1900000,Levante UD,/ud-levante/startseite/verein/3368,UD Almería,/ud-almeria/startseite/verein/3302,in,2022,2100000,29.0,1.83,right,ESP-La Liga,Levante,Gonzalo Melero,ESP,MF,27.0,1994.0,29,20,1692,18.8,7,2,9,5,2,2,5,0,4.2,2.6,1.0,3.7,19.0,84.0,39.0,0.37,0.11,0.48,0.27,0.37,0.22,0.05,0.28,0.14,0.19,2022
Fernando Pacheco,/fernando-pacheco/profil/spieler/172015,30,GK,Spain,2500000,2200000,UD Almería,/ud-almeria/startseite/verein/3302,RCD Espanyol Barcelona,/espanyol-barcelona/startseite/verein/714,out,2022,300000,31.0,1.87,left,ESP-La Liga,Alavés,Fernando Pacheco,ESP,GK,29.0,1992.0,34,34,3053,33.9,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,2022
Monchu,/monchu/profil/spieler/282727,22,CM,Spain,5000000,1200000,Granada CF,/fc-granada/startseite/verein/16795,Real Valladolid CF,/real-valladolid/startseite/verein/366,in,2022,3800000,23.0,1.73,right,ESP-La Liga,Granada,Monchu,ESP,MF,21.0,1999.0,14,7,668,7.4,0,0,0,0,0,0,3,1,0.4,0.4,0.8,1.2,8.0,33.0,12.0,0.0,0.0,0.0,0.0,0.0,0.06,0.11,0.17,0.06,0.17,2022
Kenedy,/kenedy/profil/spieler/281404,26,LW,Brazil,1500000,500000,Chelsea FC,/fc-chelsea/startseite/verein/631,Real Valladolid CF,/real-valladolid/startseite/verein/366,in,2022,1000000,27.0,1.82,left,ENG-Premier League,Chelsea,Kenedy,BRA,DF,25.0,1996.0,1,1,58,0.6,0,1,1,0,0,0,0,0,0.0,0.0,0.6,0.6,2.0,5.0,10.0,0.0,1.55,1.55,0.0,1.55,0.06,0.94,1.0,0.06,1.0,2022
Rubén Alcaraz,/ruben-alcaraz/profil/spieler/247250,31,CM,Spain,2000000,1000000,Real Valladolid CF,/real-valladolid/startseite/verein/366,Cádiz CF,/fc-cadiz/startseite/verein/2687,out,2022,1000000,32.0,1.8,right,ESP-La Liga,Cádiz,Rubén Alcaraz,ESP,MF,30.0,1991.0,14,12,1105,12.3,2,0,2,2,0,0,7,0,1.3,1.3,0.9,2.3,26.0,87.0,21.0,0.16,0.0,0.16,0.16,0.16,0.11,0.08,0.18,0.11,0.18,2022
Oriol Romeu,/oriol-romeu/profil/spieler/66100,30,DM,Spain,5000000,5500000,Southampton FC,/fc-southampton/startseite/verein/180,Girona FC,/fc-girona/startseite/verein/12321,in,2022,-500000,31.0,1.83,right,ENG-Premier League,Southampton,Oriol Romeu,ESP,MF,29.0,1991.0,36,34,2889,32.1,2,2,4,2,0,0,9,0,1.4,1.4,2.9,4.3,38.0,156.0,29.0,0.06,0.06,0.12,0.06,0.12,0.04,0.09,0.13,0.04,0.13,2022
Miguel Gutiérrez,/miguel-gutierrez/profil/spieler/525299,21,LB,Spain,10000000,4000000,Real Madrid,/real-madrid/startseite/verein/418,Girona FC,/fc-girona/startseite/verein/12321,in,2022,6000000,21.0,1.8,left,ESP-La Liga,Real Madrid,Miguel Gutiérrez,ESP,DF,20.0,2001.0,3,3,260,2.9,0,1,1,0,0,0,1,0,0.0,0.0,0.4,0.4,9.0,18.0,10.0,0.0,0.35,0.35,0.0,0.35,0.0,0.14,0.14,0.0,0.14,2022
Geoffrey Kondogbia,/geoffrey-kondogbia/profil/spieler/127189,30,DM,Central African Republic,14000000,8000000,Atlético de Madrid,/atletico-madrid/startseite/verein/13,Olympique Marseille,/olympique-marseille/startseite/verein/244,out,2023,6000000,30.0,1.88,left,ESP-La Liga,Atlético Madrid,Geoffrey Kondogbia,CTA,MF,29.0,1993.0,20,10,1006,11.2,0,2,2,0,0,0,5,0,0.7,0.7,0.9,1.6,6.0,42.0,5.0,0.0,0.18,0.18,0.0,0.18,0.07,0.08,0.14,0.07,0.14,2023
Antoine Griezmann,/antoine-griezmann/profil/spieler/125781,32,SS,France,25000000,20000000,FC Barcelona,/fc-barcelona/startseite/verein/131,Atlético de Madrid,/atletico-madrid/startseite/verein/13,out,2023,5000000,32.0,1.76,left,ESP-La Liga,Atlético Madrid,Antoine Griezmann,FRA,"FW,MF",31.0,1991.0,38,31,2859,31.8,15,16,31,15,0,0,2,0,12.3,12.3,13.9,26.2,99.0,171.0,202.0,0.47,0.5,0.98,0.47,0.98,0.39,0.44,0.83,0.39,0.83,2023
Jude Bellingham,/jude-bellingham/profil/spieler/581678,20,CM,England,120000000,103000000,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,Real Madrid,/real-madrid/startseite/verein/418,in,2023,17000000,20.0,1.86,right,GER-Bundesliga,Dortmund,Jude Bellingham,ENG,MF,19.0,2003.0,31,30,2691,29.9,8,4,12,7,1,1,8,0,8.2,7.4,4.0,11.4,97.0,252.0,139.0,0.27,0.13,0.4,0.23,0.37,0.27,0.14,0.41,0.25,0.38,2023
Ramón Terrats,/ramon-terrats/profil/spieler/783396,22,DM,Spain,4000000,2500000,Girona FC,/fc-girona/startseite/verein/12321,Villarreal CF,/fc-villarreal/startseite/verein/1050,in,2023,1500000,22.0,1.81,left,ESP-La Liga,Girona,Ramón Terrats,ESP,MF,21.0,2000.0,8,2,212,2.4,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,4.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.08,0.02,0.1,0.08,0.1,2023
Ramón Terrats,/ramon-terrats/profil/spieler/783396,22,DM,Spain,4000000,2500000,Girona FC,/fc-girona/startseite/verein/12321,Villarreal CF,/fc-villarreal/startseite/verein/1050,in,2023,1500000,22.0,1.81,left,ESP-La Liga,Villarreal,Ramón Terrats,ESP,MF,21.0,2000.0,16,11,816,9.1,1,1,2,1,0,0,1,0,0.9,0.9,1.5,2.4,21.0,45.0,32.0,0.11,0.11,0.22,0.11,0.22,0.1,0.16,0.26,0.1,0.26,2023
Nicolas Jackson,/nicolas-jackson/profil/spieler/776890,22,CF,Senegal,30000000,37000000,Villarreal CF,/fc-villarreal/startseite/verein/1050,Chelsea FC,/fc-chelsea/startseite/verein/631,out,2023,-7000000,22.0,1.88,right,ESP-La Liga,Villarreal,Nicolas Jackson,SEN,FW,21.0,2001.0,26,16,1598,17.8,12,4,16,12,0,0,6,1,8.0,8.0,3.3,11.3,49.0,40.0,117.0,0.68,0.23,0.9,0.68,0.9,0.45,0.18,0.64,0.45,0.64,2023
Boulaye Dia,/boulaye-dia/profil/spieler/626913,26,CF,Senegal,25000000,12000000,Villarreal CF,/fc-villarreal/startseite/verein/1050,US Salernitana 1919,/us-salernitana-1919/startseite/verein/380,out,2023,13000000,26.0,1.8,right,ITA-Serie A,Salernitana,Boulaye Dia,SEN,"FW,MF",25.0,1996.0,33,27,2518,28.0,16,6,22,15,1,1,4,0,8.8,8.0,3.1,11.1,48.0,50.0,140.0,0.57,0.21,0.79,0.54,0.75,0.31,0.11,0.43,0.29,0.4,2023
Shon Weissman,/shon-weissman/profil/spieler/247652,27,CF,Israel,4000000,3500000,Real Valladolid CF,/real-valladolid/startseite/verein/366,Granada CF,/fc-granada/startseite/verein/16795,in,2023,500000,27.0,1.74,right,ESP-La Liga,Valladolid,Shon Weissman,ISR,FW,26.0,1996.0,15,6,747,8.3,1,0,1,1,0,0,1,0,2.3,2.3,0.2,2.5,7.0,4.0,15.0,0.12,0.0,0.12,0.12,0.12,0.28,0.02,0.3,0.28,0.3,2023
Manu Morlanes,/manu-morlanes/profil/spieler/335225,24,CM,Spain,4000000,4000000,Villarreal CF,/fc-villarreal/startseite/verein/1050,RCD Mallorca,/rcd-mallorca/startseite/verein/237,in,2023,0,24.0,1.78,right,ESP-La Liga,Mallorca,Manu Morlanes,ESP,MF,23.0,1999.0,12,9,706,7.8,1,0,1,1,0,0,3,0,0.3,0.3,0.7,1.0,10.0,26.0,6.0,0.13,0.0,0.13,0.13,0.13,0.03,0.09,0.12,0.03,0.12,2023
Manu Morlanes,/manu-morlanes/profil/spieler/335225,24,CM,Spain,4000000,4000000,Villarreal CF,/fc-villarreal/startseite/verein/1050,RCD Mallorca,/rcd-mallorca/startseite/verein/237,in,2023,0,24.0,1.78,right,ESP-La Liga,Villarreal,Manu Morlanes,ESP,MF,23.0,1999.0,4,2,158,1.8,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
Omar Mascarell,/omar-mascarell/profil/spieler/142031,30,DM,Spain,3000000,800000,Elche CF,/fc-elche/startseite/verein/1531,RCD Mallorca,/rcd-mallorca/startseite/verein/237,in,2023,2200000,30.0,1.81,right,ESP-La Liga,Elche,Omar Mascarell,ESP,"MF,DF",29.0,1993.0,28,28,2447,27.2,0,1,1,0,0,0,6,0,0.4,0.4,1.1,1.5,27.0,116.0,6.0,0.0,0.04,0.04,0.0,0.04,0.02,0.04,0.05,0.02,0.05,2023
Omar Alderete,/omar-alderete/profil/spieler/353032,26,CB,Paraguay,4000000,4000000,Hertha BSC,/hertha-bsc/startseite/verein/44,Getafe CF,/fc-getafe/startseite/verein/3709,in,2023,0,26.0,1.88,left,ESP-La Liga,Getafe,Omar Alderete,PAR,DF,25.0,1996.0,25,23,2047,22.7,1,1,2,1,0,0,9,0,0.6,0.6,0.8,1.4,28.0,96.0,8.0,0.04,0.04,0.09,0.04,0.09,0.03,0.03,0.06,0.03,0.06,2023
Portu,/portu/profil/spieler/99353,31,RW,Spain,3500000,3500000,Real Sociedad,/real-sociedad-san-sebastian/startseite/verein/681,Getafe CF,/fc-getafe/startseite/verein/3709,in,2023,0,31.0,1.67,right,ESP-La Liga,Getafe,Portu,ESP,"MF,DF",30.0,1992.0,34,17,1770,19.7,0,3,3,0,0,0,7,1,1.7,1.7,1.9,3.6,42.0,40.0,130.0,0.0,0.15,0.15,0.0,0.15,0.09,0.09,0.18,0.09,0.18,2023
Gastón Álvarez,/gaston-alvarez/profil/spieler/577486,23,CB,Uruguay,5000000,3500000,CA Boston River,/ca-boston-river/startseite/verein/18074,Getafe CF,/fc-getafe/startseite/verein/3709,in,2023,1500000,23.0,1.84,left,ESP-La Liga,Getafe,Gastón Álvarez,URU,DF,22.0,2000.0,22,16,1501,16.7,2,0,2,2,0,0,7,1,0.5,0.5,0.2,0.8,11.0,38.0,27.0,0.12,0.0,0.12,0.12,0.12,0.03,0.01,0.05,0.03,0.05,2023
Cenk Özkacar,/cenk-ozkacar/profil/spieler/615350,22,CB,Turkey,5000000,5000000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,Valencia CF,/fc-valencia/startseite/verein/1049,in,2023,0,22.0,1.9,left,ESP-La Liga,Valencia,Cenk Özkacar,TUR,DF,21.0,2000.0,17,14,1365,15.2,0,0,0,0,0,0,1,0,0.8,0.8,0.2,1.0,23.0,61.0,2.0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.07,0.05,0.07,2023
Carles Pérez,/carles-perez/profil/spieler/282810,25,RW,Spain,5000000,5200000,AS Roma,/as-rom/startseite/verein/12,Celta de Vigo,/celta-vigo/startseite/verein/940,in,2023,-200000,25.0,1.73,left,ESP-La Liga,Celta Vigo,Carles Pérez,ESP,"MF,FW",24.0,1998.0,35,23,2144,23.8,3,5,8,3,0,0,5,0,2.8,2.8,2.0,4.8,93.0,66.0,185.0,0.13,0.21,0.34,0.13,0.34,0.12,0.08,0.2,0.12,0.2,2023
Gonzalo Escalante,/gonzalo-escalante/profil/spieler/266795,30,CM,Argentina,2000000,2500000,SS Lazio,/lazio-rom/startseite/verein/398,Cádiz CF,/fc-cadiz/startseite/verein/2687,in,2023,-500000,30.0,1.82,right,ESP-La Liga,Cádiz,Gonzalo Escalante,ARG,MF,29.0,1993.0,14,13,1121,12.5,4,1,5,4,0,0,4,0,3.5,3.5,1.5,5.0,3.0,50.0,12.0,0.32,0.08,0.4,0.32,0.4,0.28,0.12,0.4,0.28,0.4,2023
Gonzalo Escalante,/gonzalo-escalante/profil/spieler/266795,30,CM,Argentina,2000000,2500000,SS Lazio,/lazio-rom/startseite/verein/398,Cádiz CF,/fc-cadiz/startseite/verein/2687,in,2023,-500000,30.0,1.82,right,ITA-Serie A,Cremonese,Gonzalo Escalante,ARG,MF,29.0,1993.0,9,7,555,6.2,0,1,1,0,0,0,0,1,0.2,0.2,0.2,0.4,3.0,30.0,8.0,0.0,0.16,0.16,0.0,0.16,0.03,0.04,0.07,0.03,0.07,2023
Sergi Guardiola,/sergi-guardiola/profil/spieler/256429,32,CF,Spain,2000000,1000000,Real Valladolid CF,/real-valladolid/startseite/verein/366,Cádiz CF,/fc-cadiz/startseite/verein/2687,in,2023,1000000,32.0,1.85,left,ESP-La Liga,Cádiz,Sergi Guardiola,ESP,FW,31.0,1991.0,17,14,1165,12.9,3,0,3,3,0,0,2,0,3.4,3.4,0.5,3.9,12.0,28.0,55.0,0.23,0.0,0.23,0.23,0.23,0.26,0.04,0.3,0.26,0.3,2023
Sergi Guardiola,/sergi-guardiola/profil/spieler/256429,32,CF,Spain,2000000,1000000,Real Valladolid CF,/real-valladolid/startseite/verein/366,Cádiz CF,/fc-cadiz/startseite/verein/2687,in,2023,1000000,32.0,1.85,left,ESP-La Liga,Valladolid,Sergi Guardiola,ESP,FW,31.0,1991.0,14,8,502,5.6,0,0,0,0,0,0,1,0,1.0,1.0,0.1,1.2,7.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.18,0.03,0.21,0.18,0.21,2023
