playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation
Matej Delac,/matej-delac/profil/spieler/60220,17,GK,Croatia,350000,3000000,NK Inter Zapresic,/nk-inter-zapresic/startseite/verein/918,Chelsea FC,/fc-chelsea/startseite/verein/631,out,2010,-2650000
Scott Sinclair,/scott-sinclair/profil/spieler/31552,21,LW,England,175000,600000,Chelsea FC,/fc-chelsea/startseite/verein/631,Swansea City,/swansea-city/startseite/verein/2288,in,2010,-425000
Steven Fletcher,/steven-fletcher/profil/spieler/35099,23,CF,Scotland,300000,7200000,Burnley FC,/fc-burnley/startseite/verein/1132,Wolverhampton Wanderers,/wolverhampton-wanderers/startseite/verein/543,out,2010,-6900000
Adlène Guédioura,/adlene-guedioura/profil/spieler/74768,24,CM,Algeria,100000,2300000,RSC Charleroi,/rsc-charleroi/startseite/verein/172,Wolverhampton Wanderers,/wolverhampton-wanderers/startseite/verein/543,out,2010,-2200000
Matt Doherty,/matt-doherty/profil/spieler/171679,18,RB,Ireland,5000000,90000,Bohemian Football Club,/bohemian-football-club-dublin/startseite/verein/9211,Wolverhampton Wanderers,/wolverhampton-wanderers/startseite/verein/543,out,2010,4910000
Wellington Silva,/wellington-silva/profil/spieler/121990,18,RW,Brazil,450000,4000000,Fluminense Football Club,/fluminense-rio-de-janeiro/startseite/verein/2462,Arsenal FC,/fc-arsenal/startseite/verein/11,out,2010,-3550000
Pablo Barrera,/pablo-barrera/profil/spieler/51079,23,RW,Mexico,800000,4800000,UNAM Pumas,/unam-pumas/startseite/verein/7633,West Ham United,/west-ham-united/startseite/verein/379,out,2010,-4000000
Fabio Daprelà,/fabio-daprela/profil/spieler/66109,19,CB,Switzerland,200000,750000,West Ham United,/west-ham-united/startseite/verein/379,Brescia Calcio,/brescia-calcio/startseite/verein/19,in,2010,-550000
Marcos Alonso,/marcos-alonso/profil/spieler/112515,19,LB,Spain,5000000,2400000,Real Madrid Castilla,/real-madrid-b-castilla-/startseite/verein/6767,Bolton Wanderers,/bolton-wanderers/startseite/verein/355,out,2010,2600000
Tom Eaves,/tom-eaves/profil/spieler/135136,18,CF,England,350000,245000,Oldham Athletic,/oldham-athletic/startseite/verein/1078,Bolton Wanderers,/bolton-wanderers/startseite/verein/355,out,2010,105000
Stéphane Sessègnon,/stephane-sessegnon/profil/spieler/37157,26,AM,Benin,50000,7000000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,Sunderland AFC,/afc-sunderland/startseite/verein/289,out,2010,-6950000
Simon Mignolet,/simon-mignolet/profil/spieler/50219,22,GK,Belgium,3200000,2500000,Sint-Truidense VV,/vv-st-truiden/startseite/verein/475,Sunderland AFC,/afc-sunderland/startseite/verein/289,out,2010,700000
Martyn Waghorn,/martyn-waghorn/profil/spieler/61674,20,CF,England,250000,3600000,Sunderland AFC,/afc-sunderland/startseite/verein/289,Leicester City,/leicester-city/startseite/verein/1003,in,2010,-3350000
Edin Dzeko,/edin-dzeko/profil/spieler/28396,24,CF,Bosnia-Herzegovina,4000000,37000000,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,Manchester City,/manchester-city/startseite/verein/281,out,2010,-33000000
Mario Balotelli,/mario-balotelli/profil/spieler/45146,20,CF,Italy,1500000,29500000,FC Internazionale,/inter-mailand/startseite/verein/46,Manchester City,/manchester-city/startseite/verein/281,out,2010,-28000000
David Silva,/david-silva/profil/spieler/35518,24,AM,Spain,4000000,28750000,Valencia CF,/fc-valencia/startseite/verein/1049,Manchester City,/manchester-city/startseite/verein/281,out,2010,-24750000
Jérôme Boateng,/jerome-boateng/profil/spieler/26485,21,CB,Germany,1000000,12500000,Hamburger SV,/hamburger-sv/startseite/verein/41,Manchester City,/manchester-city/startseite/verein/281,out,2010,-11500000
Valeri Bozhinov,/valeri-bozhinov/profil/spieler/4176,24,CF,Bulgaria,10000,2000000,Manchester City,/manchester-city/startseite/verein/281,Parma FC,/parma-calcio-1913/startseite/verein/130,in,2010,-1990000
Rubén Rochina,/ruben-rochina/profil/spieler/67548,19,RW,Spain,1000000,450000,FC Barcelona B,/fc-barcelona-b/startseite/verein/2464,Blackburn Rovers,/blackburn-rovers/startseite/verein/164,out,2010,550000
Sandro,/sandro/profil/spieler/74590,21,DM,Brazil,200000,10000000,Sport Club Internacional,/sc-internacional-porto-alegre/startseite/verein/6600,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,out,2010,-9800000
Adel Taarabt,/adel-taarabt/profil/spieler/45287,21,CM,Morocco,1500000,1200000,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,Queens Park Rangers,/queens-park-rangers/startseite/verein/1039,in,2010,300000
Luis Suárez,/luis-suarez/profil/spieler/44352,24,CF,Uruguay,4000000,26500000,Ajax Amsterdam,/ajax-amsterdam/startseite/verein/610,Liverpool FC,/fc-liverpool/startseite/verein/31,out,2010,-22500000
Brad Jones,/brad-jones/profil/spieler/4042,28,GK,Australia,100000,2800000,Middlesbrough FC,/fc-middlesbrough/startseite/verein/641,Liverpool FC,/fc-liverpool/startseite/verein/31,out,2010,-2700000
Danny Wilson,/danny-wilson/profil/spieler/103819,18,CB,Scotland,800000,2750000,Rangers FC,/glasgow-rangers/startseite/verein/124,Liverpool FC,/fc-liverpool/startseite/verein/31,out,2010,-1950000
Jonjo Shelvey,/jonjo-shelvey/profil/spieler/71292,18,CM,England,5000000,2000000,Charlton Athletic,/charlton-athletic/startseite/verein/358,Liverpool FC,/fc-liverpool/startseite/verein/31,out,2010,3000000
Ryan Babel,/ryan-babel/profil/spieler/16135,24,LW,Netherlands,150000,7000000,Liverpool FC,/fc-liverpool/startseite/verein/31,TSG 1899 Hoffenheim,/tsg-1899-hoffenheim/startseite/verein/533,in,2010,-6850000
Krisztián Németh,/krisztian-nemeth/profil/spieler/48262,21,CF,Hungary,300000,1200000,Liverpool FC,/fc-liverpool/startseite/verein/31,Olympiacos Piraeus,/olympiakos-piraus/startseite/verein/683,in,2010,-900000
Magaye Gueye,/magaye-gueye/profil/spieler/91956,19,CF,Senegal,75000,1400000,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667,Everton FC,/fc-everton/startseite/verein/29,out,2010,-1325000
Tolis Vellios,/tolis-vellios/profil/spieler/124495,19,CF,Greece,200000,300000,Iraklis Thessaloniki,/iraklis-thessaloniki/startseite/verein/47,Everton FC,/fc-everton/startseite/verein/29,out,2010,-100000
John Ruddy,/john-ruddy/profil/spieler/29712,23,GK,England,300000,600000,Everton FC,/fc-everton/startseite/verein/29,Norwich City,/norwich-city/startseite/verein/1123,in,2010,-300000
Lukas Jutkiewicz,/lukas-jutkiewicz/profil/spieler/33507,21,CF,England,450000,600000,Everton FC,/fc-everton/startseite/verein/29,Coventry City,/coventry-city/startseite/verein/990,in,2010,-150000
Alex Oxlade-Chamberlain,/alex-oxlade-chamberlain/profil/spieler/143424,17,CM,England,7000000,13800000,Southampton FC,/fc-southampton/startseite/verein/180,Arsenal FC,/fc-arsenal/startseite/verein/11,out,2011,-6800000
Gervinho,/gervinho/profil/spieler/33481,24,LW,Cote d'Ivoire,300000,12000000,LOSC Lille,/losc-lille/startseite/verein/1082,Arsenal FC,/fc-arsenal/startseite/verein/11,out,2011,-11700000
Chu-young Park,/chu-young-park/profil/spieler/30982,26,CF,"Korea, South",100000,6500000,AS Monaco,/as-monaco/startseite/verein/162,Arsenal FC,/fc-arsenal/startseite/verein/11,out,2011,-6400000
Carl Jenkinson,/carl-jenkinson/profil/spieler/126321,19,RB,England,450000,1130000,Charlton Athletic,/charlton-athletic/startseite/verein/358,Arsenal FC,/fc-arsenal/startseite/verein/11,out,2011,-680000
Joel Campbell,/joel-campbell/profil/spieler/131248,19,RW,Costa Rica,2000000,1000000,Deportivo Saprissa,/deportivo-saprissa/startseite/verein/4720,Arsenal FC,/fc-arsenal/startseite/verein/11,out,2011,1000000
Thomas Eisfeld,/thomas-eisfeld/profil/spieler/86643,19,CM,Germany,250000,750000,Borussia Dortmund U19,/borussia-dortmund-u19/startseite/verein/1464,Arsenal FC,/fc-arsenal/startseite/verein/11,out,2011,-500000
Cesc Fàbregas,/cesc-fabregas/profil/spieler/8806,24,CM,Spain,1000000,34000000,Arsenal FC,/fc-arsenal/startseite/verein/11,FC Barcelona,/fc-barcelona/startseite/verein/131,in,2011,-33000000
Gaël Clichy,/gael-clichy/profil/spieler/7449,25,LB,France,100000,7750000,Arsenal FC,/fc-arsenal/startseite/verein/11,Manchester City,/manchester-city/startseite/verein/281,in,2011,-7650000
Jay Emmanuel-Thomas,/jay-emmanuel-thomas/profil/spieler/27969,20,AM,England,250000,1250000,Arsenal FC,/fc-arsenal/startseite/verein/11,Ipswich Town,/ipswich-town/startseite/verein/677,in,2011,-1000000
Juan Mata,/juan-mata/profil/spieler/44068,23,AM,Spain,1000000,26700000,Valencia CF,/fc-valencia/startseite/verein/1049,Chelsea FC,/fc-chelsea/startseite/verein/631,out,2011,-25700000
Romelu Lukaku,/romelu-lukaku/profil/spieler/96341,18,CF,Belgium,40000000,15000000,RSC Anderlecht,/rsc-anderlecht/startseite/verein/58,Chelsea FC,/fc-chelsea/startseite/verein/631,out,2011,25000000
Thibaut Courtois,/thibaut-courtois/profil/spieler/108390,19,GK,Belgium,45000000,8950000,KRC Genk,/krc-genk/startseite/verein/1184,Chelsea FC,/fc-chelsea/startseite/verein/631,out,2011,36050000
Kevin De Bruyne,/kevin-de-bruyne/profil/spieler/88755,20,AM,Belgium,70000000,8000000,KRC Genk,/krc-genk/startseite/verein/1184,Chelsea FC,/fc-chelsea/startseite/verein/631,out,2011,62000000
Lucas Piazon,/lucas-piazon/profil/spieler/176485,18,AM,Brazil,2000000,7500000,São Paulo Futebol Clube,/fc-sao-paulo/startseite/verein/585,Chelsea FC,/fc-chelsea/startseite/verein/631,out,2011,-5500000
Oriol Romeu,/oriol-romeu/profil/spieler/66100,19,DM,Spain,5000000,4600000,FC Barcelona B,/fc-barcelona-b/startseite/verein/2464,Chelsea FC,/fc-chelsea/startseite/verein/631,out,2011,400000
Ulises Dávila,/ulises-davila/profil/spieler/108820,20,AM,Mexico,700000,2000000,Deportivo Guadalajara,/deportivo-guadalajara/startseite/verein/6711,Chelsea FC,/fc-chelsea/startseite/verein/631,out,2011,-1300000
Patrick Bamford,/patrick-bamford/profil/spieler/183334,18,CF,England,9000000,1800000,Nottingham Forest,/nottingham-forest/startseite/verein/703,Chelsea FC,/fc-chelsea/startseite/verein/631,out,2011,7200000
Nemanja Matic,/nemanja-matic/profil/spieler/74683,22,DM,Serbia,4000000,5000000,Chelsea FC,/fc-chelsea/startseite/verein/631,SL Benfica,/benfica-lissabon/startseite/verein/294,in,2011,-1000000
Michael Mancienne,/michael-mancienne/profil/spieler/38100,23,CB,Seychelles,75000,2500000,Chelsea FC,/fc-chelsea/startseite/verein/631,Hamburger SV,/hamburger-sv/startseite/verein/41,in,2011,-2425000
Fabio Borini,/fabio-borini/profil/spieler/96754,20,LW,Italy,2800000,360000,Chelsea FC,/fc-chelsea/startseite/verein/631,Parma FC,/parma-calcio-1913/startseite/verein/130,in,2011,2440000
Papiss Cissé,/papiss-cisse/profil/spieler/33952,26,CF,Senegal,200000,12000000,SC Freiburg,/sc-freiburg/startseite/verein/60,Newcastle United,/newcastle-united/startseite/verein/762,out,2011,-11800000
Gabriel Obertan,/gabriel-obertan/profil/spieler/43261,22,RW,France,150000,3400000,Manchester United,/manchester-united/startseite/verein/985,Newcastle United,/newcastle-united/startseite/verein/762,out,2011,-3250000
Kazenga LuaLua,/kazenga-lualua/profil/spieler/52576,21,LW,DR Congo,200000,1280000,Newcastle United,/newcastle-united/startseite/verein/762,Brighton & Hove Albion,/brighton-amp-hove-albion/startseite/verein/1237,in,2011,-1080000
Pajtim Kasami,/pajtim-kasami/profil/spieler/130108,19,CM,Switzerland,700000,1600000,US Palermo,/palermo-fc/startseite/verein/458,Fulham FC,/fc-fulham/startseite/verein/931,out,2011,-900000
Ryan Williams,/ryan-williams/profil/spieler/192239,18,RM,Australia,350000,600000,Portsmouth FC,/fc-portsmouth/startseite/verein/1020,Fulham FC,/fc-fulham/startseite/verein/931,out,2011,-250000
Shane Long,/shane-long/profil/spieler/37304,24,CF,Ireland,250000,5100000,Reading FC,/fc-reading/startseite/verein/1032,West Bromwich Albion,/west-bromwich-albion/startseite/verein/984,out,2011,-4850000
Scott Allan,/scott-allan/profil/spieler/60904,20,AM,Scotland,300000,480000,Dundee United FC,/dundee-united-fc/startseite/verein/1519,West Bromwich Albion,/west-bromwich-albion/startseite/verein/984,out,2011,-180000
Scott Carson,/scott-carson/profil/spieler/14555,25,GK,England,200000,2200000,West Bromwich Albion,/west-bromwich-albion/startseite/verein/984,Bursaspor,/bursaspor/startseite/verein/20,in,2011,-2000000
David de Gea,/david-de-gea/profil/spieler/59377,20,GK,Spain,13000000,25000000,Atlético de Madrid,/atletico-madrid/startseite/verein/13,Manchester United,/manchester-united/startseite/verein/985,out,2011,-12000000
Phil Jones,/phil-jones/profil/spieler/117996,19,CB,England,1500000,19300000,Blackburn Rovers,/blackburn-rovers/startseite/verein/164,Manchester United,/manchester-united/startseite/verein/985,out,2011,-17800000
Ashley Young,/ashley-young/profil/spieler/14086,25,RB,England,600000,18000000,Aston Villa,/aston-villa/startseite/verein/405,Manchester United,/manchester-united/startseite/verein/985,out,2011,-17400000
Mame Diouf,/mame-diouf/profil/spieler/62049,24,CF,Senegal,600000,1800000,Manchester United,/manchester-united/startseite/verein/985,Hannover 96,/hannover-96/startseite/verein/42,in,2011,-1200000
Ryan Bennett,/ryan-bennett/profil/spieler/67252,21,CB,England,250000,3850000,Peterborough United,/peterborough-united/startseite/verein/1072,Norwich City,/norwich-city/startseite/verein/1123,out,2011,-3600000
Elliott Bennett,/elliott-bennett/profil/spieler/43193,22,RM,Jamaica,150000,1700000,Brighton & Hove Albion,/brighton-amp-hove-albion/startseite/verein/1237,Norwich City,/norwich-city/startseite/verein/1123,out,2011,-1550000
Jonathan Howson,/jonathan-howson/profil/spieler/45395,23,CM,England,250000,1100000,Leeds United,/leeds-united/startseite/verein/399,Norwich City,/norwich-city/startseite/verein/1123,out,2011,-850000
Daniel Ayala,/daniel-ayala/profil/spieler/78966,20,CB,Spain,700000,900000,Liverpool FC Reserves,/fc-liverpool-u23/startseite/verein/9252,Norwich City,/norwich-city/startseite/verein/1123,out,2011,-200000
Eggert Gunnthór Jónsson,/eggert-gunnthor-jonsson/profil/spieler/45298,23,DM,Iceland,100000,300000,Heart of Midlothian FC,/heart-of-midlothian-fc/startseite/verein/43,Wolverhampton Wanderers,/wolverhampton-wanderers/startseite/verein/543,out,2011,-200000
Scott Malone,/scott-malone/profil/spieler/101682,20,LB,England,700000,180000,Wolverhampton Wanderers,/wolverhampton-wanderers/startseite/verein/543,AFC Bournemouth,/afc-bournemouth/startseite/verein/989,in,2011,520000
Cameron Jerome,/cameron-jerome/profil/spieler/35855,25,CF,Grenada,75000,4500000,Birmingham City,/birmingham-city/startseite/verein/337,Stoke City,/stoke-city/startseite/verein/512,out,2011,-4425000
Jordan Henderson,/jordan-henderson/profil/spieler/61651,21,CM,England,10000000,18000000,Sunderland AFC,/afc-sunderland/startseite/verein/289,Liverpool FC,/fc-liverpool/startseite/verein/31,out,2011,-8000000
Sebastián Coates,/sebastian-coates/profil/spieler/102427,20,CB,Uruguay,5000000,8000000,Club Nacional,/club-nacional/startseite/verein/866,Liverpool FC,/fc-liverpool/startseite/verein/31,out,2011,-3000000
Danny Ward,/danny-ward/profil/spieler/203026,18,GK,Wales,6000000,125000,Wrexham AFC,/afc-wrexham/startseite/verein/1112,Liverpool FC,/fc-liverpool/startseite/verein/31,out,2011,5875000
Emiliano Insúa,/emiliano-insua/profil/spieler/45599,22,CB,Argentina,750000,1500000,Liverpool FC,/fc-liverpool/startseite/verein/31,Sporting CP,/sporting-lissabon/startseite/verein/336,in,2011,-750000
Iago Falque,/iago-falque/profil/spieler/59340,22,RW,Spain,500000,1000000,Juventus Primavera,/juventus-turin-u19/startseite/verein/11008,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,out,2011,-500000
Paul-José Mpoku,/paul-jose-mpoku/profil/spieler/73846,19,AM,DR Congo,900000,400000,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,Standard Liège,/standard-luttich/startseite/verein/3057,in,2011,500000
Scott Dann,/scott-dann/profil/spieler/62688,24,CB,England,200000,6800000,Birmingham City,/birmingham-city/startseite/verein/337,Blackburn Rovers,/blackburn-rovers/startseite/verein/164,out,2011,-6600000
Radosav Petrovic,/radosav-petrovic/profil/spieler/75296,22,DM,Serbia,200000,3300000,FK Partizan Belgrade,/fk-partizan-belgrad/startseite/verein/669,Blackburn Rovers,/blackburn-rovers/startseite/verein/164,out,2011,-3100000
Nikola Kalinic,/nikola-kalinic/profil/spieler/36371,23,CF,Croatia,300000,6000000,Blackburn Rovers,/blackburn-rovers/startseite/verein/164,Dnipro Dnipropetrovsk (-2020),/dnipro-dnipropetrovsk/startseite/verein/339,in,2011,-5700000
Frank Fielding,/frank-fielding/profil/spieler/57070,23,GK,England,200000,350000,Blackburn Rovers,/blackburn-rovers/startseite/verein/164,Derby County,/derby-county/startseite/verein/22,in,2011,-150000
Stefan Savic,/stefan-savic/profil/spieler/107010,20,CB,Montenegro,6000000,12000000,FK Partizan Belgrade,/fk-partizan-belgrad/startseite/verein/669,Manchester City,/manchester-city/startseite/verein/281,out,2011,-6000000
Jérôme Boateng,/jerome-boateng/profil/spieler/26485,22,CB,Germany,1000000,13500000,Manchester City,/manchester-city/startseite/verein/281,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,in,2011,-12500000
Felipe Caicedo,/felipe-caicedo/profil/spieler/37834,22,CF,Ecuador,600000,1000000,Manchester City,/manchester-city/startseite/verein/281,Levante UD,/ud-levante/startseite/verein/3368,in,2011,-400000
Connor Wickham,/connor-wickham/profil/spieler/95435,18,CF,England,500000,9000000,Ipswich Town,/ipswich-town/startseite/verein/677,Sunderland AFC,/afc-sunderland/startseite/verein/289,out,2011,-8500000
Dong-won Ji,/dong-won-ji/profil/spieler/164265,20,CF,"Korea, South",200000,2400000,Chunnam Dragons,/jeonnam-dragons/startseite/verein/6503,Sunderland AFC,/afc-sunderland/startseite/verein/289,out,2011,-2200000
James McClean,/james-mcclean/profil/spieler/85935,22,LM,Ireland,500000,420000,Derry City,/derry-city/startseite/verein/920,Sunderland AFC,/afc-sunderland/startseite/verein/289,out,2011,80000
Tim Ream,/tim-ream/profil/spieler/145466,24,CB,United States,1000000,3100000,New York Red Bulls,/new-york-red-bulls/startseite/verein/623,Bolton Wanderers,/bolton-wanderers/startseite/verein/355,out,2011,-2100000
Danny Ward,/danny-ward/profil/spieler/124172,20,CF,England,700000,1130000,Bolton Wanderers,/bolton-wanderers/startseite/verein/355,Huddersfield Town,/huddersfield-town/startseite/verein/1110,in,2011,-430000
Enda Stevens,/enda-stevens/profil/spieler/85706,21,LB,Ireland,600000,285000,Shamrock Rovers,/shamrock-rovers/startseite/verein/3258,Aston Villa,/aston-villa/startseite/verein/405,out,2011,315000
Shane Lowry,/shane-lowry/profil/spieler/61576,22,CB,Australia,250000,270000,Aston Villa,/aston-villa/startseite/verein/405,Millwall FC,/fc-millwall/startseite/verein/1028,in,2011,-20000
