playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation,currAge,height,foot,league,team,nation,pos,age,born,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,nextSeason
Juan Cuadrado,/juan-cuadrado/profil/spieler/91970,29,RM,Colombia,4000000,20000000,Chelsea FC,/fc-chelsea/startseite/verein/631,Juventus FC,/juventus-turin/startseite/verein/506,in,2017,-16000000,35.0,1.76,right,ITA-Serie A,Juventus,COL,"FW,MF",29.0,1988.0,15.0,708.0,837.0,84.6,13424.0,2888.0,315.0,343.0,91.8,260.0,299.0,87.0,110.0,145.0,75.9,4,3.0,2.5,1.0,38.0,48.0,36.0,20.0,60.0,2018
Medhi Benatia,/medhi-benatia/profil/spieler/45124,30,CB,Morocco,0,16700000,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,Juventus FC,/juventus-turin/startseite/verein/506,in,2017,-16700000,36.0,1.9,right,ITA-Serie A,Juventus,MAR,DF,30.0,1987.0,19.5,1258.0,1390.0,90.5,24263.0,8818.0,400.0,423.0,94.6,728.0,770.0,94.5,119.0,171.0,69.6,0,0.0,0.2,0.0,1.0,52.0,2.0,0.0,57.0,2018
Kingsley Coman,/kingsley-coman/profil/spieler/243714,21,LW,France,65000000,21000000,Juventus FC,/juventus-turin/startseite/verein/506,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,out,2017,44000000,27.0,1.81,right,GER-Bundesliga,Bayern Munich,FRA,"FW,MF",21.0,1996.0,12.8,486.0,612.0,79.4,8391.0,1458.0,222.0,253.0,87.7,227.0,280.0,81.1,31.0,58.0,53.4,3,3.6,4.5,-0.6,22.0,26.0,22.0,6.0,60.0,2018
Mario Lemina,/mario-lemina/profil/spieler/170934,23,DM,Gabon,10000000,17250000,Juventus FC,/juventus-turin/startseite/verein/506,Southampton FC,/fc-southampton/startseite/verein/180,out,2017,-7250000,29.0,1.84,right,ENG-Premier League,Southampton,GAB,MF,23.0,1993.0,19.1,857.0,987.0,86.8,14283.0,3476.0,414.0,457.0,90.6,335.0,372.0,90.1,80.0,120.0,66.7,1,0.7,0.7,0.3,8.0,68.0,6.0,1.0,86.0,2018
Simone Zaza,/simone-zaza/profil/spieler/96828,26,CF,Italy,500000,16000000,Juventus FC,/juventus-turin/startseite/verein/506,Valencia CF,/fc-valencia/startseite/verein/1049,out,2017,-15500000,32.0,1.86,left,ESP-La Liga,Valencia,ITA,FW,26.0,1991.0,23.1,319.0,465.0,68.6,4630.0,913.0,179.0,226.0,79.2,94.0,135.0,69.6,22.0,32.0,68.8,1,2.1,1.5,-1.1,15.0,20.0,9.0,0.0,31.0,2018
Filippo Romagna,/filippo-romagna/profil/spieler/256678,20,CB,Italy,400000,7400000,Juventus FC,/juventus-turin/startseite/verein/506,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390,out,2017,-7000000,26.0,1.86,right,ITA-Serie A,Cagliari,ITA,DF,20.0,1997.0,21.0,667.0,877.0,76.1,13444.0,5654.0,226.0,264.0,85.6,332.0,385.0,86.2,96.0,191.0,50.3,0,0.2,0.6,-0.2,4.0,68.0,11.0,4.0,94.0,2018
Neto,/neto/profil/spieler/111819,27,GK,Brazil,2500000,7000000,Juventus FC,/juventus-turin/startseite/verein/506,Valencia CF,/fc-valencia/startseite/verein/1049,out,2017,-4500000,33.0,1.9,right,ESP-La Liga,Valencia,BRA,GK,28.0,1989.0,33.0,484.0,820.0,59.0,16966.0,14248.0,56.0,57.0,98.2,198.0,203.0,97.5,227.0,555.0,40.9,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2018
Federico Mattiello,/federico-mattiello/profil/spieler/200194,22,RB,Italy,400000,5000000,Juventus FC,/juventus-turin/startseite/verein/506,Atalanta BC,/atalanta-bergamo/startseite/verein/800,out,2017,-4600000,27.0,1.84,right,ITA-Serie A,SPAL,ITA,DF,22.0,1995.0,24.5,654.0,872.0,75.0,9964.0,3486.0,361.0,402.0,89.8,236.0,317.0,74.4,34.0,92.0,37.0,0,1.1,0.8,-1.1,10.0,35.0,8.0,3.0,45.0,2018
Anastasios Donis,/anastasios-donis/profil/spieler/243606,20,RW,Greece,750000,4000000,Juventus FC,/juventus-turin/startseite/verein/506,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,out,2017,-3250000,26.0,1.78,right,GER-Bundesliga,Stuttgart,GRE,"MF,FW",20.0,1996.0,10.5,145.0,225.0,64.4,2527.0,438.0,63.0,77.0,81.8,59.0,88.0,67.0,16.0,38.0,42.1,2,2.2,1.4,-0.2,11.0,9.0,7.0,3.0,13.0,2018
Lucas Leiva,/lucas-leiva/profil/spieler/41414,30,DM,Brazil,0,5700000,Liverpool FC,/fc-liverpool/startseite/verein/31,SS Lazio,/lazio-rom/startseite/verein/398,in,2017,-5700000,36.0,1.79,right,ITA-Serie A,Lazio,BRA,MF,30.0,1987.0,32.0,1836.0,2126.0,86.4,32377.0,12465.0,784.0,867.0,90.4,824.0,929.0,88.7,183.0,236.0,77.5,3,2.1,2.6,0.9,39.0,223.0,23.0,3.0,278.0,2018
Felipe Caicedo,/felipe-caicedo/profil/spieler/37834,28,CF,Ecuador,600000,2500000,RCD Espanyol Barcelona,/espanyol-barcelona/startseite/verein/714,SS Lazio,/lazio-rom/startseite/verein/398,in,2017,-1900000,34.0,1.83,left,ITA-Serie A,Lazio,ECU,"FW,MF",28.0,1988.0,8.0,140.0,183.0,76.5,1584.0,401.0,88.0,109.0,80.7,34.0,43.0,79.1,2.0,5.0,40.0,2,0.8,1.0,1.2,8.0,13.0,4.0,0.0,14.0,2018
Martín Cáceres,/martin-caceres/profil/spieler/54935,30,CB,Uruguay,500000,600000,Hellas Verona,/hellas-verona/startseite/verein/276,SS Lazio,/lazio-rom/startseite/verein/398,in,2017,-100000,36.0,1.8,right,ITA-Serie A,Hellas Verona,URU,DF,30.0,1987.0,12.9,404.0,562.0,71.9,7347.0,3518.0,174.0,220.0,79.1,173.0,224.0,77.2,47.0,93.0,50.5,1,0.3,0.3,0.7,4.0,34.0,4.0,1.0,48.0,2018
Martín Cáceres,/martin-caceres/profil/spieler/54935,30,CB,Uruguay,500000,600000,Hellas Verona,/hellas-verona/startseite/verein/276,SS Lazio,/lazio-rom/startseite/verein/398,in,2017,-100000,36.0,1.8,right,ITA-Serie A,Lazio,URU,DF,30.0,1987.0,4.9,191.0,235.0,81.3,3678.0,1285.0,81.0,94.0,86.2,78.0,89.0,87.6,31.0,41.0,75.6,0,0.5,0.5,-0.5,5.0,22.0,4.0,3.0,20.0,2018
Keita Baldé,/keita-balde/profil/spieler/238752,22,CF,Senegal,2500000,30000000,SS Lazio,/lazio-rom/startseite/verein/398,AS Monaco,/as-monaco/startseite/verein/162,out,2017,-27500000,28.0,1.78,both,FRA-Ligue 1,Monaco,SEN,"FW,MF",22.0,1995.0,16.4,278.0,392.0,70.9,3730.0,777.0,168.0,214.0,78.5,84.0,110.0,76.4,9.0,23.0,39.1,5,2.3,1.3,2.7,15.0,16.0,13.0,6.0,32.0,2018
Wesley Hoedt,/wesley-hoedt/profil/spieler/253765,23,CB,Netherlands,2000000,16000000,SS Lazio,/lazio-rom/startseite/verein/398,Southampton FC,/fc-southampton/startseite/verein/180,out,2017,-14000000,29.0,1.93,left,ENG-Premier League,Southampton,NED,DF,23.0,1994.0,28.0,1053.0,1352.0,77.9,22333.0,9239.0,350.0,394.0,88.8,515.0,608.0,84.7,179.0,319.0,56.1,1,0.5,0.3,0.5,9.0,118.0,5.0,1.0,143.0,2018
Etrit Berisha,/etrit-berisha/profil/spieler/77825,28,GK,Albania,400000,5720000,SS Lazio,/lazio-rom/startseite/verein/398,Atalanta BC,/atalanta-bergamo/startseite/verein/800,out,2017,-5320000,34.0,1.94,left,ITA-Serie A,Atalanta,ALB,GK,28.0,1989.0,31.0,578.0,843.0,68.6,19441.0,15082.0,64.0,64.0,100.0,223.0,228.0,97.8,288.0,546.0,52.7,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,2018
Josip Elez,/josip-elez/profil/spieler/179895,23,CB,Croatia,850000,500000,SS Lazio,/lazio-rom/startseite/verein/398,HNK Rijeka,/hnk-rijeka/startseite/verein/144,out,2017,350000,29.0,1.89,right,GER-Bundesliga,Hannover 96,CRO,DF,23.0,1994.0,8.6,285.0,366.0,77.9,6154.0,2539.0,87.0,106.0,82.1,140.0,170.0,82.4,55.0,85.0,64.7,0,0.0,0.3,0.0,0.0,35.0,3.0,0.0,39.0,2018
Leonardo Bonucci,/leonardo-bonucci/profil/spieler/39983,30,CB,Italy,1500000,42000000,Juventus FC,/juventus-turin/startseite/verein/506,AC Milan,/ac-mailand/startseite/verein/5,in,2017,-40500000,36.0,1.9,right,ITA-Serie A,Milan,ITA,DF,30.0,1987.0,34.3,1781.0,2103.0,84.7,41618.0,18623.0,364.0,408.0,89.2,1056.0,1141.0,92.6,359.0,518.0,69.3,1,0.9,1.1,0.1,14.0,209.0,18.0,1.0,176.0,2018
André Silva,/andre-silva/profil/spieler/198008,21,CF,Portugal,15000000,38000000,FC Porto,/fc-porto/startseite/verein/720,AC Milan,/ac-mailand/startseite/verein/5,in,2017,-23000000,27.0,1.85,right,ITA-Serie A,Milan,POR,FW,21.0,1995.0,10.4,232.0,313.0,74.1,2974.0,436.0,157.0,189.0,83.1,61.0,78.0,78.2,5.0,14.0,35.7,1,0.9,0.9,0.1,18.0,8.0,2.0,0.0,23.0,2018
Andrea Conti,/andrea-conti/profil/spieler/111227,23,RB,Italy,500000,24000000,Atalanta BC,/atalanta-bergamo/startseite/verein/800,AC Milan,/ac-mailand/startseite/verein/5,in,2017,-23500000,29.0,1.84,right,ITA-Serie A,Milan,ITA,DF,23.0,1994.0,1.7,94.0,106.0,88.7,1592.0,634.0,43.0,46.0,93.5,47.0,53.0,88.7,4.0,5.0,80.0,0,0.1,0.2,-0.1,1.0,12.0,1.0,1.0,18.0,2018
Lucas Biglia,/lucas-biglia/profil/spieler/26721,31,DM,Argentina,500000,19700000,SS Lazio,/lazio-rom/startseite/verein/398,AC Milan,/ac-mailand/startseite/verein/5,in,2017,-19200000,37.0,1.78,right,ITA-Serie A,Milan,ARG,MF,31.0,1986.0,22.7,1502.0,1662.0,90.4,28870.0,8020.0,554.0,609.0,91.0,759.0,797.0,95.2,175.0,215.0,81.4,0,0.8,1.0,-0.8,26.0,170.0,11.0,1.0,182.0,2018
Mateo Musacchio,/mateo-musacchio/profil/spieler/45653,26,CB,Argentina,0,18000000,Villarreal CF,/fc-villarreal/startseite/verein/1050,AC Milan,/ac-mailand/startseite/verein/5,in,2017,-18000000,32.0,1.82,right,ITA-Serie A,Milan,ARG,DF,26.0,1990.0,13.4,867.0,971.0,89.3,17370.0,7187.0,267.0,287.0,93.0,494.0,523.0,94.5,102.0,152.0,67.1,1,0.8,0.5,0.2,7.0,90.0,8.0,1.0,104.0,2018
Ricardo Rodríguez,/ricardo-rodriguez/profil/spieler/86784,24,CB,Switzerland,3500000,15000000,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,AC Milan,/ac-mailand/startseite/verein/5,in,2017,-11500000,30.0,1.8,left,ITA-Serie A,Milan,SUI,DF,24.0,1992.0,33.4,1739.0,2090.0,83.2,30510.0,9373.0,809.0,858.0,94.3,722.0,840.0,86.0,173.0,300.0,57.7,0,1.9,2.5,-1.9,24.0,161.0,30.0,18.0,199.0,2018
Mattia De Sciglio,/mattia-de-sciglio/profil/spieler/88682,24,RB,Italy,3000000,12000000,AC Milan,/ac-mailand/startseite/verein/5,Juventus FC,/juventus-turin/startseite/verein/506,out,2017,-9000000,30.0,1.83,right,ITA-Serie A,Juventus,ITA,DF,24.0,1992.0,10.8,705.0,803.0,87.8,12231.0,3667.0,323.0,348.0,92.8,306.0,344.0,89.0,66.0,84.0,78.6,0,0.3,0.4,-0.3,6.0,52.0,6.0,3.0,59.0,2018
Rodrigo Ely,/rodrigo-ely/profil/spieler/176140,23,CB,Brazil,3000000,2800000,AC Milan,/ac-mailand/startseite/verein/5,Deportivo Alavés,/deportivo-alaves/startseite/verein/1108,out,2017,200000,29.0,1.88,right,ESP-La Liga,Alavés,BRA,DF,23.0,1993.0,29.9,753.0,1040.0,72.4,16921.0,6729.0,199.0,250.0,79.6,396.0,475.0,83.4,152.0,292.0,52.1,0,0.4,0.2,-0.4,2.0,40.0,1.0,0.0,46.0,2018
Luca Vido,/luca-vido/profil/spieler/264514,20,CF,Italy,700000,1400000,AC Milan,/ac-mailand/startseite/verein/5,Atalanta BC,/atalanta-bergamo/startseite/verein/800,out,2017,-700000,26.0,1.82,right,ITA-Serie A,Atalanta,ITA,"FW,MF",20.0,1997.0,0.8,29.0,33.0,87.9,517.0,97.0,14.0,16.0,87.5,8.0,8.0,100.0,4.0,4.0,100.0,0,0.1,0.1,-0.1,2.0,1.0,3.0,2.0,5.0,2018
Giovanni Crociata,/giovanni-crociata/profil/spieler/291400,19,CM,Italy,750000,300000,AC Milan,/ac-mailand/startseite/verein/5,FC Crotone,/fc-crotone/startseite/verein/4083,out,2017,450000,25.0,1.74,right,ITA-Serie A,Crotone,ITA,"MF,FW",19.0,1997.0,3.2,65.0,95.0,68.4,995.0,215.0,32.0,44.0,72.7,29.0,36.0,80.6,2.0,8.0,25.0,0,0.2,0.1,-0.2,4.0,6.0,2.0,0.0,9.0,2018
Marko Rog,/marko-rog/profil/spieler/317482,21,CM,Croatia,1700000,13500000,GNK Dinamo Zagreb,/gnk-dinamo-zagreb/startseite/verein/419,SSC Napoli,/ssc-neapel/startseite/verein/6195,in,2017,-11800000,27.0,1.8,right,ITA-Serie A,Napoli,CRO,"MF,FW",22.0,1995.0,3.2,246.0,287.0,85.7,2794.0,551.0,170.0,185.0,91.9,50.0,61.0,82.0,4.0,8.0,50.0,0,0.5,0.3,-0.5,7.0,26.0,1.0,0.0,19.0,2018
Roberto Inglese,/roberto-inglese/profil/spieler/159337,25,CF,Italy,750000,12000000,Chievo Verona,/chievo-verona/startseite/verein/862,SSC Napoli,/ssc-neapel/startseite/verein/6195,in,2017,-11250000,31.0,1.86,right,ITA-Serie A,Chievo,ITA,FW,25.0,1991.0,30.9,366.0,566.0,64.7,4799.0,855.0,221.0,294.0,75.2,98.0,166.0,59.0,16.0,33.0,48.5,1,2.4,2.0,-1.4,26.0,19.0,14.0,3.0,44.0,2018
Adam Ounas,/adam-ounas/profil/spieler/400485,20,RW,Algeria,7000000,12000000,FC Girondins Bordeaux,/fc-girondins-bordeaux/startseite/verein/40,SSC Napoli,/ssc-neapel/startseite/verein/6195,in,2017,-5000000,26.0,1.72,left,ITA-Serie A,Napoli,ALG,FW,20.0,1996.0,1.1,45.0,58.0,77.6,650.0,137.0,24.0,28.0,85.7,17.0,22.0,77.3,3.0,5.0,60.0,0,0.3,0.3,-0.3,5.0,1.0,2.0,2.0,4.0,2018
Leonardo Pavoletti,/leonardo-pavoletti/profil/spieler/64793,28,CF,Italy,1000000,9800000,SSC Napoli,/ssc-neapel/startseite/verein/6195,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390,out,2017,-8800000,34.0,1.88,right,ITA-Serie A,Cagliari,ITA,FW,28.0,1988.0,30.2,523.0,806.0,64.9,6978.0,1148.0,325.0,454.0,71.6,131.0,220.0,59.5,30.0,58.0,51.7,0,2.1,1.8,-2.1,24.0,28.0,16.0,1.0,59.0,2018
Jonathan de Guzmán,/jonathan-de-guzman/profil/spieler/31067,29,DM,Netherlands,300000,1000000,SSC Napoli,/ssc-neapel/startseite/verein/6195,Eintracht Frankfurt,/eintracht-frankfurt/startseite/verein/24,out,2017,-700000,35.0,1.73,right,GER-Bundesliga,Eint Frankfurt,NED,MF,29.0,1987.0,12.1,490.0,650.0,75.4,8719.0,3049.0,227.0,260.0,87.3,184.0,224.0,82.1,59.0,129.0,45.7,3,1.3,2.1,1.7,19.0,58.0,15.0,5.0,83.0,2018
Rick Karsdorp,/rick-karsdorp/profil/spieler/205006,22,RB,Netherlands,7000000,16000000,Feyenoord Rotterdam,/feyenoord-rotterdam/startseite/verein/234,AS Roma,/as-rom/startseite/verein/12,in,2017,-9000000,28.0,1.84,right,ITA-Serie A,Roma,NED,DF,22.0,1995.0,0.9,48.0,63.0,76.2,791.0,139.0,24.0,27.0,88.9,18.0,23.0,78.3,4.0,8.0,50.0,0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,2018
Cengiz Ünder,/cengiz-under/profil/spieler/341647,20,RW,Turkey,20000000,14250000,Basaksehir FK,/istanbul-basaksehir-fk/startseite/verein/6890,AS Roma,/as-rom/startseite/verein/12,in,2017,5750000,25.0,1.73,left,ITA-Serie A,Roma,TUR,FW,20.0,1997.0,13.9,300.0,450.0,66.7,4651.0,1116.0,166.0,207.0,80.2,82.0,127.0,64.6,32.0,63.0,50.8,2,2.0,2.2,0.0,23.0,9.0,26.0,9.0,33.0,2018
Juan Jesus,/juan-jesus/profil/spieler/121985,26,CB,Brazil,3500000,8000000,Inter Milan,/inter-mailand/startseite/verein/46,AS Roma,/as-rom/startseite/verein/12,in,2017,-4500000,32.0,1.85,left,ITA-Serie A,Roma,BRA,DF,26.0,1991.0,18.4,1037.0,1196.0,86.7,19349.0,7557.0,403.0,423.0,95.3,501.0,547.0,91.6,116.0,187.0,62.0,0,0.2,0.3,-0.2,3.0,60.0,5.0,1.0,73.0,2018
Mário Rui,/mario-rui/profil/spieler/87884,26,LB,Portugal,8000000,6000000,Empoli FC ,/fc-empoli/startseite/verein/749,AS Roma,/as-rom/startseite/verein/12,in,2017,2000000,32.0,1.68,left,ITA-Serie A,Napoli,POR,DF,26.0,1991.0,23.2,1846.0,2176.0,84.8,24723.0,8761.0,1186.0,1251.0,94.8,488.0,594.0,82.2,76.0,174.0,43.7,2,2.9,2.1,-0.9,28.0,121.0,24.0,6.0,137.0,2018
Mário Rui,/mario-rui/profil/spieler/87884,26,LB,Portugal,8000000,5750000,AS Roma,/as-rom/startseite/verein/12,SSC Napoli,/ssc-neapel/startseite/verein/6195,out,2017,2250000,32.0,1.68,left,ITA-Serie A,Napoli,POR,DF,26.0,1991.0,23.2,1846.0,2176.0,84.8,24723.0,8761.0,1186.0,1251.0,94.8,488.0,594.0,82.2,76.0,174.0,43.7,2,2.9,2.1,-0.9,28.0,121.0,24.0,6.0,137.0,2018
Héctor Moreno,/hector-moreno/profil/spieler/51046,29,CB,Mexico,1200000,5700000,PSV Eindhoven,/psv-eindhoven/startseite/verein/383,AS Roma,/as-rom/startseite/verein/12,in,2017,-4500000,35.0,1.84,left,ESP-La Liga,Real Sociedad,MEX,DF,29.0,1988.0,8.0,441.0,511.0,86.3,9010.0,3025.0,134.0,147.0,91.2,244.0,263.0,92.8,57.0,86.0,66.3,0,0.1,0.1,-0.1,2.0,22.0,1.0,0.0,28.0,2018
Héctor Moreno,/hector-moreno/profil/spieler/51046,29,CB,Mexico,1200000,5700000,PSV Eindhoven,/psv-eindhoven/startseite/verein/383,AS Roma,/as-rom/startseite/verein/12,in,2017,-4500000,35.0,1.84,left,ITA-Serie A,Roma,MEX,DF,29.0,1988.0,2.6,186.0,200.0,93.0,3569.0,1341.0,59.0,61.0,96.7,109.0,115.0,94.8,13.0,19.0,68.4,0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,20.0,2018
Héctor Moreno,/hector-moreno/profil/spieler/51046,30,CB,Mexico,1200000,6000000,AS Roma,/as-rom/startseite/verein/12,Real Sociedad,/real-sociedad-san-sebastian/startseite/verein/681,out,2017,-4800000,35.0,1.84,left,ESP-La Liga,Real Sociedad,MEX,DF,29.0,1988.0,8.0,441.0,511.0,86.3,9010.0,3025.0,134.0,147.0,91.2,244.0,263.0,92.8,57.0,86.0,66.3,0,0.1,0.1,-0.1,2.0,22.0,1.0,0.0,28.0,2018
Héctor Moreno,/hector-moreno/profil/spieler/51046,30,CB,Mexico,1200000,6000000,AS Roma,/as-rom/startseite/verein/12,Real Sociedad,/real-sociedad-san-sebastian/startseite/verein/681,out,2017,-4800000,35.0,1.84,left,ITA-Serie A,Roma,MEX,DF,29.0,1988.0,2.6,186.0,200.0,93.0,3569.0,1341.0,59.0,61.0,96.7,109.0,115.0,94.8,13.0,19.0,68.4,0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,20.0,2018
Aleksandar Kolarov,/aleksandar-kolarov/profil/spieler/46156,31,LB,Serbia,0,5000000,Manchester City,/manchester-city/startseite/verein/281,AS Roma,/as-rom/startseite/verein/12,in,2017,-5000000,37.0,1.87,left,ITA-Serie A,Roma,SRB,DF,31.0,1985.0,34.0,1996.0,2624.0,76.1,33119.0,11754.0,1005.0,1130.0,88.9,734.0,907.0,80.9,189.0,425.0,44.5,6,9.0,6.6,-3.0,80.0,140.0,60.0,26.0,178.0,2018
Maxime Gonalons,/maxime-gonalons/profil/spieler/60542,28,DM,France,900000,5000000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,AS Roma,/as-rom/startseite/verein/12,in,2017,-4100000,34.0,1.87,right,ITA-Serie A,Roma,FRA,MF,28.0,1989.0,12.2,690.0,796.0,86.7,12611.0,4290.0,303.0,335.0,90.4,269.0,307.0,87.6,95.0,114.0,83.3,1,1.2,0.8,-0.2,15.0,100.0,7.0,0.0,112.0,2018
Federico Fazio,/federico-fazio/profil/spieler/45314,30,CB,Argentina,400000,3200000,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,AS Roma,/as-rom/startseite/verein/12,in,2017,-2800000,36.0,1.95,right,ITA-Serie A,Roma,ARG,DF,30.0,1987.0,32.5,1680.0,1996.0,84.2,32616.0,11476.0,575.0,637.0,90.3,875.0,991.0,88.3,203.0,316.0,64.2,1,0.1,0.5,0.9,2.0,121.0,5.0,2.0,165.0,2018
Mohamed Salah,/mohamed-salah/profil/spieler/148455,25,RW,Egypt,65000000,42000000,AS Roma,/as-rom/startseite/verein/12,Liverpool FC,/fc-liverpool/startseite/verein/31,out,2017,23000000,31.0,1.75,left,ENG-Premier League,Liverpool,EGY,FW,25.0,1992.0,32.3,772.0,1055.0,73.2,11021.0,3263.0,441.0,541.0,81.5,234.0,313.0,74.8,44.0,90.0,48.9,10,7.5,6.1,2.5,62.0,42.0,43.0,3.0,97.0,2018
Antonio Rüdiger,/antonio-rudiger/profil/spieler/86202,24,CB,Germany,32000000,35000000,AS Roma,/as-rom/startseite/verein/12,Chelsea FC,/fc-chelsea/startseite/verein/631,out,2017,-3000000,30.0,1.9,right,ENG-Premier League,Chelsea,GER,DF,24.0,1993.0,26.0,1540.0,1735.0,88.8,28423.0,9100.0,618.0,649.0,95.2,734.0,801.0,91.6,151.0,226.0,66.8,1,0.4,0.7,0.6,3.0,114.0,2.0,0.0,121.0,2018
Gianluca Caprari,/gianluca-caprari/profil/spieler/146752,23,SS,Italy,8000000,15000000,Inter Milan,/inter-mailand/startseite/verein/46,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,in,2017,-7000000,29.0,1.71,right,ITA-Serie A,Sampdoria,ITA,"FW,MF",24.0,1993.0,20.1,515.0,698.0,73.8,7292.0,1884.0,300.0,356.0,84.3,160.0,221.0,72.4,25.0,62.0,40.3,3,3.4,3.0,-0.4,37.0,30.0,34.0,2.0,76.0,2018
Nicola Murru,/nicola-murru/profil/spieler/171399,22,LB,Italy,1000000,9000000,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,in,2017,-8000000,28.0,1.8,left,ITA-Serie A,Sampdoria,ITA,DF,22.0,1994.0,16.1,629.0,843.0,74.6,11502.0,4683.0,261.0,286.0,91.3,296.0,372.0,79.6,65.0,157.0,41.4,1,1.4,1.1,-0.4,11.0,68.0,13.0,7.0,75.0,2018
Gastón Ramírez,/gaston-ramirez/profil/spieler/123742,26,AM,Uruguay,200000,6300000,Middlesbrough FC,/fc-middlesbrough/startseite/verein/641,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,in,2017,-6100000,32.0,1.83,left,ITA-Serie A,Sampdoria,URU,MF,26.0,1990.0,24.6,769.0,1096.0,70.2,12287.0,3269.0,410.0,495.0,82.8,252.0,339.0,74.3,73.0,182.0,40.1,6,5.2,3.9,0.8,48.0,80.0,42.0,5.0,112.0,2018
Dawid Kownacki,/dawid-kownacki/profil/spieler/208167,20,CF,Poland,3500000,4000000,Lech Poznan,/lech-posen/startseite/verein/238,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,in,2017,-500000,26.0,1.86,right,ITA-Serie A,Sampdoria,POL,FW,20.0,1997.0,9.1,187.0,262.0,71.4,2440.0,355.0,120.0,144.0,83.3,53.0,76.0,69.7,7.0,15.0,46.7,2,1.0,0.8,1.0,8.0,8.0,6.0,1.0,14.0,2018
Joachim Andersen,/joachim-andersen/profil/spieler/260827,21,CB,Denmark,30000000,1750000,Twente Enschede FC,/fc-twente-enschede/startseite/verein/317,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,in,2017,28250000,27.0,1.92,right,ITA-Serie A,Sampdoria,DEN,DF,21.0,1996.0,6.1,371.0,424.0,87.5,7476.0,2386.0,118.0,127.0,92.9,200.0,211.0,94.8,51.0,77.0,66.2,0,0.0,0.1,0.0,0.0,23.0,1.0,0.0,27.0,2018
Luis Muriel,/luis-muriel/profil/spieler/119228,26,CF,Colombia,5000000,24500000,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,Sevilla FC,/fc-sevilla/startseite/verein/368,out,2017,-19500000,32.0,1.79,right,ESP-La Liga,Sevilla,COL,FW,26.0,1991.0,17.9,326.0,445.0,73.3,4444.0,959.0,199.0,245.0,81.2,97.0,129.0,75.2,10.0,19.0,52.6,1,2.3,1.9,-1.3,20.0,27.0,18.0,1.0,47.0,2018
Luca Cigarini,/luca-cigarini/profil/spieler/33218,31,DM,Italy,300000,2260000,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390,out,2017,-1960000,37.0,1.75,right,ITA-Serie A,Cagliari,ITA,MF,31.0,1986.0,22.5,1239.0,1620.0,76.5,23711.0,8640.0,474.0,533.0,88.9,555.0,687.0,80.8,177.0,341.0,51.9,3,4.5,4.5,-1.5,40.0,151.0,25.0,2.0,182.0,2018
Francesco Cassata,/francesco-cassata/profil/spieler/301236,20,CM,Italy,700000,7000000,Juventus FC,/juventus-turin/startseite/verein/506,US Sassuolo,/us-sassuolo/startseite/verein/6574,in,2017,-6300000,25.0,1.83,right,ITA-Serie A,Sassuolo,ITA,MF,20.0,1997.0,5.1,82.0,132.0,62.1,1542.0,487.0,42.0,52.0,80.8,24.0,38.0,63.2,14.0,36.0,38.9,0,0.1,0.1,-0.1,2.0,11.0,3.0,1.0,14.0,2018
Pol Lirola,/pol-lirola/profil/spieler/298975,20,RB,Spain,2000000,7000000,Juventus FC,/juventus-turin/startseite/verein/506,US Sassuolo,/us-sassuolo/startseite/verein/6574,in,2017,-5000000,25.0,1.83,right,ITA-Serie A,Sassuolo,ESP,"DF,FW",19.0,1997.0,22.5,648.0,947.0,68.4,11790.0,5507.0,303.0,359.0,84.4,272.0,358.0,76.0,62.0,182.0,34.1,2,1.4,1.1,0.6,18.0,73.0,14.0,9.0,70.0,2018
