playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation,currAge,height,foot,league,team,player,nation,pos,age,born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,nextSeason
Marash Kumbulla,/marash-kumbulla/profil/spieler/371371,21,CB,Albania,8000000,26500000,Hellas Verona,/hellas-verona/startseite/verein/276,AS Roma,/as-rom/startseite/verein/12,out,2021,-18500000,23.0,1.91,right,ITA-Serie A,Roma,Marash Kumbulla,ALB,DF,20.0,2000.0,15.1,8,0,0.0,26,14.0,0.0,1.0,24.0,11.0,0.0,0.0,0.0,52.0,26.0,19.0,57.8,2021
Matteo Lovato,/matteo-lovato/profil/spieler/459655,21,CB,Italy,6000000,7200000,Hellas Verona,/hellas-verona/startseite/verein/276,Atalanta BC,/atalanta-bergamo/startseite/verein/800,out,2021,-1200000,23.0,1.88,right,ITA-Serie A,Hellas Verona,Matteo Lovato,ITA,DF,20.0,2000.0,15.4,5,0,0.0,25,9.0,0.0,2.0,37.0,12.0,0.0,1.0,0.0,102.0,30.0,41.0,42.3,2021
Samuel Di Carmine,/samuel-di-carmine/profil/spieler/45389,32,CF,Italy,350000,600000,Hellas Verona,/hellas-verona/startseite/verein/276,US Cremonese,/us-cremonese/startseite/verein/2239,out,2021,-250000,34.0,1.87,right,ITA-Serie A,Crotone,Samuel Di Carmine,ITA,FW,31.0,1988.0,5.3,1,0,0.0,5,15.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,12.0,15.0,15.0,50.0,2021
Samuel Di Carmine,/samuel-di-carmine/profil/spieler/45389,32,CF,Italy,350000,600000,Hellas Verona,/hellas-verona/startseite/verein/276,US Cremonese,/us-cremonese/startseite/verein/2239,out,2021,-250000,34.0,1.87,right,ITA-Serie A,Hellas Verona,Samuel Di Carmine,ITA,FW,31.0,1988.0,5.6,1,0,0.0,16,20.0,6.0,11.0,0.0,2.0,0.0,0.0,0.0,12.0,25.0,21.0,54.3,2021
Abdoulaye Touré,/abdoulaye-toure/profil/spieler/181382,27,DM,France,1300000,3500000,FC Nantes,/fc-nantes/startseite/verein/995,Genoa CFC,/genua-cfc/startseite/verein/252,in,2021,-2200000,29.0,1.88,right,FRA-Ligue 1,Nantes,Abdoulaye Touré,FRA,MF,26.0,1994.0,18.7,2,0,0.0,20,30.0,0.0,9.0,22.0,12.0,0.0,2.0,0.0,106.0,33.0,22.0,60.0,2021
Felipe Caicedo,/felipe-caicedo/profil/spieler/37834,32,CF,Ecuador,600000,2000000,SS Lazio,/lazio-rom/startseite/verein/398,Genoa CFC,/genua-cfc/startseite/verein/252,in,2021,-1400000,34.0,1.83,left,ITA-Serie A,Lazio,Felipe Caicedo,ECU,FW,31.0,1988.0,10.3,5,0,0.0,25,17.0,8.0,0.0,4.0,7.0,0.0,0.0,0.0,24.0,26.0,24.0,52.0,2021
Alberto Paleari,/alberto-paleari/profil/spieler/163048,28,GK,Italy,700000,2000000,AS Cittadella,/as-cittadella/startseite/verein/4084,Genoa CFC,/genua-cfc/startseite/verein/252,in,2021,-1300000,30.0,1.93,right,ITA-Serie A,Genoa,Alberto Paleari,ITA,GK,27.0,1992.0,2.3,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2021
Eldor Shomurodov,/eldor-shomurodov/profil/spieler/358166,26,CF,Uzbekistan,6000000,18000000,Genoa CFC,/genua-cfc/startseite/verein/252,AS Roma,/as-rom/startseite/verein/12,out,2021,-12000000,28.0,1.9,right,ITA-Serie A,Genoa,Eldor Shomurodov,UZB,FW,25.0,1995.0,18.6,1,0,0.0,39,21.0,11.0,15.0,6.0,14.0,0.0,0.0,0.0,59.0,46.0,79.0,36.8,2021
Musa Barrow,/musa-barrow/profil/spieler/486624,22,LW,The Gambia,11000000,14340000,Atalanta BC,/atalanta-bergamo/startseite/verein/800,Bologna FC 1909,/fc-bologna/startseite/verein/1025,in,2021,-3340000,24.0,1.84,right,ITA-Serie A,Bologna,Musa Barrow,GAM,"FW,MF",21.0,1998.0,32.5,0,0,0.0,17,32.0,11.0,138.0,11.0,10.0,0.0,0.0,0.0,110.0,23.0,73.0,24.0,2021
Kevin Bonifazi,/kevin-bonifazi/profil/spieler/247377,25,CB,Italy,2800000,5850000,SPAL,/spal/startseite/verein/2722,Bologna FC 1909,/fc-bologna/startseite/verein/1025,in,2021,-3050000,27.0,1.87,right,ITA-Serie A,Udinese,Kevin Bonifazi,ITA,DF,24.0,1996.0,27.4,4,0,0.0,26,14.0,0.0,4.0,50.0,21.0,0.0,2.0,0.0,164.0,41.0,24.0,63.1,2021
Adama Soumaoro,/adama-soumaoro/profil/spieler/126673,29,CB,France,3000000,2100000,LOSC Lille,/losc-lille/startseite/verein/1082,Bologna FC 1909,/fc-bologna/startseite/verein/1025,in,2021,900000,31.0,1.86,right,FRA-Ligue 1,Lille,Adama Soumaoro,FRA,DF,28.0,1992.0,1.6,1,0,0.0,2,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,100.0,2021
Adama Soumaoro,/adama-soumaoro/profil/spieler/126673,29,CB,France,3000000,2100000,LOSC Lille,/losc-lille/startseite/verein/1082,Bologna FC 1909,/fc-bologna/startseite/verein/1025,in,2021,900000,31.0,1.86,right,ITA-Serie A,Bologna,Adama Soumaoro,FRA,DF,28.0,1992.0,19.5,4,0,0.0,33,19.0,0.0,0.0,20.0,14.0,0.0,3.0,0.0,111.0,60.0,15.0,80.0,2021
Takehiro Tomiyasu,/takehiro-tomiyasu/profil/spieler/331560,22,RB,Japan,25000000,18600000,Bologna FC 1909,/fc-bologna/startseite/verein/1025,Arsenal FC,/fc-arsenal/startseite/verein/11,out,2021,6400000,24.0,1.88,right,ITA-Serie A,Bologna,Takehiro Tomiyasu,JPN,DF,21.0,1998.0,30.2,4,0,0.0,31,13.0,2.0,23.0,54.0,31.0,0.0,0.0,1.0,155.0,91.0,64.0,58.7,2021
Andreas Skov Olsen,/andreas-skov-olsen/profil/spieler/432982,22,RW,Denmark,14000000,6400000,Bologna FC 1909,/fc-bologna/startseite/verein/1025,Club Brugge KV,/fc-brugge/startseite/verein/2282,out,2021,7600000,23.0,1.87,left,ITA-Serie A,Bologna,Andreas Skov Olsen,DEN,"FW,DF",20.0,1999.0,13.1,1,0,0.0,12,12.0,2.0,66.0,3.0,10.0,0.0,0.0,0.0,58.0,9.0,10.0,47.4,2021
Marco Silvestri,/marco-silvestri/profil/spieler/85528,30,GK,Italy,5000000,2200000,Hellas Verona,/hellas-verona/startseite/verein/276,Udinese Calcio,/udinese-calcio/startseite/verein/410,in,2021,2800000,32.0,1.91,right,ITA-Serie A,Hellas Verona,Marco Silvestri,ITA,GK,29.0,1991.0,34.0,1,0,0.0,2,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,61.0,7.0,3.0,70.0,2021
Brandon Soppy,/brandon-soppy/profil/spieler/546880,19,RB,France,9000000,2000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Udinese Calcio,/udinese-calcio/startseite/verein/410,in,2021,7000000,21.0,1.81,right,FRA-Ligue 1,Rennes,Brandon Soppy,FRA,DF,18.0,2002.0,6.2,1,0,0.0,12,15.0,0.0,16.0,6.0,15.0,0.0,0.0,0.0,34.0,5.0,8.0,38.5,2021
Juan Musso,/juan-musso/profil/spieler/242359,27,GK,Argentina,8000000,20500000,Udinese Calcio,/udinese-calcio/startseite/verein/410,Atalanta BC,/atalanta-bergamo/startseite/verein/800,out,2021,-12500000,29.0,1.91,right,ITA-Serie A,Udinese,Juan Musso,ARG,GK,26.0,1994.0,35.0,5,0,0.0,4,4.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,43.0,8.0,0.0,100.0,2021
Kevin Lasagna,/kevin-lasagna/profil/spieler/131951,28,CF,Italy,1800000,6500000,Udinese Calcio,/udinese-calcio/startseite/verein/410,Hellas Verona,/hellas-verona/startseite/verein/276,out,2021,-4700000,30.0,1.81,left,ITA-Serie A,Hellas Verona,Kevin Lasagna,ITA,FW,27.0,1992.0,14.1,0,0,0.0,32,21.0,23.0,4.0,1.0,3.0,0.0,0.0,0.0,30.0,26.0,48.0,35.1,2021
Kevin Lasagna,/kevin-lasagna/profil/spieler/131951,28,CF,Italy,1800000,6500000,Udinese Calcio,/udinese-calcio/startseite/verein/410,Hellas Verona,/hellas-verona/startseite/verein/276,out,2021,-4700000,30.0,1.81,left,ITA-Serie A,Udinese,Kevin Lasagna,ITA,FW,27.0,1992.0,12.3,1,0,0.0,20,11.0,9.0,17.0,6.0,1.0,0.0,0.0,0.0,32.0,18.0,37.0,32.7,2021
Stefano Okaka,/stefano-okaka/profil/spieler/35249,32,CF,Italy,1300000,1500000,Udinese Calcio,/udinese-calcio/startseite/verein/410,Basaksehir FK,/istanbul-basaksehir-fk/startseite/verein/6890,out,2021,-200000,33.0,1.86,right,ITA-Serie A,Udinese,Stefano Okaka,ITA,FW,30.0,1989.0,16.5,2,0,0.0,38,35.0,13.0,4.0,2.0,7.0,0.0,0.0,0.0,36.0,44.0,49.0,47.3,2021
Ryder Matos,/ryder-matos/profil/spieler/62713,28,SS,Brazil,250000,800000,Udinese Calcio,/udinese-calcio/startseite/verein/410,AC Perugia Calcio,/ac-perugia-calcio/startseite/verein/839,out,2021,-550000,30.0,1.82,right,ITA-Serie A,Udinese,Ryder Matos,BRA,MF,27.0,1993.0,0.1,0,0,0.0,0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2021
Simone Scuffet,/simone-scuffet/profil/spieler/238993,25,GK,Italy,2000000,300000,Udinese Calcio,/udinese-calcio/startseite/verein/410,APOEL Nicosia,/apoel-nikosia/startseite/verein/2784,out,2021,1700000,27.0,1.93,right,ITA-Serie A,Udinese,Simone Scuffet,ITA,GK,24.0,1996.0,1.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,100.0,2021
Nicolás González,/nicolas-gonzalez/profil/spieler/486031,23,LW,Argentina,30000000,24500000,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,ACF Fiorentina,/ac-florenz/startseite/verein/430,in,2021,5500000,25.0,1.8,left,GER-Bundesliga,Stuttgart,Nicolás González,ARG,"FW,MF",22.0,1998.0,10.4,5,0,0.0,13,33.0,7.0,11.0,4.0,5.0,1.0,0.0,0.0,24.0,31.0,25.0,55.4,2021
Igor,/igor/profil/spieler/380350,23,CB,Brazil,10000000,6000000,SPAL,/spal/startseite/verein/2722,ACF Fiorentina,/ac-florenz/startseite/verein/430,in,2021,4000000,25.0,1.85,left,ITA-Serie A,Fiorentina,Igor,BRA,DF,22.0,1998.0,13.0,5,0,0.0,21,6.0,1.0,4.0,23.0,9.0,0.0,1.0,0.0,59.0,10.0,13.0,43.5,2021
Pol Lirola,/pol-lirola/profil/spieler/298975,24,RB,Spain,2000000,13000000,ACF Fiorentina,/ac-florenz/startseite/verein/430,Olympique Marseille,/olympique-marseille/startseite/verein/244,out,2021,-11000000,25.0,1.83,right,FRA-Ligue 1,Marseille,Pol Lirola,ESP,"DF,FW",22.0,1997.0,17.3,3,0,0.0,13,16.0,0.0,58.0,25.0,16.0,0.0,0.0,0.0,84.0,17.0,10.0,63.0,2021
Pol Lirola,/pol-lirola/profil/spieler/298975,24,RB,Spain,2000000,13000000,ACF Fiorentina,/ac-florenz/startseite/verein/430,Olympique Marseille,/olympique-marseille/startseite/verein/244,out,2021,-11000000,25.0,1.83,right,ITA-Serie A,Fiorentina,Pol Lirola,ESP,"DF,FW",22.0,1997.0,5.5,3,0,0.0,4,3.0,1.0,22.0,6.0,8.0,0.0,0.0,0.0,30.0,3.0,4.0,42.9,2021
Alban Lafont,/alban-lafont/profil/spieler/357117,22,GK,France,16000000,7500000,ACF Fiorentina,/ac-florenz/startseite/verein/430,FC Nantes,/fc-nantes/startseite/verein/995,out,2021,8500000,24.0,1.96,right,FRA-Ligue 1,Nantes,Alban Lafont,FRA,GK,21.0,1999.0,38.0,2,0,0.0,1,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,58.0,12.0,1.0,92.3,2021
Germán Pezzella,/german-pezzella/profil/spieler/113133,30,CB,Argentina,5000000,3250000,ACF Fiorentina,/ac-florenz/startseite/verein/430,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150,out,2021,1750000,32.0,1.87,right,ITA-Serie A,Fiorentina,Germán Pezzella,ARG,DF,29.0,1991.0,30.5,5,0,0.0,33,17.0,4.0,2.0,36.0,20.0,0.0,2.0,0.0,130.0,66.0,45.0,59.5,2021
Federico Ceccherini,/federico-ceccherini/profil/spieler/163639,29,CB,Italy,1500000,3000000,ACF Fiorentina,/ac-florenz/startseite/verein/430,Hellas Verona,/hellas-verona/startseite/verein/276,out,2021,-1500000,31.0,1.87,right,ITA-Serie A,Fiorentina,Federico Ceccherini,ITA,DF,28.0,1992.0,3.0,2,0,0.0,5,3.0,0.0,0.0,7.0,1.0,0.0,1.0,1.0,12.0,4.0,4.0,50.0,2021
Federico Ceccherini,/federico-ceccherini/profil/spieler/163639,29,CB,Italy,1500000,3000000,ACF Fiorentina,/ac-florenz/startseite/verein/430,Hellas Verona,/hellas-verona/startseite/verein/276,out,2021,-1500000,31.0,1.87,right,ITA-Serie A,Hellas Verona,Federico Ceccherini,ITA,DF,28.0,1992.0,19.3,8,0,0.0,47,33.0,1.0,6.0,40.0,12.0,0.0,0.0,0.0,92.0,72.0,42.0,63.2,2021
Léo Sena,/leo-sena/profil/spieler/435213,25,DM,Brazil,1000000,1250000,Clube Atlético Mineiro,/clube-atletico-mineiro/startseite/verein/330,Spezia Calcio,/spezia-calcio/startseite/verein/3522,in,2021,-250000,27.0,1.75,right,ITA-Serie A,Spezia,Léo Sena,BRA,MF,24.0,1995.0,9.8,0,0,0.0,7,61.0,0.0,12.0,11.0,12.0,0.0,0.0,0.0,77.0,4.0,11.0,26.7,2021
Daniele Verde,/daniele-verde/profil/spieler/256361,25,RW,Italy,3000000,600000,AEK Athens,/aek-athen/startseite/verein/2441,Spezia Calcio,/spezia-calcio/startseite/verein/3522,in,2021,2400000,27.0,1.68,left,ITA-Serie A,Spezia,Daniele Verde,ITA,FW,24.0,1996.0,10.9,1,0,0.0,2,12.0,2.0,45.0,9.0,4.0,0.0,0.0,0.0,45.0,0.0,0.0,,2021
Gabriele Zappa,/gabriele-zappa/profil/spieler/392569,21,RB,Italy,2000000,3200000,Delfino Pescara 1936,/delfino-pescara-1936/startseite/verein/2921,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390,in,2021,-1200000,23.0,1.87,right,ITA-Serie A,Cagliari,Gabriele Zappa,ITA,DF,20.0,1999.0,26.6,3,0,0.0,25,11.0,1.0,69.0,24.0,17.0,0.0,0.0,0.0,126.0,10.0,24.0,29.4,2021
Edoardo Goldaniga,/edoardo-goldaniga/profil/spieler/242940,28,CB,Italy,700000,500000,US Sassuolo,/us-sassuolo/startseite/verein/6574,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390,in,2021,200000,29.0,1.93,right,ITA-Serie A,Genoa,Edoardo Goldaniga,ITA,DF,26.0,1993.0,20.6,8,0,0.0,30,24.0,1.0,33.0,38.0,18.0,0.0,0.0,0.0,75.0,25.0,36.0,41.0,2021
Kiril Despodov,/kiril-despodov/profil/spieler/221540,24,RW,Bulgaria,4500000,1700000,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390,Ludogorets Razgrad,/pfk-ludogorets-razgrad/startseite/verein/31614,out,2021,2800000,26.0,1.8,right,ITA-Serie A,Cagliari,Kiril Despodov,BUL,FW,23.0,1996.0,0.1,0,0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2021
Lyanco,/lyanco/profil/spieler/379807,24,CB,Brazil,3500000,7500000,Torino FC,/fc-turin/startseite/verein/416,Southampton FC,/fc-southampton/startseite/verein/180,out,2021,-4000000,26.0,1.87,right,ITA-Serie A,Torino,Lyanco,BRA,DF,23.0,1997.0,21.8,8,0,0.0,24,13.0,0.0,6.0,46.0,14.0,0.0,1.0,0.0,178.0,36.0,24.0,60.0,2021
Soualiho Meïté,/soualiho-meite/profil/spieler/164913,27,CM,France,3500000,6000000,Torino FC,/fc-turin/startseite/verein/416,SL Benfica,/benfica-lissabon/startseite/verein/294,out,2021,-2500000,29.0,1.87,right,ITA-Serie A,Milan,Soualiho Meïté,FRA,MF,26.0,1994.0,6.5,2,0,0.0,13,14.0,2.0,1.0,8.0,10.0,0.0,0.0,0.0,62.0,12.0,8.0,60.0,2021
Soualiho Meïté,/soualiho-meite/profil/spieler/164913,27,CM,France,3500000,6000000,Torino FC,/fc-turin/startseite/verein/416,SL Benfica,/benfica-lissabon/startseite/verein/294,out,2021,-2500000,29.0,1.87,right,ITA-Serie A,Torino,Soualiho Meïté,FRA,MF,26.0,1994.0,10.2,0,0,0.0,11,9.0,1.0,2.0,10.0,7.0,0.0,0.0,0.0,57.0,6.0,10.0,37.5,2021
Lucas Boyé,/lucas-boye/profil/spieler/334222,25,CF,Argentina,10000000,3000000,Torino FC,/fc-turin/startseite/verein/416,Elche CF,/fc-elche/startseite/verein/1531,out,2021,7000000,27.0,1.83,right,ESP-La Liga,Elche,Lucas Boyé,ARG,FW,24.0,1996.0,29.9,9,1,1.0,95,34.0,10.0,11.0,19.0,31.0,0.0,0.0,0.0,93.0,43.0,102.0,29.7,2021
Lorenzo Tonelli,/lorenzo-tonelli/profil/spieler/111347,31,CB,Italy,500000,2400000,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,FC Empoli,/fc-empoli/startseite/verein/749,in,2021,-1900000,33.0,1.83,right,ITA-Serie A,Sampdoria,Lorenzo Tonelli,ITA,DF,30.0,1990.0,19.8,11,0,0.0,29,26.0,1.0,0.0,25.0,18.0,0.0,1.0,0.0,88.0,42.0,39.0,51.9,2021
Ardian Ismajli,/ardian-ismajli/profil/spieler/435228,24,CB,Albania,3500000,2000000,Spezia Calcio,/spezia-calcio/startseite/verein/3522,FC Empoli,/fc-empoli/startseite/verein/749,in,2021,1500000,26.0,1.85,right,ITA-Serie A,Spezia,Ardian Ismajli,ALB,DF,23.0,1996.0,14.4,3,1,1.0,19,13.0,0.0,0.0,23.0,9.0,0.0,0.0,0.0,68.0,40.0,28.0,58.8,2021
Giovanni Crociata,/giovanni-crociata/profil/spieler/291400,23,CM,Italy,750000,1000000,FC Crotone,/fc-crotone/startseite/verein/4083,FC Empoli,/fc-empoli/startseite/verein/749,in,2021,-250000,25.0,1.74,right,ITA-Serie A,Crotone,Giovanni Crociata,ITA,DF,22.0,1997.0,0.3,0,0,0.0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,2021
Hamed Junior Traorè,/hamed-junior-traore/profil/spieler/391065,21,AM,Cote d'Ivoire,22000000,16000000,FC Empoli,/fc-empoli/startseite/verein/749,US Sassuolo,/us-sassuolo/startseite/verein/6574,out,2021,6000000,23.0,1.77,right,ITA-Serie A,Sassuolo,Hamed Junior Traorè,CIV,"MF,FW",20.0,2000.0,19.9,6,0,0.0,25,19.0,3.0,62.0,18.0,17.0,1.0,0.0,0.0,77.0,13.0,20.0,39.4,2021
Antonino La Gumina,/antonino-la-gumina/profil/spieler/287876,25,CF,Italy,1100000,5500000,FC Empoli,/fc-empoli/startseite/verein/749,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,out,2021,-4400000,27.0,1.82,right,ITA-Serie A,Sampdoria,Antonino La Gumina,ITA,FW,24.0,1996.0,3.8,0,0,0.0,5,6.0,2.0,4.0,3.0,2.0,0.0,0.0,0.0,9.0,11.0,22.0,33.3,2021
Riccardo Gagliolo,/riccardo-gagliolo/profil/spieler/240786,31,CB,Sweden,700000,2000000,Parma Calcio 1913,/parma-calcio-1913/startseite/verein/130,US Salernitana 1919,/us-salernitana-1919/startseite/verein/380,in,2021,-1300000,33.0,1.8,left,ITA-Serie A,Parma,Riccardo Gagliolo,SWE,DF,30.0,1990.0,21.7,6,0,0.0,28,34.0,0.0,38.0,36.0,18.0,0.0,0.0,0.0,118.0,25.0,25.0,50.0,2021
Junior Messias,/junior-messias/profil/spieler/449151,31,RW,Brazil,4500000,5500000,FC Crotone,/fc-crotone/startseite/verein/4083,AC Milan,/ac-mailand/startseite/verein/5,in,2022,-1000000,32.0,1.74,left,ITA-Serie A,Milan,Junior Messias,BRA,"FW,MF",30.0,1991.0,15.9,2,0,0.0,21,24.0,3.0,52.0,17.0,18.0,0.0,1.0,0.0,88.0,28.0,33.0,45.9,2022
Jens Petter Hauge,/jens-petter-hauge/profil/spieler/422355,22,RW,Norway,2500000,8199999,AC Milan,/ac-mailand/startseite/verein/5,Eintracht Frankfurt,/eintracht-frankfurt/startseite/verein/24,out,2022,-5699999,23.0,1.84,right,GER-Bundesliga,Eint Frankfurt,Jens Petter Hauge,NOR,"MF,FW",21.0,1999.0,11.6,4,0,0.0,16,10.0,1.0,5.0,3.0,5.0,0.0,0.0,0.0,56.0,10.0,18.0,35.7,2022
Mathías Olivera,/mathias-olivera/profil/spieler/376514,24,LB,Uruguay,18000000,16500000,Getafe CF,/fc-getafe/startseite/verein/3709,SSC Napoli,/ssc-neapel/startseite/verein/6195,in,2022,1500000,25.0,1.85,left,ESP-La Liga,Getafe,Mathías Olivera,URU,DF,23.0,1997.0,31.1,10,0,0.0,55,46.0,3.0,63.0,55.0,47.0,0.0,0.0,0.0,195.0,111.0,111.0,50.0,2022
Kalidou Koulibaly,/kalidou-koulibaly/profil/spieler/93128,31,CB,Senegal,15000000,38000000,SSC Napoli,/ssc-neapel/startseite/verein/6195,Chelsea FC,/fc-chelsea/startseite/verein/631,out,2022,-23000000,32.0,1.86,right,ITA-Serie A,Napoli,Kalidou Koulibaly,SEN,DF,30.0,1991.0,26.7,5,1,0.0,28,12.0,0.0,2.0,29.0,23.0,0.0,1.0,0.0,167.0,48.0,37.0,56.5,2022
Arkadiusz Milik,/arkadiusz-milik/profil/spieler/191891,28,CF,Poland,8000000,8000000,SSC Napoli,/ssc-neapel/startseite/verein/6195,Olympique Marseille,/olympique-marseille/startseite/verein/244,out,2022,0,29.0,1.86,left,FRA-Ligue 1,Marseille,Arkadiusz Milik,POL,FW,27.0,1994.0,15.7,1,0,0.0,19,8.0,8.0,5.0,3.0,2.0,0.0,0.0,0.0,22.0,21.0,27.0,43.8,2022
Adam Ounas,/adam-ounas/profil/spieler/400485,25,RW,Algeria,7000000,3000000,SSC Napoli,/ssc-neapel/startseite/verein/6195,LOSC Lille,/losc-lille/startseite/verein/1082,out,2022,4000000,26.0,1.72,left,ITA-Serie A,Napoli,Adam Ounas,ALG,"MF,FW",24.0,1996.0,3.6,1,0,0.0,9,10.0,0.0,16.0,2.0,1.0,0.0,0.0,0.0,23.0,1.0,3.0,25.0,2022
Andrea Cambiaso,/andrea-cambiaso/profil/spieler/459658,22,LB,Italy,8000000,8800000,Genoa CFC,/genua-cfc/startseite/verein/252,Juventus FC,/juventus-turin/startseite/verein/506,in,2022,-800000,23.0,1.83,both,ITA-Serie A,Genoa,Andrea Cambiaso,ITA,DF,21.0,2000.0,19.9,5,1,1.0,22,16.0,1.0,66.0,23.0,20.0,0.0,0.0,0.0,144.0,7.0,17.0,29.2,2022
Matthijs de Ligt,/matthijs-de-ligt/profil/spieler/326031,22,CB,Netherlands,75000000,67000000,Juventus FC,/juventus-turin/startseite/verein/506,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,out,2022,8000000,23.0,1.89,right,ITA-Serie A,Juventus,Matthijs de Ligt,NED,DF,21.0,1999.0,29.7,4,1,1.0,32,15.0,2.0,4.0,26.0,19.0,0.0,1.0,0.0,129.0,89.0,52.0,63.1,2022
Luís Maximiano,/luis-maximiano/profil/spieler/367464,23,GK,Portugal,6000000,10260000,Granada CF,/fc-granada/startseite/verein/16795,SS Lazio,/lazio-rom/startseite/verein/398,in,2022,-4260000,24.0,1.9,both,ESP-La Liga,Granada,Luís Maximiano,POR,GK,22.0,1999.0,34.8,2,0,0.0,0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,50.0,6.0,1.0,85.7,2022
Mario Gila,/mario-gila/profil/spieler/618341,21,CB,Spain,3000000,6000000,Real Madrid Castilla,/real-madrid-b-castilla-/startseite/verein/6767,SS Lazio,/lazio-rom/startseite/verein/398,in,2022,-3000000,22.0,1.85,right,ESP-La Liga,Real Madrid,Mario Gila,ESP,DF,20.0,2000.0,0.3,0,0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,,2022
Joaquín Correa,/joaquin-correa/profil/spieler/227081,27,SS,Argentina,12000000,27300000,SS Lazio,/lazio-rom/startseite/verein/398,Inter Milan,/inter-mailand/startseite/verein/46,out,2022,-15300000,28.0,1.88,right,ITA-Serie A,Inter,Joaquín Correa,ARG,FW,26.0,1994.0,11.4,2,0,0.0,15,16.0,1.0,1.0,3.0,5.0,0.0,0.0,0.0,32.0,8.0,11.0,42.1,2022
Vedat Muriqi,/vedat-muriqi/profil/spieler/256267,28,CF,Kosovo,15000000,8020000,SS Lazio,/lazio-rom/startseite/verein/398,RCD Mallorca,/rcd-mallorca/startseite/verein/237,out,2022,6980000,29.0,1.94,left,ESP-La Liga,Mallorca,Vedat Muriqi,KVX,FW,27.0,1994.0,16.0,6,0,0.0,27,16.0,7.0,7.0,6.0,3.0,0.0,0.0,0.0,42.0,116.0,98.0,54.2,2022
Vedat Muriqi,/vedat-muriqi/profil/spieler/256267,28,CF,Kosovo,15000000,8020000,SS Lazio,/lazio-rom/startseite/verein/398,RCD Mallorca,/rcd-mallorca/startseite/verein/237,out,2022,6980000,29.0,1.94,left,ITA-Serie A,Lazio,Vedat Muriqi,KVX,FW,27.0,1994.0,2.4,1,0,0.0,5,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,11.0,14.0,44.0,2022
Denis Vavro,/denis-vavro/profil/spieler/239962,26,CB,Slovakia,3000000,4500000,SS Lazio,/lazio-rom/startseite/verein/398,FC Copenhagen,/fc-kopenhagen/startseite/verein/190,out,2022,-1500000,27.0,1.89,right,ITA-Serie A,Lazio,Denis Vavro,SVK,DF,25.0,1996.0,0.1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2022
Sofian Kiyine,/sofian-kiyine/profil/spieler/393804,24,LM,Morocco,500000,1600000,SS Lazio,/lazio-rom/startseite/verein/398,Oud-Heverlee Leuven,/oud-heverlee-leuven/startseite/verein/2727,out,2022,-1100000,25.0,1.82,right,ITA-Serie A,Venezia,Sofian Kiyine,MAR,"MF,FW",23.0,1997.0,13.8,8,1,0.0,49,11.0,0.0,49.0,10.0,14.0,0.0,0.0,0.0,94.0,12.0,16.0,42.9,2022
Nicolò Zaniolo,/nicolo-zaniolo/profil/spieler/392085,23,AM,Italy,27000000,15000000,AS Roma,/as-rom/startseite/verein/12,Galatasaray,/galatasaray-istanbul/startseite/verein/141,out,2022,12000000,24.0,1.9,left,ITA-Serie A,Roma,Nicolò Zaniolo,ITA,"FW,MF",22.0,1999.0,21.9,12,2,1.0,52,63.0,10.0,67.0,7.0,15.0,3.0,0.0,0.0,80.0,19.0,23.0,45.2,2022
