playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation,currAge,height,foot,league,team,nation,pos,age,born,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,nextSeason
Saphir Taïder,/saphir-taider/profil/spieler/144779,25,CM,Algeria,700000,4000000,Inter Milan,/inter-mailand/startseite/verein/46,Bologna FC 1909,/fc-bologna/startseite/verein/1025,out,2017,-3300000,31.0,1.8,right,ITA-Serie A,Bologna,ALG,MF,25.0,1992.0,4.3,245.0,4.0,46.0,141.0,60.0,6.0,245.0,1.0,1.0,100.0,0.0,0.0,180.0,832.0,319.0,5.0,7.0,1.0,6.0,3.0,199.0,19.0,2018
Senna Miangue,/senna-miangue/profil/spieler/249552,20,LB,Belgium,600000,3200000,Inter Milan,/inter-mailand/startseite/verein/46,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390,out,2017,-2600000,26.0,1.92,left,ITA-Serie A,Cagliari,BEL,"DF,FW",20.0,1997.0,8.9,492.0,23.0,132.0,202.0,161.0,8.0,492.0,16.0,9.0,56.3,7.0,43.8,229.0,1427.0,793.0,25.0,16.0,1.0,12.0,4.0,269.0,52.0,2018
Bright Gyamfi,/bright-gyamfi/profil/spieler/339982,21,RB,Ghana,150000,280000,Inter Milan,/inter-mailand/startseite/verein/46,Benevento Calcio,/benevento-calcio/startseite/verein/4171,out,2017,-130000,27.0,1.78,right,ITA-Serie A,Benevento,GHA,DF,21.0,1996.0,3.6,215.0,10.0,61.0,89.0,69.0,8.0,215.0,4.0,3.0,75.0,1.0,25.0,92.0,473.0,273.0,5.0,6.0,0.0,4.0,7.0,122.0,27.0,2018
Federico Bernardeschi,/federico-bernardeschi/profil/spieler/197300,23,RW,Italy,8000000,40000000,ACF Fiorentina,/ac-florenz/startseite/verein/430,Juventus FC,/juventus-turin/startseite/verein/506,in,2017,-32000000,29.0,1.83,left,ITA-Serie A,Juventus,ITA,"FW,MF",23.0,1994.0,9.4,502.0,18.0,76.0,202.0,234.0,33.0,502.0,31.0,23.0,74.2,8.0,25.8,386.0,2682.0,875.0,27.0,17.0,11.0,26.0,27.0,387.0,87.0,2018
Blaise Matuidi,/blaise-matuidi/profil/spieler/33923,30,CM,France,0,25000000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,Juventus FC,/juventus-turin/startseite/verein/506,in,2017,-25000000,36.0,1.75,left,FRA-Ligue 1,Paris S-G,FRA,MF,30.0,1987.0,0.3,22.0,0.0,5.0,12.0,5.0,1.0,22.0,0.0,0.0,,0.0,,12.0,66.0,12.0,0.0,0.0,0.0,2.0,0.0,19.0,0.0,2018
Blaise Matuidi,/blaise-matuidi/profil/spieler/33923,30,CM,France,0,25000000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,Juventus FC,/juventus-turin/startseite/verein/506,in,2017,-25000000,36.0,1.75,left,ITA-Serie A,Juventus,FRA,MF,30.0,1987.0,26.2,1636.0,18.0,236.0,1047.0,368.0,44.0,1636.0,33.0,23.0,69.7,10.0,30.3,1123.0,4630.0,1943.0,29.0,38.0,8.0,49.0,28.0,1284.0,109.0,2018
Rodrigo Bentancur,/rodrigo-bentancur/profil/spieler/354362,20,CM,Uruguay,40000000,21700000,CA Boca Juniors,/club-atletico-boca-juniors/startseite/verein/189,Juventus FC,/juventus-turin/startseite/verein/506,in,2017,18300000,26.0,1.87,right,ITA-Serie A,Juventus,URU,MF,20.0,1997.0,6.5,596.0,15.0,106.0,394.0,102.0,1.0,596.0,11.0,9.0,81.8,2.0,18.2,414.0,2204.0,1142.0,12.0,15.0,0.0,3.0,7.0,456.0,7.0,2018
Juan Cuadrado,/juan-cuadrado/profil/spieler/91970,29,RM,Colombia,4000000,20000000,Chelsea FC,/fc-chelsea/startseite/verein/631,Juventus FC,/juventus-turin/startseite/verein/506,in,2017,-16000000,35.0,1.76,right,ITA-Serie A,Juventus,COL,"FW,MF",29.0,1988.0,15.0,999.0,10.0,143.0,491.0,382.0,53.0,999.0,42.0,31.0,73.8,11.0,26.2,709.0,4017.0,2415.0,58.0,50.0,20.0,30.0,19.0,829.0,144.0,2018
Medhi Benatia,/medhi-benatia/profil/spieler/45124,30,CB,Morocco,0,16700000,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,Juventus FC,/juventus-turin/startseite/verein/506,in,2017,-16700000,36.0,1.9,right,ITA-Serie A,Juventus,MAR,DF,30.0,1987.0,19.5,1590.0,158.0,800.0,762.0,38.0,14.0,1590.0,8.0,5.0,62.5,3.0,37.5,1069.0,4837.0,2184.0,3.0,3.0,0.0,7.0,2.0,1101.0,3.0,2018
Kingsley Coman,/kingsley-coman/profil/spieler/243714,21,LW,France,65000000,21000000,Juventus FC,/juventus-turin/startseite/verein/506,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,out,2017,44000000,27.0,1.81,right,GER-Bundesliga,Bayern Munich,FRA,"FW,MF",21.0,1996.0,12.8,757.0,2.0,49.0,274.0,452.0,73.0,757.0,93.0,54.0,58.1,39.0,41.9,568.0,4515.0,2552.0,97.0,46.0,40.0,29.0,19.0,633.0,202.0,2018
Mario Lemina,/mario-lemina/profil/spieler/170934,23,DM,Gabon,10000000,17250000,Juventus FC,/juventus-turin/startseite/verein/506,Southampton FC,/fc-southampton/startseite/verein/180,out,2017,-7250000,29.0,1.84,right,ENG-Premier League,Southampton,GAB,MF,23.0,1993.0,19.1,1205.0,52.0,248.0,773.0,203.0,13.0,1205.0,62.0,55.0,88.7,7.0,11.3,826.0,5309.0,2902.0,51.0,34.0,4.0,22.0,31.0,821.0,36.0,2018
Simone Zaza,/simone-zaza/profil/spieler/96828,26,CF,Italy,500000,16000000,Juventus FC,/juventus-turin/startseite/verein/506,Valencia CF,/fc-valencia/startseite/verein/1049,out,2017,-15500000,32.0,1.86,left,ESP-La Liga,Valencia,ITA,FW,26.0,1991.0,23.1,751.0,40.0,71.0,339.0,346.0,116.0,751.0,48.0,13.0,27.1,35.0,72.9,436.0,2009.0,689.0,24.0,23.0,14.0,58.0,44.0,565.0,138.0,2018
Filippo Romagna,/filippo-romagna/profil/spieler/256678,20,CB,Italy,400000,7400000,Juventus FC,/juventus-turin/startseite/verein/506,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390,out,2017,-7000000,26.0,1.86,right,ITA-Serie A,Cagliari,ITA,DF,20.0,1997.0,21.0,1081.0,97.0,521.0,511.0,61.0,3.0,1081.0,11.0,8.0,72.7,3.0,27.3,572.0,3002.0,1795.0,22.0,14.0,1.0,7.0,3.0,597.0,4.0,2018
Neto,/neto/profil/spieler/111819,27,GK,Brazil,2500000,7000000,Juventus FC,/juventus-turin/startseite/verein/506,Valencia CF,/fc-valencia/startseite/verein/1049,out,2017,-4500000,33.0,1.9,right,ESP-La Liga,Valencia,BRA,GK,28.0,1989.0,33.0,880.0,789.0,877.0,2.0,1.0,1.0,880.0,0.0,0.0,,0.0,,346.0,2309.0,1755.0,0.0,0.0,0.0,1.0,0.0,186.0,0.0,2018
Federico Mattiello,/federico-mattiello/profil/spieler/200194,22,RB,Italy,400000,5000000,Juventus FC,/juventus-turin/startseite/verein/506,Atalanta BC,/atalanta-bergamo/startseite/verein/800,out,2017,-4600000,27.0,1.84,right,ITA-Serie A,SPAL,ITA,DF,22.0,1995.0,24.5,1166.0,89.0,356.0,519.0,317.0,27.0,1166.0,40.0,24.0,60.0,16.0,40.0,525.0,4453.0,2635.0,74.0,52.0,6.0,31.0,22.0,565.0,83.0,2018
Anastasios Donis,/anastasios-donis/profil/spieler/243606,20,RW,Greece,750000,4000000,Juventus FC,/juventus-turin/startseite/verein/506,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,out,2017,-3250000,26.0,1.78,right,GER-Bundesliga,Stuttgart,GRE,"MF,FW",20.0,1996.0,10.5,369.0,7.0,42.0,141.0,208.0,36.0,369.0,80.0,41.0,51.3,39.0,48.8,243.0,2565.0,1550.0,60.0,37.0,19.0,15.0,8.0,254.0,50.0,2018
Lucas Leiva,/lucas-leiva/profil/spieler/41414,30,DM,Brazil,0,5700000,Liverpool FC,/fc-liverpool/startseite/verein/31,SS Lazio,/lazio-rom/startseite/verein/398,in,2017,-5700000,36.0,1.79,right,ITA-Serie A,Lazio,BRA,MF,30.0,1987.0,32.0,2466.0,86.0,548.0,1621.0,316.0,37.0,2466.0,26.0,23.0,88.5,3.0,11.5,1412.0,6103.0,3008.0,37.0,24.0,3.0,27.0,27.0,1616.0,25.0,2018
Felipe Caicedo,/felipe-caicedo/profil/spieler/37834,28,CF,Ecuador,600000,2500000,RCD Espanyol Barcelona,/espanyol-barcelona/startseite/verein/714,SS Lazio,/lazio-rom/startseite/verein/398,in,2017,-1900000,34.0,1.83,left,ITA-Serie A,Lazio,ECU,"FW,MF",28.0,1988.0,8.0,244.0,3.0,22.0,106.0,120.0,35.0,244.0,23.0,17.0,73.9,6.0,26.1,143.0,736.0,309.0,9.0,5.0,7.0,14.0,12.0,197.0,60.0,2018
Martín Cáceres,/martin-caceres/profil/spieler/54935,30,CB,Uruguay,500000,600000,Hellas Verona,/hellas-verona/startseite/verein/276,SS Lazio,/lazio-rom/startseite/verein/398,in,2017,-100000,36.0,1.8,right,ITA-Serie A,Hellas Verona,URU,DF,30.0,1987.0,12.9,678.0,60.0,293.0,290.0,103.0,24.0,678.0,5.0,3.0,60.0,2.0,40.0,276.0,1538.0,889.0,9.0,4.0,0.0,14.0,4.0,351.0,32.0,2018
Martín Cáceres,/martin-caceres/profil/spieler/54935,30,CB,Uruguay,500000,600000,Hellas Verona,/hellas-verona/startseite/verein/276,SS Lazio,/lazio-rom/startseite/verein/398,in,2017,-100000,36.0,1.8,right,ITA-Serie A,Lazio,URU,DF,30.0,1987.0,4.9,273.0,16.0,111.0,140.0,25.0,5.0,273.0,0.0,0.0,,0.0,,165.0,888.0,542.0,5.0,1.0,0.0,3.0,2.0,164.0,8.0,2018
Keita Baldé,/keita-balde/profil/spieler/238752,22,CF,Senegal,2500000,30000000,SS Lazio,/lazio-rom/startseite/verein/398,AS Monaco,/as-monaco/startseite/verein/162,out,2017,-27500000,28.0,1.78,both,FRA-Ligue 1,Monaco,SEN,"FW,MF",22.0,1995.0,16.4,563.0,7.0,53.0,239.0,281.0,62.0,563.0,46.0,30.0,65.2,16.0,34.8,386.0,2486.0,1257.0,57.0,31.0,16.0,41.0,27.0,414.0,139.0,2018
Wesley Hoedt,/wesley-hoedt/profil/spieler/253765,23,CB,Netherlands,2000000,16000000,SS Lazio,/lazio-rom/startseite/verein/398,Southampton FC,/fc-southampton/startseite/verein/180,out,2017,-14000000,29.0,1.93,left,ENG-Premier League,Southampton,NED,DF,23.0,1994.0,28.0,1694.0,180.0,732.0,934.0,50.0,19.0,1694.0,27.0,25.0,92.6,2.0,7.4,947.0,6065.0,3908.0,21.0,15.0,1.0,13.0,5.0,935.0,3.0,2018
Etrit Berisha,/etrit-berisha/profil/spieler/77825,28,GK,Albania,400000,5720000,SS Lazio,/lazio-rom/startseite/verein/398,Atalanta BC,/atalanta-bergamo/startseite/verein/800,out,2017,-5320000,34.0,1.94,left,ITA-Serie A,Atalanta,ALB,GK,28.0,1989.0,31.0,892.0,769.0,886.0,6.0,0.0,0.0,892.0,0.0,0.0,,0.0,,392.0,2431.0,1714.0,0.0,0.0,0.0,1.0,0.0,286.0,0.0,2018
Josip Elez,/josip-elez/profil/spieler/179895,23,CB,Croatia,850000,500000,SS Lazio,/lazio-rom/startseite/verein/398,HNK Rijeka,/hnk-rijeka/startseite/verein/144,out,2017,350000,29.0,1.89,right,GER-Bundesliga,Hannover 96,CRO,DF,23.0,1994.0,8.6,445.0,58.0,217.0,220.0,13.0,2.0,445.0,4.0,4.0,100.0,0.0,0.0,224.0,1493.0,865.0,15.0,4.0,1.0,5.0,2.0,252.0,1.0,2018
Leonardo Bonucci,/leonardo-bonucci/profil/spieler/39983,30,CB,Italy,1500000,42000000,Juventus FC,/juventus-turin/startseite/verein/506,AC Milan,/ac-mailand/startseite/verein/5,in,2017,-40500000,36.0,1.9,right,ITA-Serie A,Milan,ITA,DF,30.0,1987.0,34.3,2397.0,192.0,1106.0,1188.0,114.0,32.0,2397.0,9.0,5.0,55.6,4.0,44.4,1345.0,6891.0,4349.0,26.0,19.0,1.0,8.0,9.0,1696.0,17.0,2018
André Silva,/andre-silva/profil/spieler/198008,21,CF,Portugal,15000000,38000000,FC Porto,/fc-porto/startseite/verein/720,AC Milan,/ac-mailand/startseite/verein/5,in,2017,-23000000,27.0,1.85,right,ITA-Serie A,Milan,POR,FW,21.0,1995.0,10.4,430.0,8.0,24.0,158.0,252.0,68.0,430.0,22.0,10.0,45.5,12.0,54.5,252.0,1339.0,605.0,25.0,18.0,11.0,32.0,24.0,344.0,117.0,2018
Andrea Conti,/andrea-conti/profil/spieler/111227,23,RB,Italy,500000,24000000,Atalanta BC,/atalanta-bergamo/startseite/verein/800,AC Milan,/ac-mailand/startseite/verein/5,in,2017,-23500000,29.0,1.84,right,ITA-Serie A,Milan,ITA,DF,23.0,1994.0,1.7,120.0,6.0,21.0,66.0,33.0,3.0,120.0,1.0,1.0,100.0,0.0,0.0,59.0,264.0,171.0,4.0,0.0,1.0,0.0,1.0,72.0,12.0,2018
Lucas Biglia,/lucas-biglia/profil/spieler/26721,31,DM,Argentina,500000,19700000,SS Lazio,/lazio-rom/startseite/verein/398,AC Milan,/ac-mailand/startseite/verein/5,in,2017,-19200000,37.0,1.78,right,ITA-Serie A,Milan,ARG,MF,31.0,1986.0,22.7,1900.0,81.0,445.0,1236.0,235.0,4.0,1900.0,18.0,15.0,83.3,3.0,16.7,897.0,3678.0,1835.0,18.0,28.0,1.0,23.0,18.0,1330.0,20.0,2018
Mateo Musacchio,/mateo-musacchio/profil/spieler/45653,26,CB,Argentina,0,18000000,Villarreal CF,/fc-villarreal/startseite/verein/1050,AC Milan,/ac-mailand/startseite/verein/5,in,2017,-18000000,32.0,1.82,right,ITA-Serie A,Milan,ARG,DF,26.0,1990.0,13.4,1086.0,55.0,461.0,604.0,33.0,5.0,1086.0,6.0,4.0,66.7,2.0,33.3,616.0,3537.0,2359.0,11.0,4.0,0.0,6.0,2.0,795.0,4.0,2018
Ricardo Rodríguez,/ricardo-rodriguez/profil/spieler/86784,24,CB,Switzerland,3500000,15000000,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,AC Milan,/ac-mailand/startseite/verein/5,in,2017,-11500000,30.0,1.8,left,ITA-Serie A,Milan,SUI,DF,24.0,1992.0,33.4,2367.0,88.0,673.0,1184.0,523.0,22.0,2365.0,23.0,22.0,95.7,1.0,4.3,1291.0,7115.0,4015.0,89.0,68.0,4.0,25.0,19.0,1610.0,147.0,2018
Mattia De Sciglio,/mattia-de-sciglio/profil/spieler/88682,24,RB,Italy,3000000,12000000,AC Milan,/ac-mailand/startseite/verein/5,Juventus FC,/juventus-turin/startseite/verein/506,out,2017,-9000000,30.0,1.83,right,ITA-Serie A,Juventus,ITA,DF,24.0,1992.0,10.8,888.0,28.0,223.0,521.0,153.0,6.0,888.0,11.0,10.0,90.9,1.0,9.1,520.0,2388.0,1326.0,23.0,17.0,1.0,7.0,6.0,612.0,46.0,2018
Rodrigo Ely,/rodrigo-ely/profil/spieler/176140,23,CB,Brazil,3000000,2800000,AC Milan,/ac-mailand/startseite/verein/5,Deportivo Alavés,/deportivo-alaves/startseite/verein/1108,out,2017,200000,29.0,1.88,right,ESP-La Liga,Alavés,BRA,DF,23.0,1993.0,29.9,1388.0,231.0,829.0,518.0,49.0,30.0,1388.0,3.0,3.0,100.0,0.0,0.0,596.0,2761.0,1468.0,6.0,1.0,0.0,9.0,3.0,635.0,7.0,2018
Luca Vido,/luca-vido/profil/spieler/264514,20,CF,Italy,700000,1400000,AC Milan,/ac-mailand/startseite/verein/5,Atalanta BC,/atalanta-bergamo/startseite/verein/800,out,2017,-700000,26.0,1.82,right,ITA-Serie A,Atalanta,ITA,"FW,MF",20.0,1997.0,0.8,48.0,0.0,2.0,18.0,28.0,6.0,48.0,3.0,2.0,66.7,1.0,33.3,37.0,161.0,72.0,3.0,0.0,1.0,3.0,2.0,42.0,8.0,2018
Giovanni Crociata,/giovanni-crociata/profil/spieler/291400,19,CM,Italy,750000,300000,AC Milan,/ac-mailand/startseite/verein/5,FC Crotone,/fc-crotone/startseite/verein/4083,out,2017,450000,25.0,1.74,right,ITA-Serie A,Crotone,ITA,"MF,FW",19.0,1997.0,3.2,143.0,2.0,21.0,62.0,63.0,7.0,143.0,6.0,4.0,66.7,2.0,33.3,77.0,477.0,269.0,11.0,7.0,2.0,6.0,6.0,94.0,23.0,2018
Marko Rog,/marko-rog/profil/spieler/317482,21,CM,Croatia,1700000,13500000,GNK Dinamo Zagreb,/gnk-dinamo-zagreb/startseite/verein/419,SSC Napoli,/ssc-neapel/startseite/verein/6195,in,2017,-11800000,27.0,1.8,right,ITA-Serie A,Napoli,CRO,"MF,FW",22.0,1995.0,3.2,328.0,4.0,33.0,210.0,87.0,10.0,328.0,15.0,10.0,66.7,5.0,33.3,195.0,891.0,444.0,17.0,9.0,5.0,7.0,6.0,266.0,18.0,2018
Roberto Inglese,/roberto-inglese/profil/spieler/159337,25,CF,Italy,750000,12000000,Chievo Verona,/chievo-verona/startseite/verein/862,SSC Napoli,/ssc-neapel/startseite/verein/6195,in,2017,-11250000,31.0,1.86,right,ITA-Serie A,Chievo,ITA,FW,25.0,1991.0,30.9,875.0,19.0,88.0,357.0,447.0,142.0,873.0,39.0,31.0,79.5,8.0,20.5,547.0,2981.0,931.0,46.0,19.0,28.0,97.0,71.0,692.0,211.0,2018
Adam Ounas,/adam-ounas/profil/spieler/400485,20,RW,Algeria,7000000,12000000,FC Girondins Bordeaux,/fc-girondins-bordeaux/startseite/verein/40,SSC Napoli,/ssc-neapel/startseite/verein/6195,in,2017,-5000000,26.0,1.72,left,ITA-Serie A,Napoli,ALG,FW,20.0,1996.0,1.1,76.0,1.0,3.0,27.0,50.0,3.0,76.0,6.0,4.0,66.7,2.0,33.3,62.0,354.0,193.0,3.0,3.0,3.0,2.0,6.0,67.0,17.0,2018
Leonardo Pavoletti,/leonardo-pavoletti/profil/spieler/64793,28,CF,Italy,1000000,9800000,SSC Napoli,/ssc-neapel/startseite/verein/6195,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390,out,2017,-8800000,34.0,1.88,right,ITA-Serie A,Cagliari,ITA,FW,28.0,1988.0,30.2,1088.0,32.0,85.0,532.0,474.0,146.0,1088.0,6.0,4.0,66.7,2.0,33.3,524.0,1945.0,422.0,8.0,19.0,5.0,84.0,34.0,871.0,165.0,2018
Jonathan de Guzmán,/jonathan-de-guzman/profil/spieler/31067,29,DM,Netherlands,300000,1000000,SSC Napoli,/ssc-neapel/startseite/verein/6195,Eintracht Frankfurt,/eintracht-frankfurt/startseite/verein/24,out,2017,-700000,35.0,1.73,right,GER-Bundesliga,Eint Frankfurt,NED,MF,29.0,1987.0,12.1,739.0,12.0,91.0,467.0,193.0,8.0,739.0,20.0,10.0,50.0,10.0,50.0,372.0,2212.0,1171.0,28.0,28.0,1.0,10.0,17.0,471.0,30.0,2018
Rick Karsdorp,/rick-karsdorp/profil/spieler/205006,22,RB,Netherlands,7000000,16000000,Feyenoord Rotterdam,/feyenoord-rotterdam/startseite/verein/234,AS Roma,/as-rom/startseite/verein/12,in,2017,-9000000,28.0,1.84,right,ITA-Serie A,Roma,NED,DF,22.0,1995.0,0.9,65.0,2.0,12.0,35.0,18.0,0.0,65.0,1.0,0.0,0.0,1.0,100.0,40.0,191.0,71.0,2.0,1.0,0.0,1.0,2.0,45.0,3.0,2018
Cengiz Ünder,/cengiz-under/profil/spieler/341647,20,RW,Turkey,20000000,14250000,Basaksehir FK,/istanbul-basaksehir-fk/startseite/verein/6890,AS Roma,/as-rom/startseite/verein/12,in,2017,5750000,25.0,1.73,left,ITA-Serie A,Roma,TUR,FW,20.0,1997.0,13.9,618.0,10.0,56.0,225.0,351.0,70.0,618.0,38.0,23.0,60.5,15.0,39.5,395.0,2982.0,1359.0,45.0,42.0,20.0,41.0,34.0,450.0,146.0,2018
Juan Jesus,/juan-jesus/profil/spieler/121985,26,CB,Brazil,3500000,8000000,Inter Milan,/inter-mailand/startseite/verein/46,AS Roma,/as-rom/startseite/verein/12,in,2017,-4500000,32.0,1.85,left,ITA-Serie A,Roma,BRA,DF,26.0,1991.0,18.4,1365.0,83.0,602.0,730.0,43.0,3.0,1365.0,3.0,3.0,100.0,0.0,0.0,814.0,4219.0,2044.0,7.0,7.0,1.0,9.0,5.0,938.0,7.0,2018
Mário Rui,/mario-rui/profil/spieler/87884,26,LB,Portugal,8000000,6000000,Empoli FC ,/fc-empoli/startseite/verein/749,AS Roma,/as-rom/startseite/verein/12,in,2017,2000000,32.0,1.68,left,ITA-Serie A,Napoli,POR,DF,26.0,1991.0,23.2,2377.0,41.0,501.0,1272.0,613.0,13.0,2377.0,29.0,12.0,41.4,17.0,58.6,1368.0,5975.0,3686.0,67.0,69.0,2.0,19.0,15.0,1717.0,145.0,2018
Mário Rui,/mario-rui/profil/spieler/87884,26,LB,Portugal,8000000,5750000,AS Roma,/as-rom/startseite/verein/12,SSC Napoli,/ssc-neapel/startseite/verein/6195,out,2017,2250000,32.0,1.68,left,ITA-Serie A,Napoli,POR,DF,26.0,1991.0,23.2,2377.0,41.0,501.0,1272.0,613.0,13.0,2377.0,29.0,12.0,41.4,17.0,58.6,1368.0,5975.0,3686.0,67.0,69.0,2.0,19.0,15.0,1717.0,145.0,2018
Héctor Moreno,/hector-moreno/profil/spieler/51046,29,CB,Mexico,1200000,5700000,PSV Eindhoven,/psv-eindhoven/startseite/verein/383,AS Roma,/as-rom/startseite/verein/12,in,2017,-4500000,35.0,1.84,left,ESP-La Liga,Real Sociedad,MEX,DF,29.0,1988.0,8.0,569.0,45.0,282.0,276.0,15.0,10.0,569.0,0.0,0.0,,0.0,,367.0,2128.0,1230.0,2.0,1.0,0.0,4.0,2.0,394.0,4.0,2018
Héctor Moreno,/hector-moreno/profil/spieler/51046,29,CB,Mexico,1200000,5700000,PSV Eindhoven,/psv-eindhoven/startseite/verein/383,AS Roma,/as-rom/startseite/verein/12,in,2017,-4500000,35.0,1.84,left,ITA-Serie A,Roma,MEX,DF,29.0,1988.0,2.6,209.0,5.0,77.0,129.0,5.0,0.0,209.0,0.0,0.0,,0.0,,145.0,735.0,416.0,2.0,0.0,0.0,0.0,0.0,172.0,0.0,2018
Héctor Moreno,/hector-moreno/profil/spieler/51046,30,CB,Mexico,1200000,6000000,AS Roma,/as-rom/startseite/verein/12,Real Sociedad,/real-sociedad-san-sebastian/startseite/verein/681,out,2017,-4800000,35.0,1.84,left,ESP-La Liga,Real Sociedad,MEX,DF,29.0,1988.0,8.0,569.0,45.0,282.0,276.0,15.0,10.0,569.0,0.0,0.0,,0.0,,367.0,2128.0,1230.0,2.0,1.0,0.0,4.0,2.0,394.0,4.0,2018
Héctor Moreno,/hector-moreno/profil/spieler/51046,30,CB,Mexico,1200000,6000000,AS Roma,/as-rom/startseite/verein/12,Real Sociedad,/real-sociedad-san-sebastian/startseite/verein/681,out,2017,-4800000,35.0,1.84,left,ITA-Serie A,Roma,MEX,DF,29.0,1988.0,2.6,209.0,5.0,77.0,129.0,5.0,0.0,209.0,0.0,0.0,,0.0,,145.0,735.0,416.0,2.0,0.0,0.0,0.0,0.0,172.0,0.0,2018
Aleksandar Kolarov,/aleksandar-kolarov/profil/spieler/46156,31,LB,Serbia,0,5000000,Manchester City,/manchester-city/startseite/verein/281,AS Roma,/as-rom/startseite/verein/12,in,2017,-5000000,37.0,1.87,left,ITA-Serie A,Roma,SRB,DF,31.0,1985.0,34.0,3026.0,121.0,714.0,1294.0,1053.0,53.0,3026.0,92.0,54.0,58.7,38.0,41.3,1583.0,9565.0,5828.0,147.0,94.0,25.0,55.0,27.0,1881.0,247.0,2018
Maxime Gonalons,/maxime-gonalons/profil/spieler/60542,28,DM,France,900000,5000000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,AS Roma,/as-rom/startseite/verein/12,in,2017,-4100000,34.0,1.87,right,ITA-Serie A,Roma,FRA,MF,28.0,1989.0,12.2,916.0,24.0,156.0,642.0,127.0,9.0,916.0,12.0,9.0,75.0,3.0,25.0,508.0,2719.0,1161.0,12.0,14.0,2.0,10.0,13.0,616.0,14.0,2018
Federico Fazio,/federico-fazio/profil/spieler/45314,30,CB,Argentina,400000,3200000,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,AS Roma,/as-rom/startseite/verein/12,in,2017,-2800000,36.0,1.95,right,ITA-Serie A,Roma,ARG,DF,30.0,1987.0,32.5,2329.0,222.0,944.0,1310.0,96.0,26.0,2329.0,23.0,16.0,69.6,7.0,30.4,1212.0,6874.0,4521.0,35.0,19.0,2.0,15.0,8.0,1451.0,5.0,2018
Mohamed Salah,/mohamed-salah/profil/spieler/148455,25,RW,Egypt,65000000,42000000,AS Roma,/as-rom/startseite/verein/12,Liverpool FC,/fc-liverpool/startseite/verein/31,out,2017,23000000,31.0,1.75,left,ENG-Premier League,Liverpool,EGY,FW,25.0,1992.0,32.3,1438.0,3.0,70.0,418.0,970.0,243.0,1436.0,126.0,79.0,62.7,46.0,36.5,944.0,6003.0,2729.0,95.0,52.0,55.0,105.0,95.0,1116.0,393.0,2018
Antonio Rüdiger,/antonio-rudiger/profil/spieler/86202,24,CB,Germany,32000000,35000000,AS Roma,/as-rom/startseite/verein/12,Chelsea FC,/fc-chelsea/startseite/verein/631,out,2017,-3000000,30.0,1.9,right,ENG-Premier League,Chelsea,GER,DF,24.0,1993.0,26.0,1990.0,123.0,842.0,1061.0,97.0,20.0,1990.0,10.0,8.0,80.0,2.0,20.0,1298.0,6974.0,4393.0,33.0,23.0,2.0,14.0,17.0,1404.0,7.0,2018
Gianluca Caprari,/gianluca-caprari/profil/spieler/146752,23,SS,Italy,8000000,15000000,Inter Milan,/inter-mailand/startseite/verein/46,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,in,2017,-7000000,29.0,1.71,right,ITA-Serie A,Sampdoria,ITA,"FW,MF",24.0,1993.0,20.1,948.0,3.0,49.0,326.0,588.0,104.0,948.0,75.0,36.0,48.0,39.0,52.0,609.0,3601.0,1674.0,58.0,44.0,23.0,62.0,48.0,750.0,206.0,2018
Nicola Murru,/nicola-murru/profil/spieler/171399,22,LB,Italy,1000000,9000000,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,in,2017,-8000000,28.0,1.8,left,ITA-Serie A,Sampdoria,ITA,DF,22.0,1994.0,16.1,1010.0,63.0,302.0,515.0,205.0,6.0,1010.0,14.0,10.0,71.4,4.0,28.6,412.0,2119.0,1131.0,27.0,21.0,1.0,13.0,6.0,522.0,57.0,2018
