playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation,currAge,height,foot,league,team,player,nation,pos,age,born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,nextSeason
Jeff Reine-Adélaïde,/jeff-reine-adelaide/profil/spieler/326300,20,AM,France,5000000,1600000,Arsenal FC U23,/fc-arsenal-u23/startseite/verein/9249,Angers SCO,/sco-angers/startseite/verein/1420,in,2018,3400000,25.0,1.84,right,FRA-Ligue 1,Angers,Jeff Reine-Adélaïde,FRA,MF,19.0,1998.0,4.9,0,0,0.0,7,14.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,28.0,8.0,10.0,44.4,2018
Harrison Manzala,/harrison-manzala/profil/spieler/268555,24,RW,DR Congo,200000,1000000,Amiens SC,/amiens-sc/startseite/verein/1416,Angers SCO,/sco-angers/startseite/verein/1420,in,2018,-800000,29.0,1.77,right,FRA-Ligue 1,Amiens,Harrison Manzala,COD,"FW,MF",23.0,1994.0,20.7,3,0,0.0,15,22.0,4.0,53.0,18.0,23.0,0.0,0.0,0.0,134.0,11.0,23.0,32.4,2018
Karl Toko Ekambi,/karl-toko-ekambi/profil/spieler/315110,25,LW,Cameroon,8000000,18000000,Angers SCO,/sco-angers/startseite/verein/1420,Villarreal CF,/fc-villarreal/startseite/verein/1050,out,2018,-10000000,30.0,1.82,right,FRA-Ligue 1,Angers,Karl Toko Ekambi,CMR,"FW,MF",24.0,1992.0,33.8,4,0,0.0,31,35.0,28.0,39.0,15.0,8.0,2.0,0.0,0.0,89.0,28.0,78.0,26.4,2018
Malcom,/malcom/profil/spieler/323704,21,RW,Brazil,30000000,41000000,FC Girondins Bordeaux,/fc-girondins-bordeaux/startseite/verein/40,FC Barcelona,/fc-barcelona/startseite/verein/131,out,2018,-11000000,26.0,1.71,left,FRA-Ligue 1,Bordeaux,Malcom,BRA,FW,20.0,1997.0,31.7,2,0,0.0,25,92.0,8.0,189.0,14.0,10.0,1.0,0.0,0.0,127.0,18.0,49.0,26.9,2018
Diego Rolán,/diego-rolan/profil/spieler/193938,25,CF,Uruguay,1000000,6000000,FC Girondins Bordeaux,/fc-girondins-bordeaux/startseite/verein/40,Deportivo de La Coruña,/deportivo-la-coruna/startseite/verein/897,out,2018,-5000000,30.0,1.77,right,ESP-La Liga,Málaga,Diego Rolán,URU,"FW,MF",24.0,1993.0,21.6,0,0,0.0,28,48.0,19.0,27.0,12.0,25.0,1.0,0.0,0.0,107.0,11.0,41.0,21.2,2018
Enzo Crivelli,/enzo-crivelli/profil/spieler/291110,23,CF,France,1000000,3000000,Angers SCO,/sco-angers/startseite/verein/1420,SM Caen,/sm-caen/startseite/verein/1162,in,2018,-2000000,28.0,1.83,right,FRA-Ligue 1,Angers,Enzo Crivelli,FRA,FW,22.0,1995.0,11.4,6,1,0.0,27,20.0,6.0,5.0,2.0,9.0,0.0,0.0,0.0,20.0,49.0,61.0,44.5,2018
Enzo Crivelli,/enzo-crivelli/profil/spieler/291110,23,CF,France,1000000,3000000,Angers SCO,/sco-angers/startseite/verein/1420,SM Caen,/sm-caen/startseite/verein/1162,in,2018,-2000000,28.0,1.83,right,FRA-Ligue 1,Caen,Enzo Crivelli,FRA,FW,22.0,1995.0,8.1,2,0,0.0,12,11.0,3.0,1.0,2.0,2.0,1.0,0.0,0.0,13.0,32.0,38.0,45.7,2018
Fayçal Fajr,/faycal-fajr/profil/spieler/174344,30,CM,Morocco,1300000,1500000,Getafe CF,/fc-getafe/startseite/verein/3709,SM Caen,/sm-caen/startseite/verein/1162,in,2018,-200000,34.0,1.79,right,ESP-La Liga,Getafe,Fayçal Fajr,MAR,"MF,FW",28.0,1988.0,26.5,7,0,0.0,46,37.0,1.0,121.0,30.0,45.0,0.0,0.0,0.0,178.0,22.0,27.0,44.9,2018
Prince Oniangué,/prince-oniangue/profil/spieler/60578,29,DM,Congo,250000,500000,Wolverhampton Wanderers,/wolverhampton-wanderers/startseite/verein/543,SM Caen,/sm-caen/startseite/verein/1162,in,2018,-250000,34.0,1.88,right,FRA-Ligue 1,Angers,Prince Oniangué,CGO,MF,28.0,1988.0,11.7,1,1,1.0,14,16.0,1.0,3.0,11.0,11.0,0.0,0.0,0.0,46.0,39.0,55.0,41.5,2018
Yann Karamoh,/yann-karamoh/profil/spieler/324804,19,LW,Cote d'Ivoire,3500000,6500000,SM Caen,/sm-caen/startseite/verein/1162,Inter Milan,/inter-mailand/startseite/verein/46,out,2018,-3000000,24.0,1.85,right,ITA-Serie A,Inter,Yann Karamoh,FRA,"FW,MF",19.0,1998.0,5.4,0,0,0.0,4,15.0,2.0,31.0,4.0,1.0,0.0,0.0,0.0,20.0,3.0,8.0,27.3,2018
Ivan Santini,/ivan-santini/profil/spieler/45832,29,CF,Croatia,200000,3000000,SM Caen,/sm-caen/startseite/verein/1162,RSC Anderlecht,/rsc-anderlecht/startseite/verein/58,out,2018,-2800000,34.0,1.9,right,FRA-Ligue 1,Caen,Ivan Santini,CRO,FW,28.0,1989.0,30.9,3,0,0.0,79,53.0,18.0,4.0,4.0,12.0,2.0,0.0,0.0,70.0,111.0,164.0,40.4,2018
Guessouma Fofana,/guessouma-fofana/profil/spieler/419999,25,DM,Mauritania,200000,1000000,Amiens SC,/amiens-sc/startseite/verein/1416,EA Guingamp,/ea-guingamp/startseite/verein/855,in,2018,-800000,30.0,1.84,right,FRA-Ligue 1,Amiens,Guessouma Fofana,MTN,MF,24.0,1992.0,8.3,3,1,0.0,20,8.0,0.0,7.0,12.0,13.0,0.0,0.0,0.0,52.0,14.0,16.0,46.7,2018
Loïc Rémy,/loic-remy/profil/spieler/45121,31,CF,France,150000,1400000,UD Las Palmas,/ud-las-palmas/startseite/verein/472,LOSC Lille,/losc-lille/startseite/verein/1082,in,2018,-1250000,36.0,1.85,right,ESP-La Liga,Getafe,Loïc Rémy,FRA,"FW,MF",30.0,1987.0,5.1,3,1,1.0,14,12.0,9.0,5.0,1.0,2.0,2.0,0.0,0.0,11.0,21.0,19.0,52.5,2018
Loïc Rémy,/loic-remy/profil/spieler/45121,31,CF,France,150000,1400000,UD Las Palmas,/ud-las-palmas/startseite/verein/472,LOSC Lille,/losc-lille/startseite/verein/1082,in,2018,-1250000,36.0,1.85,right,ESP-La Liga,Las Palmas,Loïc Rémy,FRA,FW,30.0,1987.0,8.5,1,0,0.0,8,7.0,3.0,7.0,1.0,3.0,0.0,0.0,0.0,22.0,5.0,4.0,55.6,2018
Yves Bissouma,/yves-bissouma/profil/spieler/410425,21,CM,Mali,18000000,16800000,LOSC Lille,/losc-lille/startseite/verein/1082,Brighton & Hove Albion,/brighton-amp-hove-albion/startseite/verein/1237,out,2018,1200000,26.0,1.82,right,FRA-Ligue 1,Lille,Yves Bissouma,MLI,"MF,DF",20.0,1996.0,17.3,3,0,0.0,37,11.0,4.0,8.0,31.0,50.0,0.0,0.0,0.0,122.0,22.0,11.0,66.7,2018
Ibrahim Amadou,/ibrahim-amadou/profil/spieler/205503,25,DM,France,1500000,14400000,LOSC Lille,/losc-lille/startseite/verein/1082,Sevilla FC,/fc-sevilla/startseite/verein/368,out,2018,-12900000,30.0,1.83,right,FRA-Ligue 1,Lille,Ibrahim Amadou,FRA,"MF,DF",24.0,1993.0,26.7,3,1,0.0,23,17.0,0.0,4.0,41.0,29.0,0.0,1.0,0.0,177.0,33.0,27.0,55.0,2018
Kévin Malcuit,/kevin-malcuit/profil/spieler/126711,27,RB,France,700000,12000000,LOSC Lille,/losc-lille/startseite/verein/1082,SSC Napoli,/ssc-neapel/startseite/verein/6195,out,2018,-11300000,31.0,1.78,right,FRA-Ligue 1,Lille,Kévin Malcuit,MAR,DF,26.0,1991.0,20.2,2,0,0.0,12,32.0,5.0,67.0,38.0,37.0,1.0,0.0,1.0,147.0,13.0,12.0,52.0,2018
Hamza Mendyl,/hamza-mendyl/profil/spieler/447221,20,LB,Morocco,1000000,6000000,LOSC Lille,/losc-lille/startseite/verein/1082,FC Schalke 04,/fc-schalke-04/startseite/verein/33,out,2018,-5000000,25.0,1.79,left,FRA-Ligue 1,Lille,Hamza Mendyl,MAR,"DF,MF",19.0,1997.0,9.5,2,1,0.0,11,3.0,0.0,33.0,17.0,10.0,0.0,1.0,0.0,45.0,6.0,9.0,40.0,2018
Naïm Sliti,/naim-sliti/profil/spieler/184491,25,LW,Tunisia,4500000,2000000,LOSC Lille,/losc-lille/startseite/verein/1082,Dijon FCO,/dijon-fco/startseite/verein/2969,out,2018,2500000,30.0,1.73,right,FRA-Ligue 1,Dijon,Naïm Sliti,TUN,"FW,MF",25.0,1992.0,25.4,2,0,0.0,23,65.0,10.0,112.0,13.0,32.0,2.0,1.0,0.0,125.0,14.0,37.0,27.5,2018
Éder,/eder/profil/spieler/84481,30,CF,Portugal,0,500000,LOSC Lille,/losc-lille/startseite/verein/1082,Lokomotiv Moscow,/lokomotiv-moskau/startseite/verein/932,out,2018,-500000,35.0,1.9,both,ITA-Serie A,Inter,Éder,ITA,"FW,MF",30.0,1986.0,8.9,4,0,0.0,25,15.0,7.0,17.0,5.0,7.0,1.0,0.0,0.0,31.0,10.0,14.0,41.7,2018
Mouctar Diakhaby,/mouctar-diakhaby/profil/spieler/346289,21,CB,Guinea,6000000,15000000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,Valencia CF,/fc-valencia/startseite/verein/1049,out,2018,-9000000,26.0,1.92,right,FRA-Ligue 1,Lyon,Mouctar Diakhaby,GUI,DF,20.0,1996.0,8.1,2,0,0.0,6,7.0,0.0,0.0,12.0,6.0,0.0,0.0,0.0,51.0,21.0,13.0,61.8,2018
Sergi Darder,/sergi-darder/profil/spieler/142021,24,CM,Spain,16000000,8000000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,RCD Espanyol Barcelona,/espanyol-barcelona/startseite/verein/714,out,2018,8000000,29.0,1.8,right,ESP-La Liga,Espanyol,Sergi Darder,ESP,MF,23.0,1993.0,30.9,7,0,0.0,36,31.0,0.0,46.0,52.0,43.0,0.0,0.0,0.0,187.0,16.0,21.0,43.2,2018
Sergi Darder,/sergi-darder/profil/spieler/142021,24,CM,Spain,16000000,8000000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,RCD Espanyol Barcelona,/espanyol-barcelona/startseite/verein/714,out,2018,8000000,29.0,1.8,right,FRA-Ligue 1,Lyon,Sergi Darder,ESP,MF,23.0,1993.0,2.3,2,1,1.0,4,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,11.0,4.0,1.0,80.0,2018
Kevin Strootman,/kevin-strootman/profil/spieler/68864,28,CM,Netherlands,1300000,25000000,AS Roma,/as-rom/startseite/verein/12,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2018,-23700000,33.0,1.86,left,ITA-Serie A,Roma,Kevin Strootman,NED,MF,27.0,1990.0,25.1,4,0,0.0,48,24.0,4.0,24.0,27.0,38.0,0.0,0.0,0.0,154.0,29.0,30.0,49.2,2018
Jordan Amavi,/jordan-amavi/profil/spieler/241229,24,LB,France,2000000,10000000,Aston Villa,/aston-villa/startseite/verein/405,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2018,-8000000,29.0,1.76,left,FRA-Ligue 1,Marseille,Jordan Amavi,FRA,DF,23.0,1994.0,24.4,7,0,0.0,30,22.0,1.0,60.0,45.0,35.0,0.0,1.0,0.0,170.0,42.0,21.0,66.7,2018
Willem Geubbels,/willem-geubbels/profil/spieler/463620,16,LW,France,1800000,20000000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,AS Monaco,/as-monaco/startseite/verein/162,in,2018,-18200000,21.0,1.85,right,FRA-Ligue 1,Lyon,Willem Geubbels,FRA,"FW,MF",15.0,2001.0,0.4,0,0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,,2018
Benjamin Henrichs,/benjamin-henrichs/profil/spieler/202591,21,RB,Germany,15000000,20000000,Bayer 04 Leverkusen,/bayer-04-leverkusen/startseite/verein/15,AS Monaco,/as-monaco/startseite/verein/162,in,2018,-5000000,26.0,1.85,right,GER-Bundesliga,Leverkusen,Benjamin Henrichs,GER,DF,20.0,1997.0,14.1,1,1,0.0,16,21.0,2.0,36.0,31.0,28.0,0.0,1.0,0.0,88.0,20.0,18.0,52.6,2018
Nacer Chadli,/nacer-chadli/profil/spieler/59631,29,LW,Belgium,2000000,12000000,West Bromwich Albion,/west-bromwich-albion/startseite/verein/984,AS Monaco,/as-monaco/startseite/verein/162,in,2018,-10000000,33.0,1.87,right,ENG-Premier League,West Brom,Nacer Chadli,BEL,"FW,MF",27.0,1989.0,2.9,1,0,0.0,1,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,2.0,33.3,2018
Fodé Ballo-Touré,/fode-ballo-toure/profil/spieler/296422,22,LB,Senegal,3500000,11000000,LOSC Lille,/losc-lille/startseite/verein/1082,AS Monaco,/as-monaco/startseite/verein/162,in,2018,-7500000,26.0,1.82,left,FRA-Ligue 1,Lille,Fodé Ballo-Touré,SEN,DF,20.0,1997.0,22.8,5,1,0.0,29,19.0,7.0,44.0,28.0,36.0,0.0,2.0,1.0,132.0,26.0,30.0,46.4,2018
Antonio Barreca,/antonio-barreca/profil/spieler/241889,23,LB,Italy,800000,10000000,Torino FC,/fc-turin/startseite/verein/416,AS Monaco,/as-monaco/startseite/verein/162,in,2018,-9200000,28.0,1.8,left,ITA-Serie A,Torino,Antonio Barreca,ITA,DF,22.0,1995.0,5.2,0,1,0.0,4,2.0,2.0,12.0,5.0,8.0,0.0,1.0,0.0,27.0,7.0,2.0,77.8,2018
Cesc Fàbregas,/cesc-fabregas/profil/spieler/8806,31,CM,Spain,0,9000000,Chelsea FC,/fc-chelsea/startseite/verein/631,AS Monaco,/as-monaco/startseite/verein/162,in,2018,-9000000,36.0,1.79,right,ENG-Premier League,Chelsea,Cesc Fàbregas,ESP,MF,30.0,1987.0,25.6,5,2,1.0,25,22.0,5.0,140.0,22.0,49.0,0.0,0.0,0.0,171.0,10.0,22.0,31.3,2018
Samuel Grandsir,/samuel-grandsir/profil/spieler/432772,21,RW,France,2000000,3000000,ESTAC Troyes,/es-troyes-ac/startseite/verein/1095,AS Monaco,/as-monaco/startseite/verein/162,in,2018,-1000000,26.0,1.7,right,FRA-Ligue 1,Troyes,Samuel Grandsir,FRA,"FW,MF",20.0,1996.0,28.9,3,0,0.0,52,44.0,13.0,83.0,23.0,43.0,0.0,0.0,0.0,173.0,12.0,45.0,21.1,2018
Naldo,/naldo/profil/spieler/32213,36,CB,Brazil,0,2000000,FC Schalke 04,/fc-schalke-04/startseite/verein/33,AS Monaco,/as-monaco/startseite/verein/162,in,2018,-2000000,40.0,1.98,right,ESP-La Liga,Espanyol,Naldo,BRA,DF,28.0,1988.0,10.2,2,0,0.0,7,0.0,1.0,0.0,16.0,8.0,0.0,1.0,0.0,45.0,24.0,20.0,54.5,2018
Naldo,/naldo/profil/spieler/32213,36,CB,Brazil,0,2000000,FC Schalke 04,/fc-schalke-04/startseite/verein/33,AS Monaco,/as-monaco/startseite/verein/162,in,2018,-2000000,40.0,1.98,right,GER-Bundesliga,Schalke 04,Naldo,BRA,DF,34.0,1982.0,34.0,5,0,0.0,34,18.0,1.0,0.0,55.0,36.0,0.0,2.0,0.0,180.0,159.0,40.0,79.9,2018
Thomas Lemar,/thomas-lemar/profil/spieler/205562,22,AM,France,22000000,72000000,AS Monaco,/as-monaco/startseite/verein/162,Atlético de Madrid,/atletico-madrid/startseite/verein/13,out,2018,-50000000,27.0,1.71,left,FRA-Ligue 1,Monaco,Thomas Lemar,FRA,"MF,FW",21.0,1995.0,26.4,1,0,0.0,8,41.0,4.0,170.0,18.0,17.0,2.0,0.0,0.0,140.0,7.0,15.0,31.8,2018
Fabinho,/fabinho/profil/spieler/225693,24,DM,Brazil,42000000,45000000,AS Monaco,/as-monaco/startseite/verein/162,Liverpool FC,/fc-liverpool/startseite/verein/31,out,2018,-3000000,29.0,1.88,right,FRA-Ligue 1,Monaco,Fabinho,BRA,MF,23.0,1993.0,34.0,8,0,0.0,58,66.0,1.0,10.0,43.0,64.0,1.0,0.0,0.0,250.0,94.0,45.0,67.6,2018
Terence Kongolo,/terence-kongolo/profil/spieler/152651,24,CB,Netherlands,900000,20000000,AS Monaco,/as-monaco/startseite/verein/162,Huddersfield Town,/huddersfield-town/startseite/verein/1110,out,2018,-19100000,29.0,1.88,left,ENG-Premier League,Huddersfield,Terence Kongolo,NED,DF,23.0,1994.0,11.7,0,0,0.0,5,10.0,0.0,10.0,32.0,20.0,0.0,0.0,0.0,50.0,27.0,13.0,67.5,2018
Terence Kongolo,/terence-kongolo/profil/spieler/152651,24,CB,Netherlands,900000,20000000,AS Monaco,/as-monaco/startseite/verein/162,Huddersfield Town,/huddersfield-town/startseite/verein/1110,out,2018,-19100000,29.0,1.88,left,FRA-Ligue 1,Monaco,Terence Kongolo,NED,DF,23.0,1994.0,2.9,0,0,0.0,5,4.0,0.0,11.0,5.0,4.0,0.0,0.0,0.0,24.0,4.0,0.0,100.0,2018
Rachid Ghezzal,/rachid-ghezzal/profil/spieler/118287,26,RW,Algeria,5000000,14000000,AS Monaco,/as-monaco/startseite/verein/162,Leicester City,/leicester-city/startseite/verein/1003,out,2018,-9000000,31.0,1.82,left,FRA-Ligue 1,Monaco,Rachid Ghezzal,ALG,"FW,MF",25.0,1992.0,11.2,2,1,0.0,20,18.0,7.0,53.0,11.0,24.0,0.0,0.0,0.0,71.0,9.0,22.0,29.0,2018
Soualiho Meïté,/soualiho-meite/profil/spieler/164913,24,CM,France,3500000,11500000,AS Monaco,/as-monaco/startseite/verein/162,Torino FC,/fc-turin/startseite/verein/416,out,2018,-8000000,29.0,1.87,right,FRA-Ligue 1,Bordeaux,Soualiho Meïté,FRA,MF,23.0,1994.0,14.8,0,0,0.0,20,22.0,0.0,10.0,23.0,13.0,0.0,1.0,0.0,127.0,29.0,17.0,63.0,2018
Soualiho Meïté,/soualiho-meite/profil/spieler/164913,24,CM,France,3500000,11500000,AS Monaco,/as-monaco/startseite/verein/162,Torino FC,/fc-turin/startseite/verein/416,out,2018,-8000000,29.0,1.87,right,FRA-Ligue 1,Monaco,Soualiho Meïté,FRA,MF,23.0,1994.0,1.1,0,0,0.0,2,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,2018
Adama Diakhaby,/adama-diakhaby/profil/spieler/453594,22,RW,France,600000,10000000,AS Monaco,/as-monaco/startseite/verein/162,Huddersfield Town,/huddersfield-town/startseite/verein/1110,out,2018,-9400000,26.0,1.84,left,FRA-Ligue 1,Monaco,Adama Diakhaby,FRA,FW,21.0,1996.0,9.4,2,1,0.0,15,14.0,10.0,20.0,13.0,15.0,0.0,0.0,0.0,39.0,15.0,27.0,35.7,2018
João Moutinho,/joao-moutinho/profil/spieler/29364,31,CM,Portugal,1500000,5600000,AS Monaco,/as-monaco/startseite/verein/162,Wolverhampton Wanderers,/wolverhampton-wanderers/startseite/verein/543,out,2018,-4100000,36.0,1.7,right,FRA-Ligue 1,Monaco,João Moutinho,POR,MF,30.0,1986.0,31.1,6,0,0.0,40,27.0,1.0,110.0,36.0,41.0,0.0,0.0,0.0,206.0,25.0,24.0,51.0,2018
Almamy Touré,/almamy-toure/profil/spieler/216181,22,CB,Mali,2500000,750000,AS Monaco,/as-monaco/startseite/verein/162,Eintracht Frankfurt,/eintracht-frankfurt/startseite/verein/24,out,2018,1750000,27.0,1.83,right,FRA-Ligue 1,Monaco,Almamy Touré,MLI,DF,21.0,1996.0,13.9,3,0,0.0,28,4.0,2.0,46.0,22.0,29.0,0.0,1.0,0.0,82.0,32.0,22.0,59.3,2018
Gaëtan Laborde,/gaetan-laborde/profil/spieler/181378,24,CF,France,16000000,3000000,FC Girondins Bordeaux,/fc-girondins-bordeaux/startseite/verein/40,Montpellier HSC,/montpellier-hsc/startseite/verein/969,in,2018,13000000,29.0,1.81,left,FRA-Ligue 1,Bordeaux,Gaëtan Laborde,FRA,FW,23.0,1994.0,10.6,1,0,0.0,20,16.0,6.0,12.0,1.0,7.0,0.0,0.0,0.0,42.0,47.0,64.0,42.3,2018
Florent Mollet,/florent-mollet/profil/spieler/222859,26,AM,France,2000000,2600000,FC Metz,/fc-metz/startseite/verein/347,Montpellier HSC,/montpellier-hsc/startseite/verein/969,in,2018,-600000,31.0,1.75,right,FRA-Ligue 1,Metz,Florent Mollet,FRA,"MF,FW",25.0,1991.0,15.7,5,0,0.0,33,26.0,3.0,71.0,11.0,18.0,0.0,0.0,0.0,86.0,5.0,19.0,20.8,2018
Junior Sambia,/junior-sambia/profil/spieler/335147,21,RB,France,3500000,2000000,Chamois Niortais FC,/chamois-niortais-fc/startseite/verein/1161,Montpellier HSC,/montpellier-hsc/startseite/verein/969,in,2018,1500000,26.0,1.85,right,FRA-Ligue 1,Montpellier,Junior Sambia,FRA,MF,20.0,1996.0,17.1,3,0,0.0,25,34.0,3.0,98.0,20.0,12.0,0.0,0.0,0.0,90.0,27.0,26.0,50.9,2018
Facundo Píriz,/facundo-piriz/profil/spieler/148607,28,DM,Uruguay,300000,1000000,Akhmat Grozny,/akhmat-grozny/startseite/verein/3725,Montpellier HSC,/montpellier-hsc/startseite/verein/969,in,2018,-700000,33.0,1.87,right,FRA-Ligue 1,Montpellier,Facundo Píriz,URU,MF,27.0,1990.0,9.0,4,0,0.0,13,9.0,0.0,2.0,18.0,16.0,0.0,0.0,0.0,66.0,20.0,16.0,55.6,2018
Nordi Mukiele,/nordi-mukiele/profil/spieler/348026,20,RB,France,18000000,16000000,Montpellier HSC,/montpellier-hsc/startseite/verein/969,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,out,2018,2000000,25.0,1.87,right,FRA-Ligue 1,Montpellier,Nordi Mukiele,FRA,DF,19.0,1997.0,31.0,5,0,0.0,34,65.0,1.0,111.0,73.0,55.0,0.0,0.0,0.0,245.0,71.0,34.0,67.6,2018
Jérôme Roussillon,/jerome-roussillon/profil/spieler/127076,25,LB,Guadeloupe,3000000,5000000,Montpellier HSC,/montpellier-hsc/startseite/verein/969,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,out,2018,-2000000,30.0,1.72,left,FRA-Ligue 1,Montpellier,Jérôme Roussillon,FRA,DF,24.0,1993.0,20.9,2,0,0.0,10,28.0,5.0,94.0,15.0,27.0,0.0,0.0,0.0,106.0,11.0,16.0,40.7,2018
Casimir Ninga,/casimir-ninga/profil/spieler/392810,25,CF,Chad,600000,2000000,Montpellier HSC,/montpellier-hsc/startseite/verein/969,SM Caen,/sm-caen/startseite/verein/1162,out,2018,-1400000,30.0,1.86,right,FRA-Ligue 1,Montpellier,Casimir Ninga,CHA,"FW,MF",24.0,1993.0,14.3,1,0,0.0,32,10.0,15.0,21.0,4.0,7.0,0.0,0.0,0.0,39.0,21.0,48.0,30.4,2018
Rene Krhin,/rene-krhin/profil/spieler/73092,28,DM,Slovenia,0,300000,Granada CF,/fc-granada/startseite/verein/16795,FC Nantes,/fc-nantes/startseite/verein/995,in,2018,-300000,33.0,1.89,right,FRA-Ligue 1,Nantes,Rene Krhin,SVN,MF,27.0,1990.0,14.6,5,0,0.0,17,24.0,1.0,0.0,16.0,12.0,0.0,0.0,0.0,66.0,41.0,45.0,47.7,2018
Emiliano Sala,/emiliano-sala/profil/spieler/190780,28,CF,Argentina,0,6000000,FC Nantes,/fc-nantes/startseite/verein/995,Cardiff City,/cardiff-city/startseite/verein/603,out,2018,-6000000,,1.87,right,FRA-Ligue 1,Nantes,Emiliano Sala,ARG,FW,26.0,1990.0,33.7,4,1,1.0,50,58.0,32.0,9.0,9.0,11.0,0.0,0.0,0.0,95.0,119.0,200.0,37.3,2018
Yacine Bammou,/yacine-bammou/profil/spieler/276255,26,CF,Morocco,450000,2700000,FC Nantes,/fc-nantes/startseite/verein/995,SM Caen,/sm-caen/startseite/verein/1162,out,2018,-2250000,31.0,1.89,right,FRA-Ligue 1,Nantes,Yacine Bammou,MAR,"MF,FW",25.0,1991.0,8.1,2,1,1.0,19,8.0,5.0,17.0,6.0,11.0,0.0,0.0,0.0,52.0,10.0,20.0,33.3,2018
Myziane Maolida,/myziane-maolida/profil/spieler/371142,19,LW,France,1500000,10000000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,OGC Nice,/ogc-nizza/startseite/verein/417,in,2018,-8500000,24.0,1.82,right,FRA-Ligue 1,Lyon,Myziane Maolida,FRA,"FW,MF",18.0,1999.0,3.7,0,0,0.0,3,1.0,2.0,5.0,0.0,5.0,0.0,0.0,0.0,11.0,2.0,6.0,25.0,2018
Christophe Hérelle,/christophe-herelle/profil/spieler/170544,25,CB,Martinique,2000000,5000000,ESTAC Troyes,/es-troyes-ac/startseite/verein/1095,OGC Nice,/ogc-nizza/startseite/verein/417,in,2018,-3000000,30.0,1.88,right,FRA-Ligue 1,Troyes,Christophe Hérelle,MTQ,DF,24.0,1992.0,32.9,7,1,0.0,27,27.0,1.0,0.0,56.0,26.0,0.0,1.0,0.0,174.0,80.0,40.0,66.7,2018
Maxime Le Marchand,/maxime-le-marchand/profil/spieler/60558,28,CB,France,1000000,4000000,OGC Nice,/ogc-nizza/startseite/verein/417,Fulham FC,/fc-fulham/startseite/verein/931,out,2018,-3000000,33.0,1.85,left,FRA-Ligue 1,Nice,Maxime Le Marchand,FRA,DF,27.0,1989.0,28.2,4,0,0.0,23,18.0,0.0,32.0,65.0,36.0,0.0,1.0,0.0,177.0,51.0,23.0,68.9,2018
Arnaud Souquet,/arnaud-souquet/profil/spieler/111058,26,RB,France,2000000,3000000,OGC Nice,/ogc-nizza/startseite/verein/417,KAA Gent,/kaa-gent/startseite/verein/157,out,2018,-1000000,31.0,1.79,right,FRA-Ligue 1,Nice,Arnaud Souquet,FRA,DF,25.0,1992.0,26.8,4,0,0.0,25,47.0,0.0,59.0,39.0,68.0,1.0,0.0,0.0,146.0,20.0,26.0,43.5,2018
Kylian Mbappé,/kylian-mbappe/profil/spieler/342229,19,CF,France,180000000,180000000,AS Monaco,/as-monaco/startseite/verein/162,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2018,0,24.0,1.78,right,FRA-Ligue 1,Monaco,Kylian Mbappé,FRA,"FW,MF",18.0,1998.0,0.8,0,0,0.0,0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,,2018
Kylian Mbappé,/kylian-mbappe/profil/spieler/342229,19,CF,France,180000000,180000000,AS Monaco,/as-monaco/startseite/verein/162,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2018,0,24.0,1.78,right,FRA-Ligue 1,Paris S-G,Kylian Mbappé,FRA,FW,18.0,1998.0,23.3,2,0,0.0,10,37.0,23.0,40.0,0.0,8.0,1.0,0.0,0.0,64.0,6.0,12.0,33.3,2018
Thilo Kehrer,/thilo-kehrer/profil/spieler/228948,21,CB,Germany,18000000,37000000,FC Schalke 04,/fc-schalke-04/startseite/verein/33,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2018,-19000000,26.0,1.86,right,GER-Bundesliga,Schalke 04,Thilo Kehrer,GER,DF,20.0,1996.0,26.3,4,0,0.0,35,29.0,2.0,3.0,35.0,64.0,1.0,0.0,0.0,125.0,55.0,48.0,53.4,2018
