playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation,currAge,height,foot,league,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,nextSeason
Adama Soumaoro,/adama-soumaoro/profil/spieler/126673,29,CB,France,3000000,2100000,LOSC Lille,/losc-lille/startseite/verein/1082,Bologna FC 1909,/fc-bologna/startseite/verein/1025,out,2021,900000,31.0,1.86,right,FRA-Ligue 1,Lille,Adama Soumaoro,FRA,DF,28.0,1992.0,3,145.0,48.0,4.2,1.6,1,90.0,1.0,2,28.0,7,2.33,4.0,0.0,4.0,2.48,1.47,4.4,1.0,3.4,2.1,1.68,2021
Adama Soumaoro,/adama-soumaoro/profil/spieler/126673,29,CB,France,3000000,2100000,LOSC Lille,/losc-lille/startseite/verein/1082,Bologna FC 1909,/fc-bologna/startseite/verein/1025,out,2021,900000,31.0,1.86,right,ITA-Serie A,Bologna,Adama Soumaoro,FRA,DF,28.0,1992.0,20,1755.0,88.0,51.3,19.5,19,90.0,19.0,1,45.0,1,1.05,27.0,33.0,-6.0,-0.31,0.12,30.6,33.4,-2.9,-0.15,0.13,2021
Cheikh Niasse,/cheikh-niasse/profil/spieler/644032,22,DM,Senegal,2800000,900000,LOSC Lille,/losc-lille/startseite/verein/1082,BSC Young Boys,/bsc-young-boys/startseite/verein/452,out,2021,1900000,23.0,1.88,right,FRA-Ligue 1,Lille,Cheikh Niasse,SEN,MF,20.0,2000.0,0,,,,,0,,,0,,14,,,,,,,,,,,,2021
Achraf Hakimi,/achraf-hakimi/profil/spieler/398073,22,RB,Morocco,65000000,68000000,Inter Milan,/inter-mailand/startseite/verein/46,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2021,-3000000,24.0,1.81,right,ITA-Serie A,Inter,Achraf Hakimi,MAR,DF,21.0,1998.0,37,2665.0,72.0,77.9,29.6,29,86.0,19.0,8,22.0,0,2.38,72.0,26.0,46.0,1.55,0.6,61.0,30.2,30.8,1.04,0.61,2021
Danilo Pereira,/danilo-pereira/profil/spieler/141050,29,DM,Portugal,10000000,16000000,FC Porto,/fc-porto/startseite/verein/720,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2021,-6000000,31.0,1.88,right,FRA-Ligue 1,Paris S-G,Danilo Pereira,POR,"MF,DF",28.0,1991.0,23,1430.0,62.0,41.8,15.9,16,81.0,11.0,7,19.0,3,2.26,38.0,15.0,23.0,1.45,-0.14,30.8,18.0,12.8,0.81,-0.4,2021
Mitchel Bakker,/mitchel-bakker/profil/spieler/361065,21,LB,Netherlands,9000000,7000000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,Bayer 04 Leverkusen,/bayer-04-leverkusen/startseite/verein/15,out,2021,2000000,23.0,1.85,left,FRA-Ligue 1,Paris S-G,Mitchel Bakker,NED,DF,20.0,2000.0,26,1694.0,65.0,49.5,18.8,18,84.0,13.0,8,22.0,12,2.31,49.0,10.0,39.0,2.07,1.08,45.5,20.4,25.2,1.34,0.59,2021
Ismail Jakobs,/ismail-jakobs/profil/spieler/375137,21,LB,Senegal,6000000,6500000,1.FC Köln,/1-fc-koln/startseite/verein/3,AS Monaco,/as-monaco/startseite/verein/162,in,2021,-500000,23.0,1.84,left,GER-Bundesliga,Köln,Ismail Jakobs,SEN,"MF,FW",20.0,1999.0,23,1726.0,75.0,56.4,19.2,18,87.0,12.0,5,32.0,1,0.87,20.0,36.0,-16.0,-0.83,-0.16,22.8,27.7,-4.9,-0.26,0.29,2021
Benjamin Henrichs,/benjamin-henrichs/profil/spieler/202591,24,RB,Germany,15000000,15000000,AS Monaco,/as-monaco/startseite/verein/162,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,out,2021,0,26.0,1.85,right,GER-Bundesliga,RB Leipzig,Benjamin Henrichs,GER,"DF,MF",23.0,1997.0,13,540.0,42.0,17.6,6.0,5,76.0,3.0,8,20.0,7,2.23,9.0,7.0,2.0,0.33,-0.6,11.2,6.1,5.0,0.84,-0.23,2021
Fodé Ballo-Touré,/fode-ballo-toure/profil/spieler/296422,24,LB,Senegal,3500000,5400000,AS Monaco,/as-monaco/startseite/verein/162,AC Milan,/ac-mailand/startseite/verein/5,out,2021,-1900000,26.0,1.82,left,FRA-Ligue 1,Monaco,Fodé Ballo-Touré,SEN,DF,23.0,1997.0,24,662.0,28.0,19.4,7.4,6,78.0,4.0,18,11.0,9,2.13,17.0,16.0,1.0,0.14,-0.94,14.1,10.0,4.2,0.57,-0.41,2021
Henry Onyekuru,/henry-onyekuru/profil/spieler/380415,24,LW,Nigeria,5500000,4500000,AS Monaco,/as-monaco/startseite/verein/162,Olympiacos Piraeus,/olympiakos-piraus/startseite/verein/683,out,2021,1000000,26.0,1.75,right,FRA-Ligue 1,Monaco,Henry Onyekuru,NGA,FW,23.0,1997.0,4,140.0,35.0,4.1,1.6,2,52.0,0.0,2,19.0,2,1.75,3.0,3.0,0.0,0.0,-0.93,2.7,0.9,1.8,1.12,0.23,2021
Enzo Millot,/enzo-millot/profil/spieler/569366,19,CM,France,7000000,1750000,AS Monaco,/as-monaco/startseite/verein/162,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,out,2021,5250000,20.0,1.74,left,FRA-Ligue 1,Monaco,Enzo Millot,FRA,MF,18.0,2002.0,2,41.0,21.0,1.2,0.5,0,,0.0,2,21.0,14,0.0,1.0,0.0,1.0,2.2,1.32,1.5,0.1,1.4,3.13,2.26,2021
Xherdan Shaqiri,/xherdan-shaqiri/profil/spieler/86792,29,AM,Switzerland,4000000,6000000,Liverpool FC,/fc-liverpool/startseite/verein/31,Olympique Lyon,/olympique-lyon/startseite/verein/1041,in,2021,-2000000,31.0,1.69,left,ENG-Premier League,Liverpool,Xherdan Shaqiri,SUI,"MF,FW",28.0,1991.0,14,556.0,40.0,16.3,6.2,5,76.0,1.0,9,20.0,13,1.07,5.0,7.0,-2.0,-0.32,-1.2,8.4,7.9,0.4,0.07,-0.69,2021
Xherdan Shaqiri,/xherdan-shaqiri/profil/spieler/86792,30,AM,Switzerland,4000000,7000000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,Chicago Fire FC,/chicago-fire-fc/startseite/verein/432,out,2021,-3000000,31.0,1.69,left,ENG-Premier League,Liverpool,Xherdan Shaqiri,SUI,"MF,FW",28.0,1991.0,14,556.0,40.0,16.3,6.2,5,76.0,1.0,9,20.0,13,1.07,5.0,7.0,-2.0,-0.32,-1.2,8.4,7.9,0.4,0.07,-0.69,2021
Bruno Guimarães,/bruno-guimaraes/profil/spieler/520624,24,DM,Brazil,70000000,42100000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,Newcastle United,/newcastle-united/startseite/verein/762,out,2021,27900000,25.0,1.82,right,FRA-Ligue 1,Lyon,Bruno Guimarães,BRA,MF,22.0,1997.0,33,1754.0,53.0,51.3,19.5,21,73.0,5.0,12,19.0,2,1.97,45.0,18.0,27.0,1.39,0.79,46.9,18.7,28.1,1.44,0.81,2021
Joachim Andersen,/joachim-andersen/profil/spieler/260827,25,CB,Denmark,30000000,17500000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,Crystal Palace,/crystal-palace/startseite/verein/873,out,2021,12500000,27.0,1.92,right,ENG-Premier League,Fulham,Joachim Andersen,DEN,DF,24.0,1996.0,31,2730.0,88.0,79.8,30.3,30,89.0,29.0,1,59.0,0,0.87,22.0,35.0,-13.0,-0.43,1.27,33.4,39.9,-6.5,-0.21,0.52,2021
Joachim Andersen,/joachim-andersen/profil/spieler/260827,25,CB,Denmark,30000000,17500000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,Crystal Palace,/crystal-palace/startseite/verein/873,out,2021,12500000,27.0,1.92,right,FRA-Ligue 1,Lyon,Joachim Andersen,DEN,DF,24.0,1996.0,3,192.0,64.0,5.6,2.1,2,90.0,2.0,1,12.0,3,1.33,1.0,2.0,-1.0,-0.47,-1.56,4.4,2.0,2.3,1.09,0.04,2021
Maxwel Cornet,/maxwel-cornet/profil/spieler/234781,24,LW,Cote d'Ivoire,12000000,15000000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,Burnley FC,/fc-burnley/startseite/verein/1132,out,2021,-3000000,26.0,1.79,left,FRA-Ligue 1,Lyon,Maxwel Cornet,CIV,"DF,FW",23.0,1996.0,36,2446.0,68.0,71.5,27.2,29,78.0,12.0,7,24.0,0,1.94,65.0,34.0,31.0,1.14,0.49,62.3,31.5,30.8,1.13,0.29,2021
Jean Lucas,/jean-lucas/profil/spieler/578872,23,CM,Brazil,5000000,11000000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,AS Monaco,/as-monaco/startseite/verein/162,out,2021,-6000000,25.0,1.79,right,FRA-Ligue 1,Brest,Jean Lucas,BRA,"MF,FW",22.0,1998.0,16,1011.0,63.0,29.6,11.2,11,83.0,7.0,5,20.0,0,0.69,13.0,18.0,-5.0,-0.45,-0.03,12.8,16.3,-3.6,-0.32,-0.15,2021
Jean Lucas,/jean-lucas/profil/spieler/578872,23,CM,Brazil,5000000,11000000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,AS Monaco,/as-monaco/startseite/verein/162,out,2021,-6000000,25.0,1.79,right,FRA-Ligue 1,Lyon,Jean Lucas,BRA,MF,22.0,1998.0,8,172.0,22.0,5.0,1.9,1,74.0,0.0,7,14.0,10,2.13,2.0,3.0,-1.0,-0.52,-1.6,4.2,1.6,2.6,1.34,0.31,2021
Pol Lirola,/pol-lirola/profil/spieler/298975,24,RB,Spain,2000000,13000000,ACF Fiorentina,/ac-florenz/startseite/verein/430,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2021,-11000000,25.0,1.83,right,FRA-Ligue 1,Marseille,Pol Lirola,ESP,"DF,FW",22.0,1997.0,19,1553.0,82.0,45.4,17.3,17,89.0,15.0,2,18.0,0,1.32,24.0,24.0,0.0,0.0,-0.34,21.7,20.5,1.1,0.06,0.14,2021
Pol Lirola,/pol-lirola/profil/spieler/298975,24,RB,Spain,2000000,13000000,ACF Fiorentina,/ac-florenz/startseite/verein/430,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2021,-11000000,25.0,1.83,right,ITA-Serie A,Fiorentina,Pol Lirola,ESP,"DF,FW",22.0,1997.0,12,498.0,42.0,14.6,5.5,4,79.0,2.0,8,23.0,4,0.83,6.0,10.0,-4.0,-0.72,-0.48,5.7,11.1,-5.4,-0.97,-0.62,2021
Leonardo Balerdi,/leonardo-balerdi/profil/spieler/575998,22,CB,Argentina,10000000,11000000,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2021,-1000000,24.0,1.87,right,FRA-Ligue 1,Marseille,Leonardo Balerdi,ARG,DF,21.0,1999.0,21,1634.0,78.0,47.8,18.2,19,86.0,17.0,2,3.0,15,1.62,24.0,24.0,0.0,0.0,-0.35,19.1,22.3,-3.2,-0.17,-0.31,2021
Darío Benedetto,/dario-benedetto/profil/spieler/92693,31,CF,Argentina,2000000,3000000,Olympique Marseille,/olympique-marseille/startseite/verein/244,CA Boca Juniors,/club-atletico-boca-juniors/startseite/verein/189,out,2021,-1000000,33.0,1.75,right,FRA-Ligue 1,Marseille,Darío Benedetto,ARG,FW,30.0,1990.0,32,1579.0,49.0,46.2,17.5,19,72.0,2.0,13,16.0,2,1.53,25.0,21.0,4.0,0.23,0.08,22.1,22.1,0.0,0.0,0.02,2021
Hiroki Sakai,/hiroki-sakai/profil/spieler/83002,31,RB,Japan,1400000,1500000,Olympique Marseille,/olympique-marseille/startseite/verein/244,Urawa Red Diamonds,/urawa-red-diamonds/startseite/verein/828,out,2021,-100000,33.0,1.85,right,FRA-Ligue 1,Marseille,Hiroki Sakai,JPN,DF,30.0,1990.0,29,2385.0,82.0,69.7,26.5,26,87.0,21.0,3,44.0,1,1.59,40.0,37.0,3.0,0.11,-0.23,35.0,35.7,-0.7,-0.03,-0.06,2021
Baptiste Santamaria,/baptiste-santamaria/profil/spieler/285323,26,DM,France,14000000,14000000,SC Freiburg,/sc-freiburg/startseite/verein/60,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,in,2021,0,28.0,1.83,right,FRA-Ligue 1,Angers,Baptiste Santamaria,FRA,MF,25.0,1995.0,3,270.0,90.0,7.9,3.0,3,90.0,3.0,0,,0,2.0,2.0,2.0,0.0,0.0,0.51,4.3,3.3,1.0,0.34,0.67,2021
Baptiste Santamaria,/baptiste-santamaria/profil/spieler/285323,26,DM,France,14000000,14000000,SC Freiburg,/sc-freiburg/startseite/verein/60,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,in,2021,0,28.0,1.83,right,GER-Bundesliga,Freiburg,Baptiste Santamaria,FRA,MF,25.0,1995.0,30,2209.0,74.0,72.2,24.5,28,78.0,13.0,2,18.0,0,1.23,37.0,36.0,1.0,0.04,0.15,32.3,32.3,0.0,0.0,0.73,2021
Birger Meling,/birger-meling/profil/spieler/282250,26,LB,Norway,5000000,3000000,Nîmes Olympique,/nimes-olympique/startseite/verein/1160,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,in,2021,2000000,28.0,1.73,left,FRA-Ligue 1,Nîmes,Birger Meling,NOR,DF,25.0,1994.0,26,2328.0,90.0,68.1,25.9,26,90.0,25.0,0,,1,1.12,33.0,45.0,-12.0,-0.46,1.1,31.6,38.2,-6.6,-0.25,0.93,2021
Eduardo Camavinga,/eduardo-camavinga/profil/spieler/640428,18,CM,France,85000000,31000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Real Madrid,/real-madrid/startseite/verein/418,out,2021,54000000,20.0,1.82,left,FRA-Ligue 1,Rennes,Eduardo Camavinga,FRA,MF,17.0,2002.0,35,2402.0,69.0,70.2,26.7,28,79.0,10.0,7,29.0,0,1.54,36.0,28.0,8.0,0.3,-0.05,33.0,26.5,6.5,0.25,-0.03,2021
Faitout Maouassa,/faitout-maouassa/profil/spieler/357072,23,LB,France,6000000,4000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Club Brugge KV,/fc-brugge/startseite/verein/2282,out,2021,2000000,24.0,1.7,left,FRA-Ligue 1,Rennes,Faitout Maouassa,FRA,DF,22.0,1998.0,23,1170.0,51.0,34.2,13.0,13,73.0,4.0,10,23.0,3,1.57,16.0,13.0,3.0,0.23,-0.13,14.2,12.4,1.8,0.14,-0.18,2021
Brandon Soppy,/brandon-soppy/profil/spieler/546880,19,RB,France,9000000,2000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Udinese Calcio,/udinese-calcio/startseite/verein/410,out,2021,7000000,21.0,1.81,right,FRA-Ligue 1,Rennes,Brandon Soppy,FRA,DF,18.0,2002.0,10,559.0,56.0,16.3,6.2,5,84.0,4.0,5,28.0,21,1.5,12.0,5.0,7.0,1.13,0.97,9.2,4.5,4.7,0.76,0.6,2021
Sacha Boey,/sacha-boey/profil/spieler/475413,20,RB,France,16000000,1150000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Galatasaray,/galatasaray-istanbul/startseite/verein/141,out,2021,14850000,22.0,1.78,right,FRA-Ligue 1,Dijon,Sacha Boey,FRA,DF,19.0,2000.0,24,1863.0,78.0,54.5,20.7,21,87.0,17.0,3,11.0,3,0.54,15.0,33.0,-18.0,-0.87,0.86,19.0,39.1,-20.1,-0.97,0.11,2021
Sacha Boey,/sacha-boey/profil/spieler/475413,20,RB,France,16000000,1150000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Galatasaray,/galatasaray-istanbul/startseite/verein/141,out,2021,14850000,22.0,1.78,right,FRA-Ligue 1,Rennes,Sacha Boey,FRA,DF,19.0,2000.0,2,124.0,62.0,3.6,1.4,2,62.0,1.0,0,,1,1.0,2.0,2.0,0.0,0.0,-0.33,1.9,1.2,0.7,0.49,0.24,2021
Gaël Kakuta,/gael-kakuta/profil/spieler/74297,30,AM,DR Congo,1800000,5000000,Amiens SC,/amiens-sc/startseite/verein/1416,RC Lens,/rc-lens/startseite/verein/826,in,2021,-3200000,32.0,1.73,left,FRA-Ligue 1,Lens,Gaël Kakuta,COD,"MF,FW",29.0,1991.0,35,2394.0,68.0,70.0,26.6,30,77.0,5.0,5,18.0,0,1.43,38.0,36.0,2.0,0.08,0.16,39.3,29.9,9.4,0.35,0.34,2021
Clément Michelin,/clement-michelin/profil/spieler/318520,24,RB,France,1200000,1000000,RC Lens,/rc-lens/startseite/verein/826,AEK Athens,/aek-athen/startseite/verein/2441,out,2021,200000,26.0,1.79,right,FRA-Ligue 1,Lens,Clément Michelin,FRA,DF,23.0,1997.0,26,1154.0,44.0,33.7,12.8,13,78.0,7.0,13,11.0,4,1.54,19.0,16.0,3.0,0.23,0.31,19.3,16.2,3.1,0.24,-0.02,2021
Gaëtan Laborde,/gaetan-laborde/profil/spieler/181378,27,CF,France,16000000,15000000,Montpellier HSC,/montpellier-hsc/startseite/verein/969,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,out,2021,1000000,29.0,1.81,left,FRA-Ligue 1,Montpellier,Gaëtan Laborde,FRA,"FW,MF",26.0,1994.0,38,3256.0,86.0,95.2,36.2,38,86.0,24.0,0,,0,1.42,59.0,58.0,1.0,0.03,1.67,50.6,61.0,-10.4,-0.29,1.87,2021
Andy Delort,/andy-delort/profil/spieler/122797,29,CF,Algeria,7000000,10000000,Montpellier HSC,/montpellier-hsc/startseite/verein/969,OGC Nice,/ogc-nizza/startseite/verein/417,in,2021,-3000000,31.0,1.81,right,FRA-Ligue 1,Montpellier,Andy Delort,ALG,FW,28.0,1991.0,30,2482.0,83.0,72.6,27.6,30,83.0,18.0,0,,0,1.6,49.0,43.0,6.0,0.22,0.99,39.3,43.5,-4.1,-0.15,0.83,2021
Jean-Clair Todibo,/jean-clair-todibo/profil/spieler/605184,21,CB,France,30000000,8500000,FC Barcelona,/fc-barcelona/startseite/verein/131,OGC Nice,/ogc-nizza/startseite/verein/417,in,2021,21500000,23.0,1.9,right,FRA-Ligue 1,Nice,Jean-Clair Todibo,FRA,DF,20.0,1999.0,15,1330.0,89.0,38.9,14.8,15,89.0,13.0,0,,0,1.67,24.0,20.0,4.0,0.27,0.57,20.8,20.2,0.6,0.04,0.4,2021
Mario Lemina,/mario-lemina/profil/spieler/170934,27,DM,Gabon,10000000,5500000,Southampton FC,/fc-southampton/startseite/verein/180,OGC Nice,/ogc-nizza/startseite/verein/417,in,2021,4500000,29.0,1.84,right,ENG-Premier League,Fulham,Mario Lemina,GAB,MF,26.0,1993.0,28,1703.0,61.0,49.8,18.9,19,80.0,8.0,9,20.0,2,0.89,14.0,27.0,-13.0,-0.69,-0.01,21.0,26.7,-5.7,-0.3,0.03,2021
Melvin Bard,/melvin-bard/profil/spieler/532775,20,LB,France,7000000,3000000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,OGC Nice,/ogc-nizza/startseite/verein/417,in,2021,4000000,22.0,1.73,left,FRA-Ligue 1,Lyon,Melvin Bard,FRA,DF,19.0,2000.0,14,432.0,31.0,12.6,4.8,4,82.0,3.0,10,10.0,20,1.86,6.0,5.0,1.0,0.21,-0.91,9.0,5.0,4.1,0.84,-0.24,2021
Wylan Cyprien,/wylan-cyprien/profil/spieler/182889,26,CM,France,1800000,7650000,OGC Nice,/ogc-nizza/startseite/verein/417,Parma Calcio 1913,/parma-calcio-1913/startseite/verein/130,out,2021,-5850000,28.0,1.8,right,ITA-Serie A,Parma,Wylan Cyprien,FRA,MF,25.0,1995.0,13,410.0,32.0,12.0,4.6,2,90.0,2.0,11,21.0,10,0.38,2.0,16.0,-14.0,-3.07,-2.18,5.1,10.8,-5.8,-1.27,-0.88,2021
Myziane Maolida,/myziane-maolida/profil/spieler/371142,22,LW,France,1500000,4000000,OGC Nice,/ogc-nizza/startseite/verein/417,Hertha BSC,/hertha-bsc/startseite/verein/44,out,2021,-2500000,24.0,1.82,right,FRA-Ligue 1,Nice,Myziane Maolida,FRA,"FW,MF",21.0,1999.0,19,1077.0,57.0,31.5,12.0,11,80.0,5.0,8,25.0,4,1.42,18.0,17.0,1.0,0.08,0.24,15.7,19.6,-3.9,-0.33,-0.18,2021
Hassane Kamara,/hassane-kamara/profil/spieler/290017,27,LB,Cote d'Ivoire,8000000,4000000,OGC Nice,/ogc-nizza/startseite/verein/417,Watford FC,/fc-watford/startseite/verein/1010,out,2021,4000000,29.0,1.7,left,FRA-Ligue 1,Nice,Hassane Kamara,CIV,"DF,FW",26.0,1994.0,36,2960.0,82.0,86.5,32.9,34,85.0,27.0,2,40.0,0,1.44,44.0,41.0,3.0,0.09,1.27,40.8,46.1,-5.3,-0.16,0.31,2021
Pierre Lees-Melou,/pierre-lees-melou/profil/spieler/377393,28,DM,France,4000000,3900000,OGC Nice,/ogc-nizza/startseite/verein/417,Norwich City,/norwich-city/startseite/verein/1123,out,2021,100000,30.0,1.85,right,FRA-Ligue 1,Nice,Pierre Lees-Melou,FRA,MF,27.0,1993.0,29,2063.0,71.0,60.3,22.9,23,83.0,16.0,6,27.0,1,1.48,31.0,35.0,-4.0,-0.17,-0.24,30.4,35.4,-4.9,-0.22,-0.04,2021
Pape Matar Sarr,/pape-matar-sarr/profil/spieler/568693,18,CM,Senegal,15000000,16900000,FC Metz,/fc-metz/startseite/verein/347,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,out,2021,-1900000,20.0,1.84,right,FRA-Ligue 1,Metz,Pape Matar Sarr,SEN,MF,17.0,2002.0,22,1594.0,72.0,46.6,17.7,18,84.0,14.0,4,23.0,9,1.05,24.0,29.0,-5.0,-0.28,-0.33,19.7,24.9,-5.2,-0.29,-0.29,2021
Victorien Angban,/victorien-angban/profil/spieler/178314,24,CM,Cote d'Ivoire,2000000,4099999,FC Metz,/fc-metz/startseite/verein/347,FC Sochi,/fk-sochi/startseite/verein/41231,out,2021,-2099999,26.0,1.8,right,FRA-Ligue 1,Metz,Victorien Angban,CIV,MF,23.0,1996.0,26,1672.0,64.0,48.9,18.6,21,76.0,7.0,5,15.0,8,1.5,21.0,23.0,-2.0,-0.11,0.0,19.9,21.1,-1.2,-0.06,0.14,2021
Mamadou Fofana,/mamadou-fofana/profil/spieler/402004,23,CB,Mali,1800000,2000000,FC Metz,/fc-metz/startseite/verein/347,Amiens SC,/amiens-sc/startseite/verein/1416,out,2021,-200000,25.0,1.86,both,FRA-Ligue 1,Metz,Mamadou Fofana,MLI,"MF,DF",22.0,1998.0,16,1070.0,67.0,31.3,11.9,11,83.0,8.0,5,32.0,21,1.31,14.0,15.0,-1.0,-0.08,0.03,16.0,16.9,-1.0,-0.08,0.08,2021
Thierry Ambrose,/thierry-ambrose/profil/spieler/265763,24,CF,Guadeloupe,1300000,500000,FC Metz,/fc-metz/startseite/verein/347,KV Oostende,/kv-oostende/startseite/verein/2861,out,2021,800000,26.0,1.8,right,FRA-Ligue 1,Metz,Thierry Ambrose,GLP,FW,23.0,1997.0,23,753.0,33.0,22.0,8.4,5,62.0,0.0,18,25.0,10,1.22,13.0,12.0,1.0,0.12,0.29,9.6,11.5,-1.9,-0.23,-0.12,2021
Issouf Sissokho,/issouf-sissokho/profil/spieler/740674,19,CM,Mali,800000,300000,Derby Académie,/derby-academie/startseite/verein/78820,FC Girondins Bordeaux,/fc-girondins-bordeaux/startseite/verein/40,in,2021,500000,21.0,1.74,right,FRA-Ligue 1,Bordeaux,Issouf Sissokho,MLI,"MF,DF",18.0,2002.0,6,78.0,13.0,2.3,0.9,0,,0.0,6,13.0,4,1.5,3.0,1.0,2.0,2.31,2.74,1.1,2.1,-1.0,-1.12,-0.84,2021
Yacine Adli,/yacine-adli/profil/spieler/395236,21,AM,France,8000000,8500000,FC Girondins Bordeaux,/fc-girondins-bordeaux/startseite/verein/40,AC Milan,/ac-mailand/startseite/verein/5,out,2021,-500000,22.0,1.86,right,FRA-Ligue 1,Bordeaux,Yacine Adli,FRA,MF,20.0,2000.0,35,2418.0,69.0,70.7,26.9,25,84.0,16.0,10,32.0,0,1.17,28.0,47.0,-19.0,-0.71,-1.16,30.4,40.4,-9.9,-0.37,-0.24,2021
Samuel Kalu,/samuel-kalu/profil/spieler/424051,24,RW,Nigeria,2500000,3000000,FC Girondins Bordeaux,/fc-girondins-bordeaux/startseite/verein/40,Watford FC,/fc-watford/startseite/verein/1010,out,2021,-500000,25.0,1.77,right,FRA-Ligue 1,Bordeaux,Samuel Kalu,NGA,"FW,MF",22.0,1997.0,20,964.0,48.0,28.2,10.7,14,62.0,0.0,6,17.0,0,1.45,13.0,9.0,4.0,0.37,1.03,10.5,10.0,0.4,0.04,0.47,2021
Boulaye Dia,/boulaye-dia/profil/spieler/626913,24,CF,Senegal,25000000,12000000,Stade Reims,/stade-reims/startseite/verein/1421,Villarreal CF,/fc-villarreal/startseite/verein/1050,out,2021,13000000,26.0,1.8,right,FRA-Ligue 1,Reims,Boulaye Dia,SEN,"FW,MF",23.0,1996.0,36,2930.0,81.0,85.7,32.6,35,83.0,16.0,1,33.0,1,1.17,41.0,39.0,2.0,0.06,1.9,30.8,48.0,-17.1,-0.53,1.15,2021
Mathieu Cafaro,/mathieu-cafaro/profil/spieler/399383,24,LW,France,3000000,250000,Stade Reims,/stade-reims/startseite/verein/1421,Standard Liège,/standard-luttich/startseite/verein/3057,out,2021,2750000,26.0,1.75,right,FRA-Ligue 1,Reims,Mathieu Cafaro,FRA,"MF,FW",23.0,1997.0,31,2074.0,67.0,60.6,23.0,27,73.0,5.0,4,27.0,3,1.19,28.0,25.0,3.0,0.13,0.87,20.9,32.8,-11.9,-0.52,0.44,2021
Gerzino Nyamsi,/gerzino-nyamsi/profil/spieler/378953,24,CB,France,5000000,1500000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667,in,2021,3500000,26.0,1.95,right,FRA-Ligue 1,Rennes,Gerzino Nyamsi,FRA,DF,23.0,1997.0,14,871.0,62.0,25.5,9.7,10,83.0,8.0,4,9.0,16,1.14,13.0,9.0,4.0,0.41,0.13,12.4,10.0,2.4,0.25,-0.01,2021
Mohamed Simakan,/mohamed-simakan/profil/spieler/666234,21,CB,France,25000000,15000000,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,out,2021,10000000,23.0,1.87,right,FRA-Ligue 1,Strasbourg,Mohamed Simakan,FRA,DF,20.0,2000.0,19,1615.0,85.0,47.2,17.9,19,85.0,15.0,0,,0,1.05,25.0,31.0,-6.0,-0.33,-0.18,26.4,27.7,-1.3,-0.07,-0.25,2021
Yoane Wissa,/yoane-wissa/profil/spieler/388165,24,LW,DR Congo,18000000,10000000,FC Lorient,/fc-lorient/startseite/verein/1158,Brentford FC,/fc-brentford/startseite/verein/1148,out,2021,8000000,26.0,1.76,right,FRA-Ligue 1,Lorient,Yoane Wissa,COD,"MF,FW",23.0,1996.0,38,2674.0,70.0,78.2,29.7,30,81.0,12.0,8,30.0,0,1.11,41.0,49.0,-8.0,-0.27,0.94,38.1,39.0,-0.9,-0.03,0.34,2021
