playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation,currAge,height,foot,league,team,player,nation,pos,age,born,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,nextSeason
Giovani Lo Celso,/giovani-lo-celso/profil/spieler/348795,23,CM,Argentina,14000000,22000000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150,out,2019,-8000000,27.0,1.77,left,ESP-La Liga,Betis,Giovani Lo Celso,ARG,"MF,FW",22.0,1996.0,26.6,1802.0,14.0,168.0,957.0,706.0,100.0,1798.0,103.0,63.0,61.2,40.0,38.8,1238.0,8578.0,4404.0,127.0,96.0,23.0,69.0,54.0,1466.0,125.0,2019
Giovani Lo Celso,/giovani-lo-celso/profil/spieler/348795,23,CM,Argentina,14000000,22000000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150,out,2019,-8000000,27.0,1.77,left,FRA-Ligue 1,Paris S-G,Giovani Lo Celso,ARG,MF,22.0,1996.0,0.1,14.0,0.0,4.0,7.0,3.0,0.0,14.0,0.0,0.0,,0.0,,8.0,38.0,17.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2019
Moussa Diaby,/moussa-diaby/profil/spieler/395516,19,RW,France,50000000,15000000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,Bayer 04 Leverkusen,/bayer-04-leverkusen/startseite/verein/15,out,2019,35000000,23.0,1.7,left,FRA-Ligue 1,Paris S-G,Moussa Diaby,FRA,"MF,DF",19.0,1999.0,12.7,692.0,10.0,75.0,260.0,364.0,68.0,692.0,36.0,20.0,55.6,16.0,44.4,486.0,3044.0,1592.0,60.0,32.0,27.0,34.0,24.0,552.0,148.0,2019
Christopher Nkunku,/christopher-nkunku/profil/spieler/344381,21,SS,France,80000000,13000000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,out,2019,67000000,25.0,1.78,right,FRA-Ligue 1,Paris S-G,Christopher Nkunku,FRA,"MF,FW",20.0,1997.0,12.8,789.0,14.0,92.0,373.0,335.0,40.0,789.0,39.0,23.0,59.0,16.0,41.0,533.0,3122.0,1642.0,52.0,42.0,12.0,29.0,20.0,632.0,130.0,2019
Timothy Weah,/timothy-weah/profil/spieler/370846,19,RW,United States,14000000,10000000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,LOSC Lille,/losc-lille/startseite/verein/1082,out,2019,4000000,23.0,1.83,right,FRA-Ligue 1,Paris S-G,Timothy Weah,USA,FW,18.0,2000.0,0.6,11.0,0.0,0.0,4.0,7.0,3.0,11.0,0.0,0.0,,0.0,,4.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,7.0,4.0,2019
Kevin Trapp,/kevin-trapp/profil/spieler/45672,29,GK,Germany,8500000,7000000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,Eintracht Frankfurt,/eintracht-frankfurt/startseite/verein/24,out,2019,1500000,32.0,1.89,right,GER-Bundesliga,Eint Frankfurt,Kevin Trapp,GER,GK,28.0,1990.0,32.6,1310.0,932.0,1305.0,5.0,0.0,0.0,1310.0,0.0,0.0,,0.0,,629.0,4509.0,3302.0,0.0,1.0,1.0,0.0,0.0,514.0,0.0,2019
Björn Engels,/bjorn-engels/profil/spieler/193469,24,CB,Belgium,1000000,4000000,Olympiacos Piraeus,/olympiakos-piraus/startseite/verein/683,Stade Reims,/stade-reims/startseite/verein/1421,in,2019,-3000000,28.0,1.95,right,FRA-Ligue 1,Reims,Björn Engels,BEL,DF,23.0,1994.0,33.0,1625.0,228.0,910.0,677.0,47.0,29.0,1625.0,10.0,6.0,60.0,4.0,40.0,855.0,5075.0,3441.0,20.0,9.0,0.0,9.0,3.0,956.0,4.0,2019
Björn Engels,/bjorn-engels/profil/spieler/193469,24,CB,Belgium,1000000,8000000,Stade Reims,/stade-reims/startseite/verein/1421,Aston Villa,/aston-villa/startseite/verein/405,out,2019,-7000000,28.0,1.95,right,FRA-Ligue 1,Reims,Björn Engels,BEL,DF,23.0,1994.0,33.0,1625.0,228.0,910.0,677.0,47.0,29.0,1625.0,10.0,6.0,60.0,4.0,40.0,855.0,5075.0,3441.0,20.0,9.0,0.0,9.0,3.0,956.0,4.0,2019
Thomas Fontaine,/thomas-fontaine/profil/spieler/80036,28,CB,Madagascar,250000,1000000,Stade Reims,/stade-reims/startseite/verein/1421,FC Lorient,/fc-lorient/startseite/verein/1158,out,2019,-750000,32.0,1.85,left,FRA-Ligue 1,Reims,Thomas Fontaine,MAD,"DF,MF",27.0,1991.0,4.7,252.0,41.0,155.0,94.0,6.0,2.0,252.0,1.0,1.0,100.0,0.0,0.0,129.0,596.0,304.0,2.0,1.0,1.0,3.0,1.0,158.0,0.0,2019
M'Baye Niang,/mbaye-niang/profil/spieler/157501,24,CF,Senegal,2500000,15000000,Torino FC,/fc-turin/startseite/verein/416,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,in,2019,-12500000,28.0,1.88,both,FRA-Ligue 1,Rennes,M'Baye Niang,SEN,"FW,MF",23.0,1994.0,19.9,692.0,17.0,56.0,325.0,327.0,94.0,690.0,52.0,18.0,34.6,34.0,65.4,458.0,3243.0,1444.0,63.0,37.0,21.0,67.0,34.0,531.0,115.0,2019
Flavien Tait,/flavien-tait/profil/spieler/202278,26,CM,France,6000000,9000000,Angers SCO,/sco-angers/startseite/verein/1420,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,in,2019,-3000000,30.0,1.76,right,FRA-Ligue 1,Angers,Flavien Tait,FRA,"MF,FW",25.0,1993.0,33.2,2018.0,20.0,231.0,941.0,879.0,98.0,2017.0,148.0,82.0,55.4,66.0,44.6,1212.0,9223.0,5316.0,184.0,125.0,39.0,99.0,69.0,1456.0,279.0,2019
Edouard Mendy,/edouard-mendy/profil/spieler/442531,27,GK,Senegal,12000000,7600000,Stade Reims,/stade-reims/startseite/verein/1421,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,in,2019,4400000,31.0,1.94,right,FRA-Ligue 1,Reims,Edouard Mendy,SEN,GK,26.0,1992.0,38.0,1252.0,1044.0,1240.0,12.0,1.0,0.0,1252.0,0.0,0.0,,0.0,,562.0,3854.0,2698.0,0.0,0.0,0.0,1.0,0.0,362.0,0.0,2019
Metehan Güçlü,/metehan-guclu/profil/spieler/395519,20,CF,Turkey,300000,1500000,Paris Saint-Germain B,/fc-paris-saint-germain-b/startseite/verein/8512,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,in,2019,-1200000,24.0,1.82,left,FRA-Ligue 1,Paris S-G,Metehan Güçlü,TUR,MF,19.0,1999.0,0.2,7.0,0.0,0.0,2.0,5.0,3.0,7.0,0.0,0.0,,0.0,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2019
Ramy Bensebaini,/ramy-bensebaini/profil/spieler/284732,24,LB,Algeria,20000000,8000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Borussia Mönchengladbach,/borussia-monchengladbach/startseite/verein/18,out,2019,12000000,28.0,1.87,left,FRA-Ligue 1,Rennes,Ramy Bensebaini,ALG,DF,23.0,1995.0,23.9,1582.0,91.0,523.0,769.0,305.0,25.0,1582.0,28.0,12.0,42.9,16.0,57.1,751.0,4433.0,2726.0,61.0,41.0,4.0,31.0,10.0,854.0,93.0,2019
Benjamin André,/benjamin-andre/profil/spieler/84301,28,DM,France,9000000,7000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,LOSC Lille,/losc-lille/startseite/verein/1082,out,2019,2000000,32.0,1.8,right,FRA-Ligue 1,Rennes,Benjamin André,FRA,MF,27.0,1990.0,27.7,1884.0,61.0,342.0,1165.0,397.0,46.0,1884.0,32.0,21.0,65.6,11.0,34.4,946.0,4992.0,2430.0,52.0,33.0,3.0,55.0,39.0,1181.0,86.0,2019
Denis Bouanga,/denis-bouanga/profil/spieler/236045,24,LW,Gabon,6000000,4500000,Nîmes Olympique,/nimes-olympique/startseite/verein/1160,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,in,2019,1500000,28.0,1.8,right,FRA-Ligue 1,Nîmes,Denis Bouanga,GAB,"MF,FW",23.0,1994.0,29.3,1147.0,21.0,177.0,442.0,556.0,128.0,1147.0,130.0,50.0,38.5,80.0,61.5,697.0,5147.0,2771.0,102.0,60.0,54.0,103.0,52.0,727.0,195.0,2019
Ryad Boudebouz,/ryad-boudebouz/profil/spieler/77826,29,AM,Algeria,1300000,3500000,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,in,2019,-2200000,33.0,1.77,left,ESP-La Liga,Betis,Ryad Boudebouz,ALG,"MF,FW",28.0,1990.0,6.0,401.0,2.0,32.0,156.0,213.0,13.0,401.0,10.0,7.0,70.0,3.0,30.0,259.0,1395.0,642.0,13.0,18.0,3.0,15.0,15.0,342.0,46.0,2019
Ryad Boudebouz,/ryad-boudebouz/profil/spieler/77826,29,AM,Algeria,1300000,3500000,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,in,2019,-2200000,33.0,1.77,left,ESP-La Liga,Celta Vigo,Ryad Boudebouz,ALG,"MF,FW",28.0,1990.0,8.0,478.0,8.0,49.0,222.0,217.0,21.0,478.0,18.0,13.0,72.2,5.0,27.8,285.0,1486.0,711.0,18.0,23.0,3.0,16.0,14.0,348.0,56.0,2019
Sergi Palencia,/sergi-palencia/profil/spieler/268176,23,RB,Spain,2000000,2000000,FC Barcelona,/fc-barcelona/startseite/verein/131,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,in,2019,0,27.0,1.72,right,FRA-Ligue 1,Bordeaux,Sergi Palencia,ESP,DF,22.0,1996.0,22.1,1440.0,76.0,418.0,690.0,346.0,9.0,1440.0,29.0,12.0,41.4,17.0,58.6,677.0,3246.0,1932.0,49.0,31.0,7.0,18.0,13.0,766.0,82.0,2019
Zaydou Youssouf,/zaydou-youssouf/profil/spieler/471582,19,CM,France,4000000,2000000,FC Girondins Bordeaux,/fc-girondins-bordeaux/startseite/verein/40,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,in,2019,2000000,23.0,1.82,left,FRA-Ligue 1,Bordeaux,Zaydou Youssouf,FRA,"MF,FW",19.0,1999.0,4.7,235.0,1.0,40.0,137.0,61.0,9.0,235.0,9.0,7.0,77.8,2.0,22.2,151.0,893.0,327.0,8.0,5.0,5.0,12.0,13.0,189.0,19.0,2019
William Saliba,/william-saliba/profil/spieler/495666,18,CB,France,65000000,30000000,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,Arsenal FC,/fc-arsenal/startseite/verein/11,out,2019,35000000,22.0,1.92,right,FRA-Ligue 1,Saint-Étienne,William Saliba,FRA,DF,17.0,2001.0,14.2,818.0,76.0,421.0,374.0,30.0,10.0,818.0,12.0,9.0,75.0,3.0,25.0,405.0,2142.0,1128.0,7.0,3.0,1.0,11.0,8.0,508.0,4.0,2019
Rémy Cabella,/remy-cabella/profil/spieler/113707,29,AM,France,5000000,12000000,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,FK Krasnodar,/fk-krasnodar/startseite/verein/16704,out,2019,-7000000,33.0,1.72,right,FRA-Ligue 1,Saint-Étienne,Rémy Cabella,FRA,"MF,FW",28.0,1990.0,33.3,2511.0,18.0,269.0,1382.0,901.0,131.0,2510.0,107.0,56.0,52.3,51.0,47.7,1484.0,11318.0,6733.0,224.0,158.0,47.0,64.0,70.0,1984.0,270.0,2019
Jorginho,/jorginho/profil/spieler/277111,23,LW,Guinea-Bissau,400000,850000,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,Ludogorets Razgrad,/pfk-ludogorets-razgrad/startseite/verein/31614,out,2019,-450000,27.0,1.71,right,ENG-Premier League,Chelsea,Jorginho,ITA,MF,26.0,1991.0,35.1,3451.0,106.0,724.0,2109.0,636.0,4.0,3450.0,27.0,15.0,55.6,12.0,44.4,1921.0,7795.0,4278.0,30.0,72.0,0.0,32.0,31.0,2697.0,46.0,2019
Alexander Djiku,/alexander-djiku/profil/spieler/250844,24,CB,Ghana,8000000,4500000,SM Caen,/sm-caen/startseite/verein/1162,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667,in,2019,3500000,28.0,1.82,right,FRA-Ligue 1,Caen,Alexander Djiku,GHA,DF,23.0,1994.0,30.6,1840.0,212.0,1065.0,750.0,38.0,17.0,1840.0,13.0,8.0,61.5,5.0,38.5,799.0,4048.0,2076.0,7.0,5.0,1.0,14.0,13.0,961.0,3.0,2019
Lamine Koné,/lamine-kone/profil/spieler/57420,30,CB,Cote d'Ivoire,150000,1500000,Sunderland AFC,/afc-sunderland/startseite/verein/289,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667,in,2019,-1350000,34.0,1.88,right,FRA-Ligue 1,Strasbourg,Lamine Koné,CIV,DF,29.0,1989.0,23.9,1266.0,99.0,590.0,647.0,41.0,15.0,1266.0,10.0,8.0,80.0,2.0,20.0,760.0,5060.0,3004.0,33.0,11.0,1.0,14.0,9.0,816.0,6.0,2019
Youssouf Fofana,/youssouf-fofana/profil/spieler/569598,21,CM,France,25000000,15000000,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667,AS Monaco,/as-monaco/startseite/verein/162,out,2019,10000000,24.0,1.85,right,FRA-Ligue 1,Strasbourg,Youssouf Fofana,FRA,MF,19.0,1999.0,10.1,469.0,11.0,95.0,281.0,104.0,9.0,469.0,25.0,16.0,64.0,9.0,36.0,288.0,1683.0,957.0,21.0,27.0,3.0,29.0,9.0,304.0,21.0,2019
Jonas Martin,/jonas-martin/profil/spieler/127142,29,DM,France,1500000,4000000,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,out,2019,-2500000,33.0,1.84,right,FRA-Ligue 1,Strasbourg,Jonas Martin,FRA,MF,28.0,1990.0,22.9,1757.0,69.0,357.0,1125.0,289.0,28.0,1754.0,27.0,19.0,70.4,8.0,29.6,1072.0,5205.0,2445.0,46.0,43.0,9.0,20.0,30.0,1289.0,46.0,2019
Wesley Saïd,/wesley-said/profil/spieler/182916,24,CF,France,2000000,8000000,Dijon FCO,/dijon-fco/startseite/verein/2969,FC Toulouse,/fc-toulouse/startseite/verein/415,in,2019,-6000000,28.0,1.71,right,FRA-Ligue 1,Dijon,Wesley Saïd,FRA,"FW,MF",23.0,1995.0,25.0,811.0,9.0,72.0,320.0,442.0,88.0,810.0,67.0,45.0,67.2,22.0,32.8,474.0,3856.0,2073.0,68.0,39.0,26.0,46.0,30.0,573.0,160.0,2019
Christopher Jullien,/christopher-jullien/profil/spieler/201737,26,CB,France,3500000,8000000,FC Toulouse,/fc-toulouse/startseite/verein/415,Celtic FC,/celtic-glasgow/startseite/verein/371,out,2019,-4500000,30.0,1.96,right,FRA-Ligue 1,Toulouse,Christopher Jullien,FRA,DF,25.0,1993.0,33.5,1870.0,258.0,943.0,856.0,77.0,49.0,1870.0,7.0,4.0,57.1,3.0,42.9,955.0,4971.0,3215.0,10.0,4.0,1.0,12.0,3.0,1114.0,11.0,2019
Andy Delort,/andy-delort/profil/spieler/122797,27,CF,Algeria,7000000,4500000,FC Toulouse,/fc-toulouse/startseite/verein/415,Montpellier HSC,/montpellier-hsc/startseite/verein/969,out,2019,2500000,31.0,1.81,right,FRA-Ligue 1,Montpellier,Andy Delort,ALG,FW,26.0,1991.0,34.6,1658.0,11.0,71.0,692.0,912.0,158.0,1655.0,94.0,54.0,57.4,40.0,42.6,835.0,4442.0,1918.0,79.0,34.0,33.0,126.0,64.0,1281.0,345.0,2019
Gen Shoji,/gen-shoji/profil/spieler/164277,27,CB,Japan,700000,2000000,FC Toulouse,/fc-toulouse/startseite/verein/415,Gamba Osaka,/gamba-osaka/startseite/verein/596,out,2019,-1300000,30.0,1.82,right,FRA-Ligue 1,Toulouse,Gen Shoji,JPN,DF,25.0,1992.0,18.0,872.0,82.0,414.0,455.0,11.0,1.0,872.0,4.0,4.0,100.0,0.0,0.0,456.0,2352.0,1405.0,3.0,3.0,0.0,4.0,6.0,498.0,1.0,2019
Alexis Blin,/alexis-blin/profil/spieler/236041,22,DM,France,2500000,1650000,FC Toulouse,/fc-toulouse/startseite/verein/415,Amiens SC,/amiens-sc/startseite/verein/1416,out,2019,850000,26.0,1.84,right,FRA-Ligue 1,Amiens,Alexis Blin,FRA,MF,21.0,1996.0,22.1,1214.0,55.0,276.0,811.0,136.0,9.0,1214.0,9.0,5.0,55.6,4.0,44.4,508.0,2090.0,934.0,8.0,8.0,0.0,30.0,18.0,659.0,20.0,2019
Steven Fortes,/steven-fortes/profil/spieler/276895,27,CB,Cape Verde,400000,1000000,FC Toulouse,/fc-toulouse/startseite/verein/415,RC Lens,/rc-lens/startseite/verein/826,out,2019,-600000,31.0,1.92,right,FRA-Ligue 1,Toulouse,Steven Fortes,CPV,DF,26.0,1992.0,1.5,66.0,15.0,44.0,23.0,0.0,0.0,66.0,0.0,0.0,,0.0,,37.0,215.0,146.0,1.0,0.0,0.0,1.0,0.0,38.0,0.0,2019
Mauro Icardi,/mauro-icardi/profil/spieler/68863,27,CF,Argentina,19000000,50000000,Inter Milan,/inter-mailand/startseite/verein/46,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2020,-31000000,30.0,1.81,right,FRA-Ligue 1,Paris S-G,Mauro Icardi,ARG,FW,26.0,1993.0,14.1,271.0,14.0,36.0,95.0,142.0,73.0,271.0,12.0,6.0,50.0,6.0,50.0,125.0,458.0,184.0,9.0,3.0,8.0,15.0,4.0,176.0,64.0,2020
Sergio Rico,/sergio-rico/profil/spieler/207302,27,GK,Spain,3000000,6000000,Sevilla FC,/fc-sevilla/startseite/verein/368,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2020,-3000000,29.0,1.96,right,FRA-Ligue 1,Paris S-G,Sergio Rico,ESP,GK,25.0,1993.0,2.0,54.0,46.0,53.0,1.0,0.0,0.0,54.0,1.0,1.0,100.0,0.0,0.0,22.0,128.0,98.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,2020
Rafinha,/rafinha/profil/spieler/129473,27,AM,Brazil,4000000,1500000,FC Barcelona,/fc-barcelona/startseite/verein/131,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2020,2500000,30.0,1.74,left,ESP-La Liga,Barcelona,Rafinha,BRA,"FW,MF",26.0,1993.0,2.1,189.0,1.0,11.0,75.0,105.0,10.0,189.0,10.0,4.0,40.0,6.0,60.0,151.0,921.0,447.0,10.0,9.0,4.0,6.0,5.0,164.0,25.0,2020
Rafinha,/rafinha/profil/spieler/129473,27,AM,Brazil,4000000,1500000,FC Barcelona,/fc-barcelona/startseite/verein/131,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2020,2500000,30.0,1.74,left,ESP-La Liga,Celta Vigo,Rafinha,BRA,MF,26.0,1993.0,23.5,1682.0,42.0,325.0,912.0,469.0,45.0,1682.0,86.0,60.0,69.8,26.0,30.2,1087.0,5957.0,3083.0,70.0,57.0,7.0,61.0,48.0,1178.0,63.0,2020
Álvaro González,/alvaro-gonzalez/profil/spieler/183647,30,CB,Spain,2300000,4000000,Villarreal CF,/fc-villarreal/startseite/verein/1050,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2020,-1700000,33.0,1.82,right,FRA-Ligue 1,Marseille,Álvaro González,ESP,DF,29.0,1990.0,18.1,1026.0,93.0,485.0,520.0,25.0,14.0,1026.0,3.0,3.0,100.0,0.0,0.0,624.0,3115.0,1875.0,9.0,7.0,1.0,2.0,0.0,697.0,0.0,2020
Morgan Sanson,/morgan-sanson/profil/spieler/174094,26,CM,France,6000000,15800000,Olympique Marseille,/olympique-marseille/startseite/verein/244,Aston Villa,/aston-villa/startseite/verein/405,out,2020,-9800000,28.0,1.8,right,FRA-Ligue 1,Marseille,Morgan Sanson,FRA,MF,24.0,1994.0,24.1,1228.0,15.0,137.0,677.0,449.0,57.0,1228.0,64.0,40.0,62.5,24.0,37.5,853.0,5639.0,2622.0,96.0,69.0,19.0,68.0,56.0,878.0,142.0,2020
Bouna Sarr,/bouna-sarr/profil/spieler/190685,28,RB,Senegal,2000000,8000000,Olympique Marseille,/olympique-marseille/startseite/verein/244,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,out,2020,-6000000,31.0,1.77,right,FRA-Ligue 1,Marseille,Bouna Sarr,SEN,"DF,FW",27.0,1992.0,24.0,1677.0,42.0,339.0,810.0,558.0,37.0,1677.0,86.0,49.0,57.0,37.0,43.0,1057.0,6562.0,3342.0,103.0,81.0,12.0,52.0,32.0,1059.0,142.0,2020
Marley Aké,/marley-ake/profil/spieler/682032,20,LW,France,1800000,8000000,Olympique Marseille,/olympique-marseille/startseite/verein/244,Juventus U23,/juventus-turin-u23/startseite/verein/41101,out,2020,-6200000,22.0,1.77,right,FRA-Ligue 1,Marseille,Marley Aké,FRA,"FW,MF",18.0,2001.0,1.1,40.0,1.0,7.0,16.0,17.0,2.0,40.0,5.0,4.0,80.0,1.0,20.0,25.0,188.0,72.0,1.0,1.0,0.0,1.0,0.0,24.0,6.0,2020
Edouard Mendy,/edouard-mendy/profil/spieler/442531,28,GK,Senegal,12000000,24000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Chelsea FC,/fc-chelsea/startseite/verein/631,out,2020,-12000000,31.0,1.94,right,FRA-Ligue 1,Rennes,Edouard Mendy,SEN,GK,27.0,1992.0,24.0,836.0,713.0,832.0,4.0,0.0,0.0,836.0,1.0,1.0,100.0,0.0,0.0,489.0,2540.0,1542.0,0.0,0.0,0.0,0.0,0.0,356.0,0.0,2020
Raphinha,/raphinha/profil/spieler/411295,23,RW,Brazil,60000000,18600000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Leeds United,/leeds-united/startseite/verein/399,out,2020,41400000,26.0,1.76,left,FRA-Ligue 1,Rennes,Raphinha,BRA,"MF,FW",22.0,1996.0,18.8,949.0,14.0,104.0,422.0,446.0,77.0,948.0,112.0,49.0,43.8,63.0,56.3,609.0,3994.0,2027.0,64.0,47.0,33.0,47.0,33.0,622.0,155.0,2020
Adrien Hunou,/adrien-hunou/profil/spieler/203507,27,CF,France,2500000,3270000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Minnesota United FC,/minnesota-united-fc/startseite/verein/56089,out,2020,-770000,29.0,1.79,right,FRA-Ligue 1,Rennes,Adrien Hunou,FRA,"FW,MF",25.0,1994.0,13.4,491.0,5.0,56.0,230.0,211.0,46.0,490.0,14.0,5.0,35.7,9.0,64.3,309.0,1486.0,584.0,20.0,14.0,6.0,42.0,22.0,353.0,82.0,2020
Isaac Lihadji,/isaac-lihadji/profil/spieler/557610,18,RW,France,1200000,300000,Olympique de Marseille B,/olympique-marseille-b/startseite/verein/8524,LOSC Lille,/losc-lille/startseite/verein/1082,in,2020,900000,21.0,1.77,left,FRA-Ligue 1,Marseille,Isaac Lihadji,FRA,MF,17.0,2002.0,0.3,18.0,0.0,3.0,7.0,8.0,0.0,18.0,1.0,1.0,100.0,0.0,0.0,17.0,184.0,68.0,1.0,3.0,0.0,3.0,1.0,18.0,3.0,2020
Victor Osimhen,/victor-osimhen/profil/spieler/401923,21,CF,Nigeria,120000000,75000000,LOSC Lille,/losc-lille/startseite/verein/1082,SSC Napoli,/ssc-neapel/startseite/verein/6195,out,2020,45000000,24.0,1.86,right,FRA-Ligue 1,Lille,Victor Osimhen,NGA,FW,20.0,1998.0,25.4,670.0,35.0,47.0,227.0,402.0,142.0,667.0,38.0,15.0,39.5,23.0,60.5,321.0,1774.0,743.0,35.0,19.0,24.0,74.0,37.0,476.0,148.0,2020
Morgan Schneiderlin,/morgan-schneiderlin/profil/spieler/56818,30,DM,France,1500000,2230000,Everton FC,/fc-everton/startseite/verein/29,OGC Nice,/ogc-nizza/startseite/verein/417,in,2020,-730000,33.0,1.86,right,ENG-Premier League,Everton,Morgan Schneiderlin,FRA,MF,29.0,1989.0,11.1,685.0,26.0,155.0,443.0,91.0,4.0,685.0,3.0,3.0,100.0,0.0,0.0,396.0,1575.0,631.0,4.0,6.0,0.0,7.0,4.0,435.0,3.0,2020
Lucas Da Cunha,/lucas-da-cunha/profil/spieler/495667,19,RW,France,2200000,1000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,OGC Nice,/ogc-nizza/startseite/verein/417,in,2020,1200000,22.0,1.74,left,FRA-Ligue 1,Rennes,Lucas Da Cunha,FRA,MF,18.0,2001.0,0.8,31.0,0.0,4.0,17.0,12.0,2.0,31.0,1.0,1.0,100.0,0.0,0.0,22.0,189.0,46.0,0.0,1.0,0.0,2.0,1.0,22.0,3.0,2020
Jean-Victor Makengo,/jean-victor-makengo/profil/spieler/322305,22,CM,France,10000000,3500000,OGC Nice,/ogc-nizza/startseite/verein/417,Udinese Calcio,/udinese-calcio/startseite/verein/410,out,2020,6500000,25.0,1.77,left,FRA-Ligue 1,Toulouse,Jean-Victor Makengo,FRA,MF,21.0,1998.0,11.0,555.0,10.0,83.0,314.0,161.0,13.0,555.0,29.0,13.0,44.8,16.0,55.2,384.0,2436.0,1312.0,37.0,21.0,6.0,27.0,14.0,437.0,43.0,2020
Eddy Sylvestre,/eddy-sylvestre/profil/spieler/629566,21,CM,France,500000,110000,OGC Nice,/ogc-nizza/startseite/verein/417,Standard Liège,/standard-luttich/startseite/verein/3057,out,2020,390000,23.0,1.73,left,FRA-Ligue 1,Nice,Eddy Sylvestre,FRA,MF,19.0,1999.0,0.4,23.0,0.0,1.0,13.0,9.0,2.0,23.0,2.0,2.0,100.0,0.0,0.0,16.0,48.0,18.0,0.0,0.0,0.0,4.0,0.0,19.0,8.0,2020
Valon Berisha,/valon-berisha/profil/spieler/145115,27,CM,Kosovo,1800000,4500000,SS Lazio,/lazio-rom/startseite/verein/398,Stade Reims,/stade-reims/startseite/verein/1421,in,2020,-2700000,30.0,1.76,right,GER-Bundesliga,Düsseldorf,Valon Berisha,KVX,MF,26.0,1993.0,10.5,484.0,6.0,74.0,262.0,151.0,14.0,484.0,3.0,1.0,33.3,2.0,66.7,228.0,1035.0,445.0,10.0,8.0,2.0,17.0,10.0,345.0,54.0,2020
Valon Berisha,/valon-berisha/profil/spieler/145115,27,CM,Kosovo,1800000,4500000,SS Lazio,/lazio-rom/startseite/verein/398,Stade Reims,/stade-reims/startseite/verein/1421,in,2020,-2700000,30.0,1.76,right,ITA-Serie A,Lazio,Valon Berisha,KVX,MF,26.0,1993.0,0.4,9.0,2.0,5.0,3.0,1.0,0.0,9.0,0.0,0.0,,0.0,,3.0,29.0,20.0,1.0,1.0,0.0,1.0,0.0,4.0,1.0,2020
