playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation,currAge,height,foot,league,team,player,nation,pos,age,born,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,nextSeason
Anastasios Donis,/anastasios-donis/profil/spieler/243606,23,RW,Greece,750000,4000000,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,Stade Reims,/stade-reims/startseite/verein/1421,in,2020,-3250000,26.0,1.78,right,FRA-Ligue 1,Reims,Anastasios Donis,GRE,FW,22.0,1996.0,6.8,66.0,122.0,54.1,1074.0,159.0,33.0,50.0,66.0,28.0,49.0,57.1,5.0,14.0,35.7,0,0.3,0.2,-0.3,6.0,1.0,1.0,1.0,3.0,2020
Hassane Kamara,/hassane-kamara/profil/spieler/290017,26,LB,Cote d'Ivoire,8000000,4000000,Stade Reims,/stade-reims/startseite/verein/1421,OGC Nice,/ogc-nizza/startseite/verein/417,out,2020,4000000,29.0,1.7,left,FRA-Ligue 1,Reims,Hassane Kamara,CIV,"DF,FW",25.0,1994.0,19.0,891.0,1117.0,79.8,14733.0,4177.0,463.0,516.0,89.7,341.0,414.0,82.4,71.0,125.0,56.8,0,0.6,1.3,-0.6,12.0,57.0,16.0,7.0,81.0,2020
Lucas Paquetá,/lucas-paqueta/profil/spieler/444523,23,AM,Brazil,45000000,23440000,AC Milan,/ac-mailand/startseite/verein/5,Olympique Lyon,/olympique-lyon/startseite/verein/1041,in,2020,21560000,25.0,1.8,left,ITA-Serie A,Milan,Lucas Paquetá,BRA,"MF,FW",21.0,1997.0,12.3,438.0,565.0,77.5,6925.0,2054.0,233.0,274.0,85.0,159.0,195.0,81.5,31.0,48.0,64.6,1,1.7,1.0,-0.7,18.0,53.0,15.0,2.0,76.0,2020
Karl Toko Ekambi,/karl-toko-ekambi/profil/spieler/315110,27,LW,Cameroon,8000000,11500000,Villarreal CF,/fc-villarreal/startseite/verein/1050,Olympique Lyon,/olympique-lyon/startseite/verein/1041,in,2020,-3500000,30.0,1.82,right,ESP-La Liga,Villarreal,Karl Toko Ekambi,CMR,FW,26.0,1992.0,11.0,175.0,225.0,77.8,2469.0,233.0,106.0,131.0,80.9,51.0,62.0,82.3,8.0,10.0,80.0,2,1.5,1.1,0.5,9.0,7.0,4.0,1.0,10.0,2020
Karl Toko Ekambi,/karl-toko-ekambi/profil/spieler/315110,27,LW,Cameroon,8000000,11500000,Villarreal CF,/fc-villarreal/startseite/verein/1050,Olympique Lyon,/olympique-lyon/startseite/verein/1041,in,2020,-3500000,30.0,1.82,right,FRA-Ligue 1,Lyon,Karl Toko Ekambi,CMR,"FW,MF",26.0,1992.0,6.0,149.0,195.0,76.4,2207.0,418.0,85.0,100.0,85.0,41.0,54.0,75.9,13.0,22.0,59.1,1,1.2,0.9,-0.2,10.0,3.0,8.0,2.0,15.0,2020
Bertrand Traoré,/bertrand-traore/profil/spieler/131996,25,RW,Burkina Faso,12000000,18400000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,Aston Villa,/aston-villa/startseite/verein/405,out,2020,-6400000,27.0,1.81,left,FRA-Ligue 1,Lyon,Bertrand Traoré,BFA,"FW,MF",23.0,1995.0,13.9,433.0,584.0,74.1,7187.0,2331.0,217.0,251.0,86.5,144.0,192.0,75.0,49.0,91.0,53.8,3,3.2,2.8,-0.2,26.0,25.0,21.0,6.0,52.0,2020
Martin Terrier,/martin-terrier/profil/spieler/442891,23,LW,France,30000000,12000000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,out,2020,18000000,26.0,1.84,right,FRA-Ligue 1,Lyon,Martin Terrier,FRA,"FW,MF",22.0,1997.0,13.3,341.0,444.0,76.8,4988.0,1434.0,207.0,242.0,85.5,83.0,110.0,75.5,32.0,55.0,58.2,2,1.7,1.4,0.3,16.0,32.0,6.0,0.0,39.0,2020
Amine Gouiri,/amine-gouiri/profil/spieler/418659,20,CF,France,35000000,7000000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,OGC Nice,/ogc-nizza/startseite/verein/417,out,2020,28000000,23.0,1.81,right,FRA-Ligue 1,Lyon,Amine Gouiri,FRA,FW,19.0,2000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
Oumar Solet,/oumar-solet/profil/spieler/463665,20,CB,France,17000000,4500000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,Red Bull Salzburg,/red-bull-salzburg/startseite/verein/409,out,2020,12500000,23.0,1.92,right,FRA-Ligue 1,Lyon,Oumar Solet,FRA,DF,19.0,2000.0,0.1,3.0,5.0,60.0,57.0,2.0,1.0,1.0,100.0,2.0,3.0,66.7,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
Kenny Tete,/kenny-tete/profil/spieler/206746,24,RB,Netherlands,15000000,3200000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,Fulham FC,/fc-fulham/startseite/verein/931,out,2020,11800000,27.0,1.8,right,FRA-Ligue 1,Lyon,Kenny Tete,NED,DF,23.0,1995.0,11.9,680.0,857.0,79.3,10654.0,3845.0,364.0,406.0,89.7,243.0,305.0,79.7,51.0,86.0,59.3,1,1.5,1.7,-0.5,12.0,59.0,16.0,10.0,67.0,2020
Stephy Mavididi,/stephy-mavididi/profil/spieler/340328,22,LW,England,6000000,6300000,Juventus U23,/juventus-turin-u23/startseite/verein/41101,Montpellier HSC,/montpellier-hsc/startseite/verein/969,in,2020,-300000,25.0,1.82,right,FRA-Ligue 1,Dijon,Stephy Mavididi,ENG,"FW,MF",21.0,1998.0,15.5,275.0,348.0,79.0,3711.0,771.0,175.0,204.0,85.8,72.0,94.0,76.6,14.0,18.0,77.8,1,0.8,1.2,0.2,8.0,15.0,11.0,2.0,30.0,2020
Kenny Lala,/kenny-lala/profil/spieler/174196,29,RB,France,1500000,500000,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667,Olympiacos Piraeus,/olympiakos-piraus/startseite/verein/683,out,2020,1000000,31.0,1.78,right,FRA-Ligue 1,Strasbourg,Kenny Lala,FRA,"DF,MF",27.0,1991.0,22.7,1009.0,1362.0,74.1,20450.0,6692.0,379.0,443.0,85.6,403.0,513.0,78.6,199.0,325.0,61.2,1,2.6,2.3,-1.6,30.0,89.0,28.0,14.0,97.0,2020
Axel Disasi,/axel-disasi/profil/spieler/386047,22,CB,France,30000000,13000000,Stade Reims,/stade-reims/startseite/verein/1421,AS Monaco,/as-monaco/startseite/verein/162,in,2020,17000000,25.0,1.9,right,FRA-Ligue 1,Reims,Axel Disasi,FRA,DF,21.0,1998.0,27.0,1270.0,1507.0,84.3,26962.0,9196.0,347.0,389.0,89.2,716.0,781.0,91.7,195.0,306.0,63.7,0,0.4,0.7,-0.4,5.0,93.0,8.0,0.0,114.0,2020
Kevin Volland,/kevin-volland/profil/spieler/82009,28,CF,Germany,8000000,11000000,Bayer 04 Leverkusen,/bayer-04-leverkusen/startseite/verein/15,AS Monaco,/as-monaco/startseite/verein/162,in,2020,-3000000,30.0,1.79,left,GER-Bundesliga,Leverkusen,Kevin Volland,GER,FW,27.0,1992.0,22.7,398.0,591.0,67.3,5701.0,1388.0,204.0,268.0,76.1,127.0,181.0,70.2,25.0,43.0,58.1,7,5.8,4.1,1.2,34.0,32.0,19.0,4.0,57.0,2020
Kamil Glik,/kamil-glik/profil/spieler/46552,32,CB,Poland,500000,3000000,AS Monaco,/as-monaco/startseite/verein/162,Benevento Calcio,/benevento-calcio/startseite/verein/4171,out,2020,-2500000,35.0,1.9,right,FRA-Ligue 1,Monaco,Kamil Glik,POL,DF,31.0,1988.0,23.0,994.0,1128.0,88.1,20419.0,6498.0,235.0,252.0,93.3,646.0,687.0,94.0,107.0,170.0,62.9,0,0.1,0.1,-0.1,2.0,23.0,1.0,0.0,36.0,2020
Lyle Foster,/lyle-foster/profil/spieler/467623,19,CF,South Africa,9000000,1200000,AS Monaco,/as-monaco/startseite/verein/162,Vitória Guimarães SC,/vitoria-guimaraes-sc/startseite/verein/2420,out,2020,7800000,22.0,1.85,right,FRA-Ligue 1,Monaco,Lyle Foster,RSA,FW,18.0,2000.0,0.7,11.0,17.0,64.7,118.0,5.0,8.0,10.0,80.0,1.0,3.0,33.3,1.0,1.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
Jemerson,/jemerson/profil/spieler/258254,28,CB,Brazil,2000000,680000,AS Monaco,/as-monaco/startseite/verein/162,Sport Club Corinthians Paulista,/corinthians-sao-paulo/startseite/verein/199,out,2020,1320000,30.0,1.84,right,FRA-Ligue 1,Monaco,Jemerson,BRA,"DF,MF",26.0,1992.0,11.7,539.0,648.0,83.2,8991.0,3633.0,225.0,249.0,90.4,284.0,320.0,88.8,20.0,51.0,39.2,0,0.5,0.2,-0.5,2.0,46.0,1.0,0.0,59.0,2020
Souleyman Doumbia,/souleyman-doumbia/profil/spieler/296356,23,LB,Cote d'Ivoire,2500000,3000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Angers SCO,/sco-angers/startseite/verein/1420,in,2020,-500000,26.0,1.83,left,FRA-Ligue 1,Angers,Souleyman Doumbia,CIV,DF,22.0,1996.0,5.0,226.0,298.0,75.8,3327.0,1475.0,118.0,132.0,89.4,88.0,110.0,80.0,8.0,32.0,25.0,1,0.2,0.2,0.8,4.0,11.0,4.0,2.0,19.0,2020
Souleyman Doumbia,/souleyman-doumbia/profil/spieler/296356,23,LB,Cote d'Ivoire,2500000,3000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Angers SCO,/sco-angers/startseite/verein/1420,in,2020,-500000,26.0,1.83,left,FRA-Ligue 1,Rennes,Souleyman Doumbia,CIV,DF,22.0,1996.0,1.0,38.0,47.0,80.9,576.0,196.0,19.0,20.0,95.0,17.0,22.0,77.3,1.0,2.0,50.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,2020
Baptiste Santamaria,/baptiste-santamaria/profil/spieler/285323,25,DM,France,14000000,10000000,Angers SCO,/sco-angers/startseite/verein/1420,SC Freiburg,/sc-freiburg/startseite/verein/60,out,2020,4000000,28.0,1.83,right,FRA-Ligue 1,Angers,Baptiste Santamaria,FRA,MF,24.0,1995.0,27.8,1079.0,1337.0,80.7,20446.0,6391.0,460.0,524.0,87.8,399.0,458.0,87.1,176.0,256.0,68.8,1,1.4,1.6,-0.4,13.0,130.0,9.0,1.0,165.0,2020
Paul Bernardoni,/paul-bernardoni/profil/spieler/318507,23,GK,France,2500000,7500000,FC Girondins Bordeaux,/fc-girondins-bordeaux/startseite/verein/40,Angers SCO,/sco-angers/startseite/verein/1420,out,2020,-5000000,26.0,1.9,left,FRA-Ligue 1,Nîmes,Paul Bernardoni,FRA,GK,22.0,1997.0,24.5,441.0,709.0,62.2,13844.0,10868.0,71.0,71.0,100.0,189.0,193.0,97.9,179.0,438.0,40.9,0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,2020
François Kamano,/francois-kamano/profil/spieler/333802,24,LW,Guinea,4000000,5500000,FC Girondins Bordeaux,/fc-girondins-bordeaux/startseite/verein/40,Lokomotiv Moscow,/lokomotiv-moskau/startseite/verein/932,out,2020,-1500000,27.0,1.75,right,FRA-Ligue 1,Bordeaux,François Kamano,GUI,"DF,MF",23.0,1996.0,7.2,249.0,313.0,79.6,3630.0,653.0,134.0,153.0,87.6,93.0,116.0,80.2,9.0,19.0,47.4,0,0.3,0.7,-0.3,5.0,10.0,5.0,2.0,18.0,2020
Pablo,/pablo/profil/spieler/149577,29,CB,Brazil,3000000,2500000,FC Girondins Bordeaux,/fc-girondins-bordeaux/startseite/verein/40,Lokomotiv Moscow,/lokomotiv-moskau/startseite/verein/932,out,2020,500000,32.0,1.88,right,FRA-Ligue 1,Bordeaux,Pablo,BRA,DF,28.0,1991.0,24.1,1307.0,1508.0,86.7,25379.0,8956.0,429.0,482.0,89.0,740.0,809.0,91.5,124.0,184.0,67.4,0,0.1,0.3,-0.1,2.0,47.0,1.0,0.0,58.0,2020
Moses Simon,/moses-simon/profil/spieler/274862,24,LW,Nigeria,8000000,5000000,Levante UD,/ud-levante/startseite/verein/3368,FC Nantes,/fc-nantes/startseite/verein/995,in,2020,3000000,27.0,1.68,right,FRA-Ligue 1,Nantes,Moses Simon,NGA,"FW,MF",24.0,1995.0,24.2,491.0,679.0,72.3,6479.0,1910.0,317.0,371.0,85.4,127.0,180.0,70.6,18.0,37.0,48.6,5,4.7,4.9,0.3,36.0,24.0,27.0,6.0,58.0,2020
Mehdi Abeid,/mehdi-abeid/profil/spieler/111036,28,CM,Algeria,2000000,1500000,FC Nantes,/fc-nantes/startseite/verein/995,Al-Nasr SC (UAE),/al-nasr-dubai-/startseite/verein/5432,out,2020,500000,30.0,1.78,right,FRA-Ligue 1,Nantes,Mehdi Abeid,ALG,MF,26.0,1992.0,20.2,792.0,967.0,81.9,12997.0,3634.0,392.0,426.0,92.0,313.0,354.0,88.4,59.0,128.0,46.1,2,1.8,1.7,0.2,27.0,80.0,6.0,2.0,104.0,2020
Christophe Hérelle,/christophe-herelle/profil/spieler/170544,27,CB,Martinique,2000000,4000000,OGC Nice,/ogc-nizza/startseite/verein/417,Stade Brestois 29,/stade-brest-29/startseite/verein/3911,in,2020,-2000000,30.0,1.88,right,FRA-Ligue 1,Nice,Christophe Hérelle,MTQ,DF,26.0,1992.0,12.3,804.0,906.0,88.7,15484.0,5068.0,271.0,284.0,95.4,457.0,490.0,93.3,71.0,113.0,62.8,0,0.4,0.6,-0.4,2.0,58.0,2.0,1.0,77.0,2020
Ibrahima Diallo,/ibrahima-diallo/profil/spieler/413032,21,DM,France,7000000,12000000,Stade Brestois 29,/stade-brest-29/startseite/verein/3911,Southampton FC,/fc-southampton/startseite/verein/180,out,2020,-5000000,24.0,1.79,right,FRA-Ligue 1,Brest,Ibrahima Diallo,FRA,MF,20.0,1999.0,17.3,732.0,858.0,85.3,14547.0,3372.0,238.0,281.0,84.7,399.0,435.0,91.7,89.0,115.0,77.4,1,0.7,0.6,0.3,10.0,55.0,4.0,0.0,69.0,2020
Kévin N'Doram,/kevin-ndoram/profil/spieler/342209,24,DM,France,1500000,4500000,AS Monaco,/as-monaco/startseite/verein/162,FC Metz,/fc-metz/startseite/verein/347,in,2020,-3000000,27.0,1.85,right,FRA-Ligue 1,Metz,Kévin N'Doram,FRA,MF,23.0,1996.0,18.3,802.0,905.0,88.6,13197.0,3904.0,385.0,424.0,90.8,325.0,346.0,93.9,68.0,90.0,75.6,0,0.3,0.4,-0.3,6.0,51.0,5.0,0.0,86.0,2020
Thierry Ambrose,/thierry-ambrose/profil/spieler/265763,23,CF,Guadeloupe,1300000,2000000,Manchester City U23,/manchester-city-u23/startseite/verein/9265,FC Metz,/fc-metz/startseite/verein/347,in,2020,-700000,26.0,1.8,right,FRA-Ligue 1,Metz,Thierry Ambrose,GLP,FW,22.0,1997.0,6.1,136.0,191.0,71.2,2185.0,633.0,69.0,87.0,79.3,51.0,62.0,82.3,11.0,22.0,50.0,0,0.5,0.6,-0.5,12.0,16.0,7.0,2.0,23.0,2020
Vincent Pajot,/vincent-pajot/profil/spieler/126699,29,DM,France,400000,700000,Angers SCO,/sco-angers/startseite/verein/1420,FC Metz,/fc-metz/startseite/verein/347,in,2020,-300000,32.0,1.8,right,FRA-Ligue 1,Angers,Vincent Pajot,FRA,MF,28.0,1990.0,1.3,33.0,49.0,67.3,498.0,86.0,15.0,23.0,65.2,12.0,15.0,80.0,2.0,4.0,50.0,1,0.4,0.0,0.6,3.0,1.0,0.0,0.0,1.0,2020
Vincent Pajot,/vincent-pajot/profil/spieler/126699,29,DM,France,400000,700000,Angers SCO,/sco-angers/startseite/verein/1420,FC Metz,/fc-metz/startseite/verein/347,in,2020,-300000,32.0,1.8,right,FRA-Ligue 1,Metz,Vincent Pajot,FRA,MF,28.0,1990.0,5.8,197.0,243.0,81.1,3417.0,775.0,86.0,103.0,83.5,84.0,100.0,84.0,21.0,26.0,80.8,3,0.9,0.3,2.1,10.0,18.0,3.0,0.0,18.0,2020
Habib Diallo,/habib-diallo/profil/spieler/344888,25,CF,Senegal,18000000,10000000,FC Metz,/fc-metz/startseite/verein/347,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667,out,2020,8000000,28.0,1.86,right,FRA-Ligue 1,Metz,Habib Diallo,SEN,FW,24.0,1995.0,24.4,299.0,452.0,66.2,3903.0,528.0,168.0,236.0,71.2,93.0,125.0,74.4,10.0,18.0,55.6,3,2.6,1.4,0.4,24.0,15.0,5.0,1.0,19.0,2020
Roger Assalé,/roger-assale/profil/spieler/263183,26,CF,Cote d'Ivoire,400000,4000000,BSC Young Boys,/bsc-young-boys/startseite/verein/452,Dijon FCO,/dijon-fco/startseite/verein/2969,in,2020,-3600000,29.0,1.67,right,ESP-La Liga,Leganés,Roger Assalé,CIV,"FW,MF",25.0,1993.0,5.9,100.0,124.0,80.6,1413.0,330.0,60.0,68.0,88.2,30.0,36.0,83.3,5.0,7.0,71.4,1,1.1,0.7,-0.1,6.0,7.0,5.0,1.0,13.0,2020
Jonathan Panzo,/jonathan-panzo/profil/spieler/392777,19,CB,England,3000000,3400000,AS Monaco B,/as-monaco-b/startseite/verein/9668,Dijon FCO,/dijon-fco/startseite/verein/2969,in,2020,-400000,22.0,1.88,left,FRA-Ligue 1,Monaco,Jonathan Panzo,ENG,DF,18.0,2000.0,1.2,62.0,72.0,86.1,1256.0,430.0,18.0,19.0,94.7,38.0,38.0,100.0,5.0,12.0,41.7,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,2020
Moussa Konaté,/moussa-konate/profil/spieler/192774,27,CF,Senegal,900000,2400000,Amiens SC,/amiens-sc/startseite/verein/1416,Dijon FCO,/dijon-fco/startseite/verein/2969,in,2020,-1500000,30.0,1.83,right,FRA-Ligue 1,Amiens,Moussa Konaté,SEN,FW,26.0,1993.0,6.8,77.0,109.0,70.6,1054.0,145.0,50.0,67.0,74.6,24.0,32.0,75.0,2.0,2.0,100.0,0,0.1,0.1,-0.1,2.0,4.0,1.0,0.0,7.0,2020
Alfred Gomis,/alfred-gomis/profil/spieler/163568,27,GK,Senegal,2200000,10000000,Dijon FCO,/dijon-fco/startseite/verein/2969,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,out,2020,-7800000,29.0,1.96,right,FRA-Ligue 1,Dijon,Alfred Gomis,SEN,GK,25.0,1993.0,18.0,519.0,734.0,70.7,16071.0,12360.0,81.0,81.0,100.0,236.0,241.0,97.9,202.0,410.0,49.3,0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,2020
Nayef Aguerd,/nayef-aguerd/profil/spieler/361914,24,CB,Morocco,35000000,4000000,Dijon FCO,/dijon-fco/startseite/verein/2969,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,out,2020,31000000,27.0,1.9,left,FRA-Ligue 1,Dijon,Nayef Aguerd,MAR,DF,23.0,1996.0,10.6,492.0,597.0,82.4,10780.0,4411.0,160.0,171.0,93.6,239.0,269.0,88.8,90.0,143.0,62.9,0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,27.0,2020
Rúnar Alex Rúnarsson,/runar-alex-runarsson/profil/spieler/205657,25,GK,Iceland,1500000,2000000,Dijon FCO,/dijon-fco/startseite/verein/2969,Arsenal FC,/fc-arsenal/startseite/verein/11,out,2020,-500000,28.0,1.86,right,FRA-Ligue 1,Dijon,Rúnar Alex Rúnarsson,ISL,GK,24.0,1995.0,10.0,247.0,330.0,74.8,7054.0,5535.0,38.0,39.0,97.4,128.0,131.0,97.7,81.0,159.0,50.9,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2020
Timothée Kolodziejczak,/timothee-kolodziejczak/profil/spieler/84085,28,CB,France,400000,4500000,Tigres UANL,/tigres-uanl/startseite/verein/7055,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,in,2020,-4100000,31.0,1.83,left,FRA-Ligue 1,Saint-Étienne,Timothée Kolodziejczak,FRA,DF,27.0,1991.0,14.5,558.0,732.0,76.2,9529.0,3708.0,243.0,282.0,86.2,270.0,333.0,81.1,35.0,89.0,39.3,0,0.4,0.5,-0.4,7.0,37.0,3.0,2.0,50.0,2020
Wesley Fofana,/wesley-fofana/profil/spieler/475411,19,CB,France,55000000,35000000,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,Leicester City,/leicester-city/startseite/verein/1003,out,2020,20000000,22.0,1.86,right,FRA-Ligue 1,Saint-Étienne,Wesley Fofana,FRA,DF,18.0,2000.0,13.5,536.0,657.0,81.6,9557.0,2969.0,203.0,234.0,86.8,289.0,321.0,90.0,34.0,80.0,42.5,0,0.1,0.1,-0.1,2.0,28.0,0.0,0.0,33.0,2020
Franck Honorat,/franck-honorat/profil/spieler/229006,23,RW,France,10000000,5000000,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,Stade Brestois 29,/stade-brest-29/startseite/verein/3911,out,2020,5000000,26.0,1.8,right,FRA-Ligue 1,Saint-Étienne,Franck Honorat,FRA,"FW,DF",22.0,1996.0,9.4,234.0,390.0,60.0,3523.0,1411.0,127.0,173.0,73.4,83.0,129.0,64.3,12.0,45.0,26.7,3,1.8,1.3,1.2,13.0,17.0,11.0,6.0,28.0,2020
Yassine Benrahou,/yassine-benrahou/profil/spieler/344599,21,AM,Morocco,3000000,1500000,FC Girondins Bordeaux,/fc-girondins-bordeaux/startseite/verein/40,Nîmes Olympique,/nimes-olympique/startseite/verein/1160,in,2020,1500000,24.0,1.72,left,FRA-Ligue 1,Bordeaux,Yassine Benrahou,FRA,"FW,MF",20.0,1999.0,1.9,82.0,107.0,76.6,1092.0,303.0,43.0,49.0,87.8,24.0,33.0,72.7,5.0,9.0,55.6,2,0.9,0.5,1.1,6.0,2.0,3.0,1.0,8.0,2020
Yassine Benrahou,/yassine-benrahou/profil/spieler/344599,21,AM,Morocco,3000000,1500000,FC Girondins Bordeaux,/fc-girondins-bordeaux/startseite/verein/40,Nîmes Olympique,/nimes-olympique/startseite/verein/1160,in,2020,1500000,24.0,1.72,left,FRA-Ligue 1,Nîmes,Yassine Benrahou,FRA,"MF,FW",20.0,1999.0,8.5,212.0,323.0,65.6,3654.0,1146.0,102.0,126.0,81.0,64.0,90.0,71.1,31.0,82.0,37.8,3,3.1,2.4,-0.1,19.0,21.0,6.0,1.0,30.0,2020
Patrick Burner,/patrick-burner/profil/spieler/444725,24,RB,Martinique,700000,1500000,OGC Nice,/ogc-nizza/startseite/verein/417,Nîmes Olympique,/nimes-olympique/startseite/verein/1160,in,2020,-800000,27.0,1.7,right,FRA-Ligue 1,Nice,Patrick Burner,MTQ,DF,23.0,1996.0,15.9,941.0,1099.0,85.6,14933.0,5545.0,484.0,515.0,94.0,413.0,449.0,92.0,37.0,96.0,38.5,1,0.8,0.5,0.2,7.0,68.0,9.0,5.0,101.0,2020
Baptiste Reynet,/baptiste-reynet/profil/spieler/190786,29,GK,France,600000,350000,FC Toulouse,/fc-toulouse/startseite/verein/415,Nîmes Olympique,/nimes-olympique/startseite/verein/1160,in,2020,250000,32.0,1.85,right,FRA-Ligue 1,Toulouse,Baptiste Reynet,FRA,GK,28.0,1990.0,22.6,535.0,848.0,63.1,17582.0,14216.0,69.0,70.0,98.6,204.0,208.0,98.1,261.0,565.0,46.2,0,0.1,0.1,-0.1,1.0,18.0,0.0,0.0,1.0,2020
Romain Philippoteaux,/romain-philippoteaux/profil/spieler/255220,32,RM,France,300000,500000,Nîmes Olympique,/nimes-olympique/startseite/verein/1160,Stade Brestois 29,/stade-brest-29/startseite/verein/3911,out,2020,-200000,35.0,1.7,,FRA-Ligue 1,Nîmes,Romain Philippoteaux,FRA,"FW,MF",31.0,1988.0,22.2,439.0,610.0,72.0,6267.0,2131.0,265.0,320.0,82.8,135.0,181.0,74.6,20.0,59.0,33.9,2,1.6,1.7,0.4,23.0,35.0,26.0,6.0,79.0,2020
Thomas Monconduit,/thomas-monconduit/profil/spieler/127182,29,DM,France,800000,2000000,Amiens SC,/amiens-sc/startseite/verein/1416,FC Lorient,/fc-lorient/startseite/verein/1158,in,2020,-1200000,32.0,1.84,right,FRA-Ligue 1,Amiens,Thomas Monconduit,FRA,MF,28.0,1991.0,15.2,545.0,729.0,74.8,9805.0,3681.0,256.0,297.0,86.2,197.0,244.0,80.7,73.0,135.0,54.1,0,0.4,0.7,-0.4,10.0,72.0,3.0,0.0,85.0,2020
Quentin Boisgard,/quentin-boisgard/profil/spieler/412671,23,AM,France,1000000,2000000,FC Toulouse,/fc-toulouse/startseite/verein/415,FC Lorient,/fc-lorient/startseite/verein/1158,in,2020,-1000000,26.0,1.74,right,FRA-Ligue 1,Toulouse,Quentin Boisgard,FRA,"MF,FW",22.0,1997.0,12.7,391.0,497.0,78.7,4899.0,1532.0,277.0,317.0,87.4,77.0,101.0,76.2,15.0,35.0,42.9,1,1.4,1.5,-0.4,17.0,22.0,7.0,2.0,41.0,2020
Seko Fofana,/seko-fofana/profil/spieler/182893,25,CM,Cote d'Ivoire,32000000,8500000,Udinese Calcio,/udinese-calcio/startseite/verein/410,RC Lens,/rc-lens/startseite/verein/826,in,2020,23500000,28.0,1.85,right,ITA-Serie A,Udinese,Seko Fofana,CIV,MF,24.0,1995.0,25.0,922.0,1070.0,86.2,14728.0,3001.0,483.0,535.0,90.3,312.0,344.0,90.7,81.0,106.0,76.4,7,3.7,1.9,3.3,49.0,65.0,26.0,3.0,102.0,2020
Ignatius Ganago,/ignatius-ganago/profil/spieler/531949,21,CF,Cameroon,4000000,6000000,OGC Nice,/ogc-nizza/startseite/verein/417,RC Lens,/rc-lens/startseite/verein/826,in,2020,-2000000,24.0,1.76,right,FRA-Ligue 1,Nice,Ignatius Ganago,CMR,"FW,MF",20.0,1999.0,13.8,274.0,361.0,75.9,3861.0,771.0,159.0,195.0,81.5,92.0,119.0,77.3,11.0,15.0,73.3,1,0.9,1.1,0.1,13.0,13.0,12.0,2.0,33.0,2020
Corentin Jean,/corentin-jean/profil/spieler/20463,24,CF,France,1000000,1000000,FC Toulouse,/fc-toulouse/startseite/verein/415,RC Lens,/rc-lens/startseite/verein/826,in,2020,0,27.0,1.7,right,FRA-Ligue 1,Toulouse,Corentin Jean,FRA,DF,24.0,1995.0,0.1,3.0,7.0,42.9,48.0,8.0,2.0,3.0,66.7,1.0,2.0,50.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
Boubakary Soumaré,/boubakary-soumare/profil/spieler/344605,22,DM,France,20000000,20000000,LOSC Lille,/losc-lille/startseite/verein/1082,Leicester City,/leicester-city/startseite/verein/1003,out,2021,0,24.0,1.88,right,FRA-Ligue 1,Lille,Boubakary Soumaré,FRA,MF,21.0,1999.0,21.3,1350.0,1556.0,86.8,23263.0,6760.0,616.0,703.0,87.6,564.0,616.0,91.6,127.0,176.0,72.2,1,0.9,1.2,0.1,13.0,194.0,8.0,0.0,181.0,2021
