playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation,currAge,height,foot,league,team,nation,pos,age,born,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,nextSeason
Cheick Doucouré,/cheick-doucoure/profil/spieler/543387,22,DM,Mali,35000000,22600000,RC Lens,/rc-lens/startseite/verein/826,Crystal Palace,/crystal-palace/startseite/verein/873,out,2022,12400000,23.0,1.8,right,ENG-Premier League,Crystal Palace,MLI,MF,22.0,2000.0,30.8,77.0,46.0,40.0,33.0,4.0,29.0,52.0,55.8,23.0,47.0,13.0,34.0,56.0,133.0,48.0,0.0,2023
Christopher Wooh,/christopher-wooh/profil/spieler/572326,20,CB,Cameroon,6000000,9000000,RC Lens,/rc-lens/startseite/verein/826,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,out,2022,-3000000,21.0,1.91,right,FRA-Ligue 1,Lens,CMR,MF,20.0,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2023
Christopher Wooh,/christopher-wooh/profil/spieler/572326,20,CB,Cameroon,6000000,9000000,RC Lens,/rc-lens/startseite/verein/826,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,out,2022,-3000000,21.0,1.91,right,FRA-Ligue 1,Rennes,CMR,DF,20.0,2001.0,11.2,16.0,7.0,8.0,8.0,0.0,9.0,11.0,81.8,2.0,11.0,5.0,6.0,6.0,22.0,49.0,0.0,2023
Jonathan Clauss,/jonathan-clauss/profil/spieler/175639,29,RB,France,14000000,7500000,RC Lens,/rc-lens/startseite/verein/826,Olympique Marseille,/olympique-marseille/startseite/verein/244,out,2022,6500000,30.0,1.78,right,FRA-Ligue 1,Marseille,FRA,DF,29.0,1992.0,28.8,46.0,28.0,21.0,16.0,9.0,23.0,52.0,44.2,29.0,29.0,4.0,25.0,31.0,77.0,40.0,2.0,2023
Patrick Berg,/patrick-berg/profil/spieler/308439,24,DM,Norway,4500000,4000000,RC Lens,/rc-lens/startseite/verein/826,FK Bodø/Glimt,/fk-bodo-glimt/startseite/verein/501,out,2022,500000,25.0,1.78,right,FRA-Ligue 1,Lens,NOR,"MF,FW",24.0,1997.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2023
Amin Sarr,/amin-sarr/profil/spieler/748382,21,CF,Sweden,8000000,11000000,SC Heerenveen,/sc-heerenveen/startseite/verein/306,Olympique Lyon,/olympique-lyon/startseite/verein/1041,in,2022,-3000000,22.0,1.88,right,FRA-Ligue 1,Lyon,SWE,FW,21.0,2001.0,6.0,9.0,6.0,1.0,4.0,4.0,1.0,4.0,25.0,3.0,2.0,0.0,2.0,0.0,9.0,4.0,0.0,2023
Johann Lepenant,/johann-lepenant/profil/spieler/585973,19,DM,France,10000000,4250000,SM Caen,/sm-caen/startseite/verein/1162,Olympique Lyon,/olympique-lyon/startseite/verein/1041,in,2022,5750000,20.0,1.76,right,FRA-Ligue 1,Lyon,FRA,MF,19.0,2002.0,21.5,58.0,34.0,24.0,27.0,7.0,32.0,86.0,37.2,54.0,29.0,5.0,24.0,28.0,86.0,17.0,3.0,2023
Nicolás Tagliafico,/nicolas-tagliafico/profil/spieler/131225,29,LB,Argentina,9000000,4200000,Ajax Amsterdam,/ajax-amsterdam/startseite/verein/610,Olympique Lyon,/olympique-lyon/startseite/verein/1041,in,2022,4800000,30.0,1.72,left,FRA-Ligue 1,Lyon,ARG,DF,29.0,1992.0,33.2,91.0,53.0,36.0,41.0,14.0,50.0,78.0,64.1,28.0,45.0,11.0,34.0,57.0,148.0,47.0,0.0,2023
Dejan Lovren,/dejan-lovren/profil/spieler/37838,33,CB,Croatia,2500000,2000000,Zenit St. Petersburg,/zenit-st-petersburg/startseite/verein/964,Olympique Lyon,/olympique-lyon/startseite/verein/1041,in,2022,500000,33.0,1.88,right,FRA-Ligue 1,Lyon,CRO,DF,33.0,1989.0,16.2,25.0,19.0,20.0,5.0,0.0,20.0,29.0,69.0,9.0,20.0,10.0,10.0,26.0,51.0,70.0,1.0,2023
Lucas Paquetá,/lucas-paqueta/profil/spieler/444523,25,AM,Brazil,45000000,42950000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,West Ham United,/west-ham-united/startseite/verein/379,out,2022,2050000,25.0,1.8,left,ENG-Premier League,West Ham,BRA,MF,24.0,1997.0,23.9,71.0,53.0,23.0,36.0,12.0,27.0,66.0,40.9,39.0,41.0,4.0,37.0,16.0,87.0,31.0,0.0,2023
Lucas Paquetá,/lucas-paqueta/profil/spieler/444523,25,AM,Brazil,45000000,42950000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,West Ham United,/west-ham-united/startseite/verein/379,out,2022,2050000,25.0,1.8,left,FRA-Ligue 1,Lyon,BRA,MF,24.0,1997.0,1.8,5.0,4.0,0.0,5.0,0.0,1.0,3.0,33.3,2.0,2.0,0.0,2.0,1.0,6.0,3.0,0.0,2023
Malo Gusto,/malo-gusto/profil/spieler/620322,19,RB,France,25000000,30000000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,Chelsea FC,/fc-chelsea/startseite/verein/631,out,2022,-5000000,20.0,1.78,right,FRA-Ligue 1,Lyon,FRA,DF,19.0,2003.0,17.7,42.0,26.0,23.0,11.0,8.0,21.0,43.0,48.8,22.0,22.0,5.0,17.0,28.0,70.0,23.0,1.0,2023
Ignatius Ganago,/ignatius-ganago/profil/spieler/531949,23,CF,Cameroon,4000000,4400000,RC Lens,/rc-lens/startseite/verein/826,FC Nantes,/fc-nantes/startseite/verein/995,in,2022,-400000,24.0,1.76,right,FRA-Ligue 1,Lens,CMR,FW,23.0,1999.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2023
Ignatius Ganago,/ignatius-ganago/profil/spieler/531949,23,CF,Cameroon,4000000,4400000,RC Lens,/rc-lens/startseite/verein/826,FC Nantes,/fc-nantes/startseite/verein/995,in,2022,-400000,24.0,1.76,right,FRA-Ligue 1,Nantes,CMR,"FW,MF",23.0,1999.0,16.9,9.0,7.0,2.0,3.0,4.0,4.0,7.0,57.1,3.0,13.0,1.0,12.0,2.0,11.0,12.0,0.0,2023
Fabien Centonze,/fabien-centonze/profil/spieler/384859,26,RB,France,4000000,4000000,FC Metz,/fc-metz/startseite/verein/347,FC Nantes,/fc-nantes/startseite/verein/995,in,2022,0,27.0,1.82,right,FRA-Ligue 1,Nantes,FRA,DF,26.0,1996.0,18.8,58.0,37.0,30.0,22.0,6.0,30.0,42.0,71.4,12.0,24.0,7.0,17.0,44.0,102.0,55.0,1.0,2023
Moussa Sissoko,/moussa-sissoko/profil/spieler/46001,32,CM,France,2500000,2000000,Watford FC,/fc-watford/startseite/verein/1010,FC Nantes,/fc-nantes/startseite/verein/995,in,2022,500000,33.0,1.87,right,FRA-Ligue 1,Nantes,FRA,MF,32.0,1989.0,21.3,26.0,16.0,16.0,7.0,3.0,12.0,18.0,66.7,6.0,22.0,5.0,17.0,16.0,42.0,17.0,0.0,2023
Florent Mollet,/florent-mollet/profil/spieler/222859,31,AM,France,2000000,1500000,FC Schalke 04,/fc-schalke-04/startseite/verein/33,FC Nantes,/fc-nantes/startseite/verein/995,in,2022,500000,31.0,1.75,right,FRA-Ligue 1,Nantes,FRA,MF,30.0,1991.0,12.1,14.0,6.0,5.0,4.0,5.0,7.0,24.0,29.2,17.0,12.0,1.0,11.0,10.0,24.0,11.0,0.0,2023
Florent Mollet,/florent-mollet/profil/spieler/222859,31,AM,France,2000000,1500000,FC Schalke 04,/fc-schalke-04/startseite/verein/33,FC Nantes,/fc-nantes/startseite/verein/995,in,2022,500000,31.0,1.75,right,GER-Bundesliga,Schalke 04,FRA,MF,30.0,1991.0,4.6,4.0,1.0,0.0,4.0,0.0,2.0,7.0,28.6,5.0,7.0,1.0,6.0,1.0,5.0,1.0,0.0,2023
Florent Mollet,/florent-mollet/profil/spieler/222859,30,AM,France,2000000,500000,Montpellier HSC,/montpellier-hsc/startseite/verein/969,FC Schalke 04,/fc-schalke-04/startseite/verein/33,out,2022,1500000,31.0,1.75,right,FRA-Ligue 1,Nantes,FRA,MF,30.0,1991.0,12.1,14.0,6.0,5.0,4.0,5.0,7.0,24.0,29.2,17.0,12.0,1.0,11.0,10.0,24.0,11.0,0.0,2023
Florent Mollet,/florent-mollet/profil/spieler/222859,30,AM,France,2000000,500000,Montpellier HSC,/montpellier-hsc/startseite/verein/969,FC Schalke 04,/fc-schalke-04/startseite/verein/33,out,2022,1500000,31.0,1.75,right,GER-Bundesliga,Schalke 04,FRA,MF,30.0,1991.0,4.6,4.0,1.0,0.0,4.0,0.0,2.0,7.0,28.6,5.0,7.0,1.0,6.0,1.0,5.0,1.0,0.0,2023
Jaouen Hadjam,/jaouen-hadjam/profil/spieler/750903,19,LB,Algeria,2000000,300000,Paris FC,/paris-fc/startseite/verein/10004,FC Nantes,/fc-nantes/startseite/verein/995,in,2022,1700000,20.0,1.84,left,FRA-Ligue 1,Nantes,ALG,DF,19.0,2003.0,8.9,27.0,21.0,13.0,9.0,5.0,16.0,25.0,64.0,9.0,10.0,3.0,7.0,12.0,39.0,12.0,0.0,2023
Alan Virginius,/alan-virginius/profil/spieler/654415,19,LW,France,4000000,4000000,FC Sochaux-Montbéliard,/fc-sochaux-montbeliard/startseite/verein/750,LOSC Lille,/losc-lille/startseite/verein/1082,in,2022,0,20.0,1.75,right,FRA-Ligue 1,Lille,FRA,FW,19.0,2003.0,2.9,3.0,2.0,1.0,1.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,2023
Adam Ounas,/adam-ounas/profil/spieler/400485,25,RW,Algeria,7000000,3000000,SSC Napoli,/ssc-neapel/startseite/verein/6195,LOSC Lille,/losc-lille/startseite/verein/1082,in,2022,4000000,26.0,1.72,left,FRA-Ligue 1,Lille,ALG,"FW,MF",25.0,1996.0,11.8,20.0,11.0,4.0,10.0,6.0,8.0,13.0,61.5,5.0,16.0,0.0,16.0,7.0,27.0,5.0,0.0,2023
Adam Ounas,/adam-ounas/profil/spieler/400485,25,RW,Algeria,7000000,3000000,SSC Napoli,/ssc-neapel/startseite/verein/6195,LOSC Lille,/losc-lille/startseite/verein/1082,in,2022,4000000,26.0,1.72,left,ITA-Serie A,Napoli,ALG,FW,25.0,1996.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2023
Sven Botman,/sven-botman/profil/spieler/361093,22,CB,Netherlands,45000000,37000000,LOSC Lille,/losc-lille/startseite/verein/1082,Newcastle United,/newcastle-united/startseite/verein/762,out,2022,8000000,23.0,1.95,left,ENG-Premier League,Newcastle Utd,NED,DF,22.0,2000.0,34.7,38.0,24.0,31.0,7.0,0.0,22.0,28.0,78.6,6.0,44.0,24.0,20.0,34.0,72.0,126.0,2.0,2023
Amadou Onana,/amadou-onana/profil/spieler/485706,20,DM,Belgium,45000000,35000000,LOSC Lille,/losc-lille/startseite/verein/1082,Everton FC,/fc-everton/startseite/verein/29,out,2022,10000000,21.0,1.95,right,ENG-Premier League,Everton,BEL,MF,20.0,2001.0,27.6,72.0,43.0,24.0,42.0,6.0,30.0,42.0,71.4,12.0,25.0,6.0,19.0,37.0,109.0,39.0,0.0,2023
Renato Sanches,/renato-sanches/profil/spieler/258027,24,CM,Portugal,15000000,15000000,LOSC Lille,/losc-lille/startseite/verein/1082,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,out,2022,0,25.0,1.76,right,FRA-Ligue 1,Paris S-G,POR,MF,24.0,1997.0,8.0,8.0,1.0,1.0,3.0,4.0,5.0,14.0,35.7,9.0,13.0,3.0,10.0,9.0,17.0,4.0,0.0,2023
Achraf Dari,/achraf-dari/profil/spieler/566823,23,CB,Morocco,2000000,2700000,Wydad Casablanca,/wydad-casablanca/startseite/verein/6603,Stade Brestois 29,/stade-brest-29/startseite/verein/3911,in,2022,-700000,24.0,1.88,right,FRA-Ligue 1,Brest,MAR,DF,23.0,1999.0,14.6,21.0,14.0,15.0,5.0,1.0,14.0,20.0,70.0,6.0,16.0,10.0,6.0,19.0,40.0,65.0,2.0,2023
Pierre Lees-Melou,/pierre-lees-melou/profil/spieler/377393,29,DM,France,4000000,2300000,Norwich City,/norwich-city/startseite/verein/1123,Stade Brestois 29,/stade-brest-29/startseite/verein/3911,in,2022,1700000,30.0,1.85,right,FRA-Ligue 1,Brest,FRA,MF,29.0,1993.0,30.7,97.0,55.0,55.0,37.0,5.0,57.0,123.0,46.3,66.0,48.0,13.0,35.0,52.0,149.0,46.0,1.0,2023
Noah Fadiga,/noah-fadiga/profil/spieler/379168,22,RB,Senegal,1200000,350000,Heracles Almelo,/heracles-almelo/startseite/verein/1304,Stade Brestois 29,/stade-brest-29/startseite/verein/3911,in,2022,850000,23.0,1.87,both,FRA-Ligue 1,Brest,SEN,DF,22.0,1999.0,14.5,30.0,21.0,18.0,9.0,3.0,14.0,26.0,53.8,12.0,17.0,7.0,10.0,26.0,56.0,18.0,0.0,2023
Irvin Cardona,/irvin-cardona/profil/spieler/342226,25,CF,France,2500000,500000,Stade Brestois 29,/stade-brest-29/startseite/verein/3911,FC Augsburg,/fc-augsburg/startseite/verein/167,out,2022,2000000,25.0,1.85,right,FRA-Ligue 1,Brest,FRA,"FW,MF",24.0,1997.0,2.6,2.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,2.0,4.0,2.0,0.0,2023
Irvin Cardona,/irvin-cardona/profil/spieler/342226,25,CF,France,2500000,500000,Stade Brestois 29,/stade-brest-29/startseite/verein/3911,FC Augsburg,/fc-augsburg/startseite/verein/167,out,2022,2000000,25.0,1.85,right,GER-Bundesliga,Augsburg,FRA,"MF,FW",24.0,1997.0,3.5,1.0,1.0,1.0,0.0,0.0,1.0,5.0,20.0,4.0,3.0,0.0,3.0,4.0,5.0,8.0,0.0,2023
Junya Ito,/junya-ito/profil/spieler/348791,29,RW,Japan,10000000,10000000,KRC Genk,/krc-genk/startseite/verein/1184,Stade Reims,/stade-reims/startseite/verein/1421,in,2022,0,30.0,1.76,right,FRA-Ligue 1,Reims,JPN,FW,29.0,1993.0,32.4,40.0,20.0,14.0,15.0,11.0,13.0,53.0,24.5,40.0,29.0,1.0,28.0,8.0,48.0,4.0,1.0,2023
Emmanuel Agbadou,/emmanuel-agbadou/profil/spieler/683895,25,CB,Cote d'Ivoire,7500000,2600000,KAS Eupen,/kas-eupen/startseite/verein/1245,Stade Reims,/stade-reims/startseite/verein/1421,in,2022,4900000,26.0,1.92,right,FRA-Ligue 1,Reims,CIV,DF,25.0,1997.0,26.5,71.0,49.0,53.0,16.0,2.0,42.0,65.0,64.6,23.0,30.0,14.0,16.0,32.0,103.0,107.0,3.0,2023
Maxime Busi,/maxime-busi/profil/spieler/570817,22,RB,Belgium,2500000,2000000,Parma Calcio 1913,/parma-calcio-1913/startseite/verein/130,Stade Reims,/stade-reims/startseite/verein/1421,in,2022,500000,23.0,1.82,right,FRA-Ligue 1,Reims,BEL,DF,22.0,1999.0,11.6,21.0,16.0,9.0,11.0,1.0,13.0,29.0,44.8,16.0,14.0,6.0,8.0,14.0,35.0,24.0,0.0,2023
Wout Faes,/wout-faes/profil/spieler/292808,24,CB,Belgium,20000000,17000000,Stade Reims,/stade-reims/startseite/verein/1421,Leicester City,/leicester-city/startseite/verein/1003,out,2022,3000000,25.0,1.87,right,ENG-Premier League,Leicester City,BEL,DF,24.0,1998.0,31.0,56.0,33.0,28.0,26.0,2.0,28.0,44.0,63.6,16.0,53.0,37.0,16.0,41.0,97.0,113.0,2.0,2023
Wout Faes,/wout-faes/profil/spieler/292808,24,CB,Belgium,20000000,17000000,Stade Reims,/stade-reims/startseite/verein/1421,Leicester City,/leicester-city/startseite/verein/1003,out,2022,3000000,25.0,1.87,right,FRA-Ligue 1,Reims,BEL,DF,24.0,1998.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,6.0,3.0,3.0,7.0,8.0,19.0,0.0,2023
El Bilal Touré,/el-bilal-toure/profil/spieler/649016,20,CF,Mali,12000000,8000000,Stade Reims,/stade-reims/startseite/verein/1421,UD Almería,/ud-almeria/startseite/verein/3302,out,2022,4000000,21.0,1.85,both,ESP-La Liga,Almería,MLI,FW,20.0,2001.0,14.0,4.0,3.0,2.0,1.0,1.0,0.0,3.0,0.0,3.0,6.0,1.0,5.0,1.0,5.0,23.0,0.0,2023
El Bilal Touré,/el-bilal-toure/profil/spieler/649016,20,CF,Mali,12000000,8000000,Stade Reims,/stade-reims/startseite/verein/1421,UD Almería,/ud-almeria/startseite/verein/3302,out,2022,4000000,21.0,1.85,both,FRA-Ligue 1,Reims,MLI,FW,20.0,2001.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,2023
Benjamin Lecomte,/benjamin-lecomte/profil/spieler/127181,31,GK,France,4000000,2000000,AS Monaco,/as-monaco/startseite/verein/162,Montpellier HSC,/montpellier-hsc/startseite/verein/969,in,2022,2000000,32.0,1.86,left,ESP-La Liga,Espanyol,FRA,GK,31.0,1991.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2023
Benjamin Lecomte,/benjamin-lecomte/profil/spieler/127181,31,GK,France,4000000,2000000,AS Monaco,/as-monaco/startseite/verein/162,Montpellier HSC,/montpellier-hsc/startseite/verein/969,in,2022,2000000,32.0,1.86,left,FRA-Ligue 1,Montpellier,FRA,GK,31.0,1991.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2023
Christopher Jullien,/christopher-jullien/profil/spieler/201737,29,CB,France,3500000,1000000,Celtic FC,/celtic-glasgow/startseite/verein/371,Montpellier HSC,/montpellier-hsc/startseite/verein/969,in,2022,2500000,30.0,1.96,right,FRA-Ligue 1,Montpellier,FRA,DF,29.0,1993.0,29.9,46.0,28.0,29.0,14.0,3.0,28.0,51.0,54.9,23.0,35.0,18.0,17.0,43.0,89.0,114.0,1.0,2023
Jonas Omlin,/jonas-omlin/profil/spieler/247915,29,GK,Switzerland,9000000,9000000,Montpellier HSC,/montpellier-hsc/startseite/verein/969,Borussia Mönchengladbach,/borussia-monchengladbach/startseite/verein/18,out,2022,0,29.0,1.9,right,FRA-Ligue 1,Montpellier,SUI,GK,28.0,1994.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,2023
Jonas Omlin,/jonas-omlin/profil/spieler/247915,29,GK,Switzerland,9000000,9000000,Montpellier HSC,/montpellier-hsc/startseite/verein/969,Borussia Mönchengladbach,/borussia-monchengladbach/startseite/verein/18,out,2022,0,29.0,1.9,right,GER-Bundesliga,M'Gladbach,SUI,GK,28.0,1994.0,14.3,1.0,1.0,1.0,0.0,0.0,1.0,3.0,33.3,2.0,1.0,0.0,1.0,0.0,1.0,9.0,1.0,2023
Nicolas Cozza,/nicolas-cozza/profil/spieler/485965,24,LB,France,3500000,500000,Montpellier HSC,/montpellier-hsc/startseite/verein/969,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,out,2022,3000000,24.0,1.78,left,FRA-Ligue 1,Montpellier,FRA,DF,23.0,1999.0,14.2,38.0,21.0,27.0,9.0,2.0,26.0,38.0,68.4,12.0,11.0,5.0,6.0,21.0,59.0,35.0,1.0,2023
Nicolas Cozza,/nicolas-cozza/profil/spieler/485965,24,LB,France,3500000,500000,Montpellier HSC,/montpellier-hsc/startseite/verein/969,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,out,2022,3000000,24.0,1.78,left,GER-Bundesliga,Wolfsburg,FRA,DF,23.0,1999.0,1.1,3.0,3.0,1.0,2.0,0.0,2.0,3.0,66.7,1.0,3.0,1.0,2.0,0.0,3.0,0.0,0.0,2023
Ousmane Camara,/ousmane-camara/profil/spieler/804711,19,CB,France,1500000,2200000,Paris FC,/paris-fc/startseite/verein/10004,Angers SCO,/sco-angers/startseite/verein/1420,in,2022,-700000,20.0,1.97,right,FRA-Ligue 1,Angers,FRA,DF,19.0,2003.0,5.8,10.0,6.0,5.0,5.0,0.0,5.0,12.0,41.7,7.0,4.0,2.0,2.0,11.0,21.0,15.0,0.0,2023
Ousmane Camara,/ousmane-camara/profil/spieler/804711,19,CB,France,1500000,2200000,Paris FC,/paris-fc/startseite/verein/10004,Angers SCO,/sco-angers/startseite/verein/1420,in,2022,-700000,20.0,1.97,right,FRA-Ligue 1,Auxerre,GUI,"FW,MF",20.0,2001.0,0.3,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2023
Adrien Hunou,/adrien-hunou/profil/spieler/203507,28,CF,France,2500000,1500000,Minnesota United FC,/minnesota-united-fc/startseite/verein/56089,Angers SCO,/sco-angers/startseite/verein/1420,in,2022,1000000,29.0,1.79,right,FRA-Ligue 1,Angers,FRA,"MF,FW",28.0,1994.0,24.8,39.0,20.0,17.0,16.0,6.0,16.0,45.0,35.6,29.0,35.0,0.0,35.0,7.0,46.0,7.0,0.0,2023
Azzedine Ounahi,/azzedine-ounahi/profil/spieler/593482,22,CM,Morocco,12000000,8000000,Angers SCO,/sco-angers/startseite/verein/1420,Olympique Marseille,/olympique-marseille/startseite/verein/244,out,2022,4000000,23.0,1.82,right,FRA-Ligue 1,Angers,MAR,"MF,FW",22.0,2000.0,12.5,19.0,8.0,5.0,13.0,1.0,10.0,20.0,50.0,10.0,8.0,0.0,8.0,15.0,34.0,4.0,1.0,2023
Azzedine Ounahi,/azzedine-ounahi/profil/spieler/593482,22,CM,Morocco,12000000,8000000,Angers SCO,/sco-angers/startseite/verein/1420,Olympique Marseille,/olympique-marseille/startseite/verein/244,out,2022,4000000,23.0,1.82,right,FRA-Ligue 1,Marseille,MAR,"MF,FW",22.0,2000.0,1.3,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2023
Angelo Fulgini,/angelo-fulgini/profil/spieler/250013,25,AM,France,9000000,6000000,Angers SCO,/sco-angers/startseite/verein/1420,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,out,2022,3000000,26.0,1.82,right,FRA-Ligue 1,Lens,FRA,"MF,FW",25.0,1996.0,9.5,14.0,7.0,2.0,4.0,8.0,5.0,14.0,35.7,9.0,11.0,0.0,11.0,8.0,22.0,2.0,0.0,2023
Angelo Fulgini,/angelo-fulgini/profil/spieler/250013,25,AM,France,9000000,6000000,Angers SCO,/sco-angers/startseite/verein/1420,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,out,2022,3000000,26.0,1.82,right,GER-Bundesliga,Mainz 05,FRA,MF,25.0,1996.0,5.8,6.0,5.0,2.0,3.0,1.0,5.0,12.0,41.7,7.0,5.0,0.0,5.0,5.0,11.0,7.0,0.0,2023
Sofiane Boufal,/sofiane-boufal/profil/spieler/232271,29,LW,Morocco,8000000,6000000,Angers SCO,/sco-angers/startseite/verein/1420,Al-Rayyan SC,/al-rayyan-sc/startseite/verein/3229,out,2022,2000000,29.0,1.75,right,FRA-Ligue 1,Angers,MAR,"FW,MF",28.0,1993.0,9.3,14.0,9.0,7.0,4.0,3.0,3.0,14.0,21.4,11.0,6.0,0.0,6.0,5.0,19.0,1.0,0.0,2023
Enzo Ebosse,/enzo-ebosse/profil/spieler/342877,23,CB,Cameroon,4500000,4000000,Angers SCO,/sco-angers/startseite/verein/1420,Udinese Calcio,/udinese-calcio/startseite/verein/410,out,2022,500000,24.0,1.85,left,ITA-Serie A,Udinese,CMR,DF,23.0,1999.0,10.3,15.0,9.0,11.0,4.0,0.0,9.0,13.0,69.2,4.0,27.0,6.0,21.0,11.0,26.0,29.0,0.0,2023
Jimmy Cabot,/jimmy-cabot/profil/spieler/206912,28,RM,France,3500000,2000000,Angers SCO,/sco-angers/startseite/verein/1420,RC Lens,/rc-lens/startseite/verein/826,out,2022,1500000,29.0,1.64,right,FRA-Ligue 1,Lens,FRA,"DF,MF",28.0,1994.0,5.7,20.0,12.0,10.0,8.0,2.0,12.0,26.0,46.2,14.0,5.0,0.0,5.0,4.0,24.0,12.0,0.0,2023
Jackson Porozo,/jackson-porozo/profil/spieler/491616,21,CB,Ecuador,3000000,3500000,Boavista FC,/boavista-porto-fc/startseite/verein/2503,ESTAC Troyes,/es-troyes-ac/startseite/verein/1095,in,2022,-500000,22.0,1.92,right,FRA-Ligue 1,Troyes,ECU,DF,21.0,2000.0,18.0,32.0,20.0,24.0,7.0,1.0,13.0,31.0,41.9,18.0,24.0,17.0,7.0,33.0,65.0,75.0,0.0,2023
Alexis Tibidi,/alexis-tibidi/profil/spieler/750886,19,LW,France,2000000,2600000,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,ESTAC Troyes,/es-troyes-ac/startseite/verein/1095,in,2022,-600000,19.0,1.87,right,FRA-Ligue 1,Troyes,FRA,"FW,MF",18.0,2003.0,0.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2023
Andreas Bruus,/andreas-bruus/profil/spieler/345748,23,RB,Denmark,2000000,1500000,Bröndby IF,/brondby-if/startseite/verein/206,ESTAC Troyes,/es-troyes-ac/startseite/verein/1095,in,2022,500000,24.0,1.83,right,FRA-Ligue 1,Troyes,DEN,"DF,FW",23.0,1999.0,18.1,12.0,6.0,9.0,3.0,0.0,8.0,20.0,40.0,12.0,13.0,2.0,11.0,17.0,29.0,24.0,0.0,2023
Giulian Biancone,/giulian-biancone/profil/spieler/536507,22,RB,France,6000000,10000000,ESTAC Troyes,/es-troyes-ac/startseite/verein/1095,Nottingham Forest,/nottingham-forest/startseite/verein/703,out,2022,-4000000,23.0,1.87,right,ENG-Premier League,Nott'ham Forest,FRA,DF,22.0,2000.0,0.2,2.0,1.0,2.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2023
Jean-Victor Makengo,/jean-victor-makengo/profil/spieler/322305,24,CM,France,10000000,11000000,Udinese Calcio,/udinese-calcio/startseite/verein/410,FC Lorient,/fc-lorient/startseite/verein/1158,in,2022,-1000000,25.0,1.77,left,FRA-Ligue 1,Lorient,FRA,MF,24.0,1998.0,11.8,16.0,8.0,5.0,10.0,1.0,6.0,20.0,30.0,14.0,8.0,5.0,3.0,10.0,26.0,13.0,1.0,2023
Jean-Victor Makengo,/jean-victor-makengo/profil/spieler/322305,24,CM,France,10000000,11000000,Udinese Calcio,/udinese-calcio/startseite/verein/410,FC Lorient,/fc-lorient/startseite/verein/1158,in,2022,-1000000,25.0,1.77,left,ITA-Serie A,Udinese,FRA,MF,24.0,1998.0,8.9,16.0,13.0,7.0,7.0,2.0,5.0,9.0,55.6,4.0,8.0,2.0,6.0,9.0,25.0,3.0,0.0,2023
